,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
46,Integration of a machine learning model into a decision support tool to predict absenteeism at work of prospective employees,"Purpose - Inefficient hiring may result in lower productivity and higher
training costs. Productivity losses caused by absenteeism at work cost U.S.
employers billions of dollars each year. Also, employers typically spend a
considerable amount of time managing employees who perform poorly. The purpose
of this study is to develop a decision support tool to predict absenteeism
among potential employees. Design/methodology/approach - We utilized a popular
open-access dataset. In order to categorize absenteeism classes, the data have
been preprocessed, and four methods of machine learning classification have
been applied: Multinomial Logistic Regression (MLR), Support Vector Machines
(SVM), Artificial Neural Networks (ANN), and Random Forests (RF). We selected
the best model, based on several validation scores, and compared its
performance against the existing model; we then integrated the best model into
our proposed web-based for hiring managers. Findings - A web-based decision
tool allows hiring managers to make more informed decisions before hiring a
potential employee, thus reducing time, financial loss and reducing the
probability of economic insolvency. Originality/value - In this paper, we
propose a model that is trained based on attributes that can be collected
during the hiring process. Furthermore, hiring managers may lack experience in
machine learning or do not have the time to spend developing machine learning
algorithms. Thus, we propose a web-based interactive tool that can be used
without prior knowledge of machine learning algorithms.",2202.03577v1,cs.LG,2022-02-02 03:49:01+00:00,"[arxiv.Result.Author('Gopal Nath'), arxiv.Result.Author('Antoine Harfouche'), arxiv.Result.Author('Austin Coursey'), arxiv.Result.Author('Krishna K. Saha'), arxiv.Result.Author('Srikanth Prabhu'), arxiv.Result.Author('Saptarshi Sengupta')]",
47,Generating Single Peaked Votes,"We discuss how to generate singled peaked votes uniformly from the Impartial
Culture model.",1503.02766v1,cs.GT,2015-03-10 04:15:23+00:00,[arxiv.Result.Author('Toby Walsh')],
48,Normalized Range Voting Broadly Resists Control,"We study the behavior of Range Voting and Normalized Range Voting with
respect to electoral control. Electoral control encompasses attempts from an
election chair to alter the structure of an election in order to change the
outcome. We show that a voting system resists a case of control by proving that
performing that case of control is computationally infeasible. Range Voting is
a natural extension of approval voting, and Normalized Range Voting is a simple
variant which alters each vote to maximize the potential impact of each voter.
We show that Normalized Range Voting has among the largest number of control
resistances among natural voting systems.",1005.5698v3,cs.GT,2010-05-31 15:34:11+00:00,[arxiv.Result.Author('Curtis Menton')],
49,Strategic Voting Under Uncertainty About the Voting Method,"Much of the theoretical work on strategic voting makes strong assumptions
about what voters know about the voting situation. A strategizing voter is
typically assumed to know how other voters will vote and to know the rules of
the voting method. A growing body of literature explores strategic voting when
there is uncertainty about how others will vote. In this paper, we study
strategic voting when there is uncertainty about the voting method. We
introduce three notions of manipulability for a set of voting methods: sure,
safe, and expected manipulability. With the help of a computer program, we
identify voting scenarios in which uncertainty about the voting method may
reduce or even eliminate a voter's incentive to misrepresent her preferences.
Thus, it may be in the interest of an election designer who wishes to reduce
strategic voting to leave voters uncertain about which of several reasonable
voting methods will be used to determine the winners of an election.",1907.09110v1,cs.MA,2019-07-22 03:17:19+00:00,"[arxiv.Result.Author('Wesley H. Holliday'), arxiv.Result.Author('Eric Pacuit')]","EPTCS 297, 2019, pp. 252-272"
50,Vote Delegation and Misbehavior,"We study vote delegation with ""well-behaving"" and ""misbehaving"" agents and
compare it with conventional voting. Typical examples for vote delegation are
validation or governance tasks on blockchains. There is a majority of
well-behaving agents, but they may abstain or delegate their vote to other
agents since voting is costly. Misbehaving agents always vote. We compare
conventional voting allowing for abstention with vote delegation. Preferences
of voters are private information and a positive outcome is achieved if
well-behaving agents win. We illustrate that vote delegation leads to quite
different outcomes than conventional voting with abstention. In particular, we
obtain three insights: First, if the number of misbehaving voters, denoted by f
, is high, both voting methods fail to deliver a positive outcome. Second, if f
takes an intermediate value, conventional voting delivers a positive outcome,
while vote delegation fails with probability one. Third, if f is low,
delegation delivers a positive outcome with higher probability than
conventional voting. Finally, our results characterize worst-case outcomes that
can happen in a liquid democracy.",2102.08823v2,cs.GT,2021-02-17 15:32:32+00:00,"[arxiv.Result.Author('Hans Gersbach'), arxiv.Result.Author('Akaki Mamageishvili'), arxiv.Result.Author('Manvir Schneider')]",
51,Voting Power of Teams Working Together,"Voting power determines the ""power"" of individuals who cast votes; their
power is based on their ability to influence the winning-ness of a coalition.
Usually each individual acts alone, casting either all or none of their votes
and is equally likely to do either. This paper extends this standard ""random
voting"" model to allow probabilistic voting, partial voting, and correlated
team voting. We extend the standard Banzhaf metric to account for these cases;
our generalization reduces to the standard metric under ""random voting"", This
new paradigm allows us to answer questions such as ""In the 2013 US Senate, how
much more unified would the Republicans have to be in order to have the same
power as the Democrats in attaining cloture?""",1312.3394v1,cs.GT,2013-12-12 03:19:17+00:00,[arxiv.Result.Author('Daniel Zwillinger')],
52,The Computational Impact of Partial Votes on Strategic Voting,"In many real world elections, agents are not required to rank all candidates.
We study three of the most common methods used to modify voting rules to deal
with such partial votes. These methods modify scoring rules (like the Borda
count), elimination style rules (like single transferable vote) and rules based
on the tournament graph (like Copeland) respectively. We argue that with an
elimination style voting rule like single transferable vote, partial voting
does not change the situations where strategic voting is possible. However,
with scoring rules and rules based on the tournament graph, partial voting can
increase the situations where strategic voting is possible. As a consequence,
the computational complexity of computing a strategic vote can change. For
example, with Borda count, the complexity of computing a strategic vote can
decrease or stay the same depending on how we score partial votes.",1405.7714v1,cs.GT,2014-05-28 12:13:52+00:00,"[arxiv.Result.Author('Nina Narodytska'), arxiv.Result.Author('Toby Walsh')]",
53,FASTEN: Fair and Secure Distributed Voting Using Smart Contracts,"Electing democratic representatives via voting has been a common mechanism
since the 17th century. However, these mechanisms raise concerns about
fairness, privacy, vote concealment, fair calculations of tally, and proxies
voting on their behalf for the voters. Ballot voting, and in recent times,
electronic voting via electronic voting machines (EVMs) improves fairness by
relying on centralized trust. Homomorphic encryption-based voting protocols
also assure fairness but cannot scale to large scale elections such as
presidential elections. In this paper, we leverage the blockchain technology of
distributing trust to propose a smart contract-based protocol, namely, \proto.
There are many existing protocols for voting using smart contracts. We observe
that these either are not scalable or leak the vote tally during the voting
stage, i.e., do not provide vote concealment. In contrast, we show that FASTEN
preserves voter's privacy ensures vote concealment, immutability, and avoids
double voting. We prove that the probability of privacy breaches is negligibly
small. Further, our cost analysis of executing FASTEN over Ethereum is
comparable to most of the existing cost of elections.",2102.10594v1,cs.CR,2021-02-21 12:29:23+00:00,"[arxiv.Result.Author('Sankarshan Damle'), arxiv.Result.Author('Sujit Gujar'), arxiv.Result.Author('Moin Hussain Moti')]",
54,"Feature Engineering for US State Legislative Hearings: Stance, Affiliation, Engagement and Absentees","In US State government legislatures, most of the activity occurs in
committees made up of lawmakers discussing bills. When analyzing, classifying
or summarizing these committee proceedings, some important features become
broadly interesting. In this paper, we engineer four useful features, two
applying to lawmakers (engagement and absence), and two to non-lawmakers
(stance and affiliation). We propose a system to automatically track the
affiliation of organizations in public comments and whether the organizational
representative supports or opposes the bill. The model tracking affiliation
achieves an F1 of 0.872 while the support determination has an F1 of 0.979.
Additionally, a metric to compute legislator engagement and absenteeism is also
proposed and as proof-of-concept, a list of the most and least engaged
legislators over one full California legislative session is presented.",2109.08855v1,cs.IR,2021-09-18 06:50:35+00:00,"[arxiv.Result.Author('Josh Grace'), arxiv.Result.Author('Foaad Khosmood')]",
55,Exploring Weak Strategy-Proofness in Voting Theory,"Voting is the aggregation of individual preferences in order to select a
winning alternative. Selection of a winner is accomplished via a voting rule,
e.g., rank-order voting, majority rule, plurality rule, approval voting. Which
voting rule should be used? In social choice theory, desirable properties of
voting rules are expressed as axioms to be satisfied. This thesis focuses on
axioms concerning strategic manipulation by voters. Sometimes, voters may
intentionally misstate their true preferences in order to alter the outcome for
their own advantage. For example, in plurality rule, if a voter knows that
their top-choice candidate will lose, then they might instead vote for their
second-choice candidate just to avoid an even less desirable result. When no
coalition of voters can strategically manipulate, then the voting rule is said
to satisfy the axiom of Strategy-Proofness. A less restrictive axiom is Weak
Strategy-Proofness (as defined by Dasgupta and Maskin (2019)), which allows for
strategic manipulation by all but the smallest coalitions. Under certain
intuitive conditions, Dasgupta and Maskin (2019) proved that the only voting
rules satisfying Strategy-Proofness are rank-order voting and majority rule. In
my thesis, I generalize their result, by proving that rank-order voting and
majority rule are surprisingly still the only voting rules satisfying Weak
Strategy-Proofness.",2005.07521v1,econ.TH,2020-05-13 19:53:08+00:00,[arxiv.Result.Author('Anne Carlstein')],
56,Designing Stable Elections: A Survey,"We survey the design of elections that are resilient to attempted
interference by third parties. For example, suppose votes have been cast in an
election between two candidates, and then each vote is randomly changed with a
small probability, independently of the other votes. It is desirable to keep
the outcome of the election the same, regardless of the changes to the votes.
It is well known that the US electoral college system is about 5 times more
likely to have a changed outcome due to vote corruption, when compared to a
majority vote. In fact, Mossel, O'Donnell and Oleszkiewicz proved in 2005 that
the majority voting method is most stable to this random vote corruption, among
voting methods where each person has a small influence on the election. We
discuss some recent progress on the analogous result for elections between more
than two candidates. In this case, plurality should be most stable to
corruption in votes. We also survey results on adversarial election
manipulation (where an adversary can select particular votes to change, perhaps
in a non-random way), and we briefly discuss ranked choice voting methods
(where a vote is a ranked list of candidates).",2006.05460v2,math.PR,2020-06-09 18:59:48+00:00,[arxiv.Result.Author('Steven Heilman')],
57,Vulnerability analysis of three remote voting methods,"This article analyses three methods of remote voting in an uncontrolled
environment: postal voting, internet voting and hybrid voting. It breaks down
the voting process into different stages and compares their vulnerabilities
considering criteria that must be respected in any democratic vote:
confidentiality, anonymity, transparency, vote unicity and authenticity.
Whether for safety or reliability, each vulnerability is quantified by three
parameters: size, visibility and difficulty to achieve. The study concludes
that the automatisation of treatments combined with the dematerialisation of
the objects used during an election tends to substitute visible vulnerabilities
of a lesser magnitude by invisible and widespread vulnerabilities.",0908.1059v1,cs.CY,2009-08-07 14:02:40+00:00,"[arxiv.Result.Author('Chantal Enguehard'), arxiv.Result.Author('Rémi Lehn')]","XXI IPSA World Congress of Political Science, RC10 Electronic
  Democracy - Dilemmas of Change?, Santiago : Chile (2009)"
58,Equation of States for Elections,"In the US 2008 presidential election, Barack Obama was elected as the 44th
president of United States, winning the 53% of popular votes and 68% of
electoral votes; in the election of 2000, Al Gore lost the election receiving
49 % of electoral votes, although he had more popular votes. It is generally
believed that the electoral votes and the popular votes are correlated; however
the detailed quantitative relationship for these two quantities is unclear.
Here, we found an interesting relationship between fractions of electoral votes
and fractions of popular votes in the presidential elections of the United
States by examining the election results from 1932 to 2004. Moreover, this
curve could provide an interesting explanation for the results of other
elections that have taken place in Taiwan.",1211.1825v1,physics.soc-ph,2012-11-08 10:59:50+00:00,[arxiv.Result.Author('Bih-Yaw Jin')],
59,"Voting power and Qualified Majority Voting with a ""no vote"" option","In recent years, enlargement of the European Union has led to increased
interest in the allocation of voting weights to member states with hugely
differing population numbers. While the eventually agreed voting scheme lacks
any strict mathematical basis, the Polish government suggested a voting scheme
based on the Penrose definition of voting power, leading to an allocation of
voting weights proportional to the square root of the population (the
""Jagiellonian Compromise""). The Penrose definition of voting power is derived
from the citizens' freedom to vote either ""yes"" or ""no"". This paper defines a
corresponding voting power based on ""yes"", ""no"" and ""abstain"" options, and it
is found that this definition also leads to a square root law, and to the same
optimal vote allocation as the Penrose scheme.",0805.3251v2,math.GM,2008-05-21 10:57:28+00:00,[arxiv.Result.Author('Martin Kurth')],
60,On Covering a Solid Sphere with Concentric Spheres in ${\mathbb Z}^3$,"We show that a digital sphere, constructed by the circular sweep of a digital
semicircle (generatrix) around its diameter, consists of some holes
(absentee-voxels), which appear on its spherical surface of revolution. This
incompleteness calls for a proper characterization of the absentee-voxels whose
restoration will yield a complete spherical surface without any holes. In this
paper, we present a characterization of such absentee-voxels using certain
techniques of digital geometry and show that their count varies quadratically
with the radius of the semicircular generatrix. Next, we design an algorithm to
fill these absentee-voxels so as to generate a spherical surface of revolution,
which is more realistic from the viewpoint of visual perception. We further
show that covering a solid sphere by a set of complete spheres also results in
an asymptotically larger count of absentees, which is cubic in the radius of
the sphere. The characterization and generation of complete solid spheres
without any holes can also be accomplished in a similar fashion. We furnish
test results to substantiate our theoretical findings.",1411.1395v1,cs.CG,2014-10-23 05:05:23+00:00,"[arxiv.Result.Author('Sahadev Bera'), arxiv.Result.Author('Partha Bhowmick'), arxiv.Result.Author('Bhargab B. Bhattacharya')]",
61,Physical Cryptographic Signatures for Absentee Ballots,"Physical signature verification on absentee ballots became a major flashpoint
in the 2018 midterm elections in the United States, especially in states like
Georgia, Florida, and Arizona, where close election margins resulted in
heightened attention to the counting of absentee ballots. As vote-by-mail
solutions are becoming more prevalent across the U.S., these issues are sure to
continue affecting elections in the United States. Signature verification is an
inexact science; often times guidelines can vary widely from jurisdiction to
jurisdiction. In this paper we provide a cryptographic remedy to this solution
that is usable, secure, and easily integrated into existing election
infrastructure.",1812.09423v1,cs.CR,2018-12-22 00:43:31+00:00,[arxiv.Result.Author('Matthew Bernhard')],
62,Nurse Staffing under Absenteeism: A Distributionally Robust Optimization Approach,"We study the nurse staffing problem under random nurse demand and
absenteeism. While the demand uncertainty is exogenous (stemming from the
random patient census), the absenteeism uncertainty is \emph{endogenous}, i.e.,
the number of nurses who show up for work partially depends on the nurse
staffing level. For quality of care, many hospitals have developed float pools,
i.e., groups of hospital units, and trained nurses to be able to work in
multiple units (termed cross-training) in response to potential nurse shortage.
In this paper, we propose a distributionally robust nurse staffing (DRNS) model
that considers both exogenous and endogenous uncertainties. We derive a
separation algorithm to solve this model under a general structure of float
pools. In addition, we identify several pool structures that often arise in
practice and recast the corresponding DRNS model as a mixed-integer linear
program, which facilitates off-the-shelf commercial solvers. Furthermore, we
optimize the float pool design to reduce cross-training while achieving
specified target staffing costs. The numerical case studies, based on the data
of a collaborating hospital, suggest that the units with high absenteeism
probability should be pooled together.",1909.09875v2,math.OC,2019-09-21 19:15:54+00:00,"[arxiv.Result.Author('Minseok Ryu'), arxiv.Result.Author('Ruiwei Jiang')]",
63,On the Bee-Identification Error Exponent with Absentee Bees,"The ""bee-identification problem"" was formally defined by Tandon, Tan and
Varshney [IEEE Trans. Commun. (2019) [Online early access]], and the error
exponent was studied. This work extends the results for the ""absentee bees""
scenario, where a small fraction of the bees are absent in the beehive image
used for identification. For this setting, we present an exact characterization
of the bee-identification error exponent, and show that independent barcode
decoding is optimal, i.e., joint decoding of the bee barcodes does not result
in a better error exponent relative to independent decoding of each noisy
barcode. This is in contrast to the result without absentee bees, where joint
barcode decoding results in a significantly higher error exponent than
independent barcode decoding. We also define and characterize the ""capacity""
for the bee-identification problem with absentee bees, and prove the strong
converse for the same.",1910.10333v1,cs.IT,2019-10-23 03:57:35+00:00,"[arxiv.Result.Author('Anshoo Tandon'), arxiv.Result.Author('Vincent Y. F. Tan'), arxiv.Result.Author('Lav R. Varshney')]",
64,Integration of a machine learning model into a decision support tool to predict absenteeism at work of prospective employees,"Purpose - Inefficient hiring may result in lower productivity and higher
training costs. Productivity losses caused by absenteeism at work cost U.S.
employers billions of dollars each year. Also, employers typically spend a
considerable amount of time managing employees who perform poorly. The purpose
of this study is to develop a decision support tool to predict absenteeism
among potential employees. Design/methodology/approach - We utilized a popular
open-access dataset. In order to categorize absenteeism classes, the data have
been preprocessed, and four methods of machine learning classification have
been applied: Multinomial Logistic Regression (MLR), Support Vector Machines
(SVM), Artificial Neural Networks (ANN), and Random Forests (RF). We selected
the best model, based on several validation scores, and compared its
performance against the existing model; we then integrated the best model into
our proposed web-based for hiring managers. Findings - A web-based decision
tool allows hiring managers to make more informed decisions before hiring a
potential employee, thus reducing time, financial loss and reducing the
probability of economic insolvency. Originality/value - In this paper, we
propose a model that is trained based on attributes that can be collected
during the hiring process. Furthermore, hiring managers may lack experience in
machine learning or do not have the time to spend developing machine learning
algorithms. Thus, we propose a web-based interactive tool that can be used
without prior knowledge of machine learning algorithms.",2202.03577v1,cs.LG,2022-02-02 03:49:01+00:00,"[arxiv.Result.Author('Gopal Nath'), arxiv.Result.Author('Antoine Harfouche'), arxiv.Result.Author('Austin Coursey'), arxiv.Result.Author('Krishna K. Saha'), arxiv.Result.Author('Srikanth Prabhu'), arxiv.Result.Author('Saptarshi Sengupta')]",
65,"Feature Engineering for US State Legislative Hearings: Stance, Affiliation, Engagement and Absentees","In US State government legislatures, most of the activity occurs in
committees made up of lawmakers discussing bills. When analyzing, classifying
or summarizing these committee proceedings, some important features become
broadly interesting. In this paper, we engineer four useful features, two
applying to lawmakers (engagement and absence), and two to non-lawmakers
(stance and affiliation). We propose a system to automatically track the
affiliation of organizations in public comments and whether the organizational
representative supports or opposes the bill. The model tracking affiliation
achieves an F1 of 0.872 while the support determination has an F1 of 0.979.
Additionally, a metric to compute legislator engagement and absenteeism is also
proposed and as proof-of-concept, a list of the most and least engaged
legislators over one full California legislative session is presented.",2109.08855v1,cs.IR,2021-09-18 06:50:35+00:00,"[arxiv.Result.Author('Josh Grace'), arxiv.Result.Author('Foaad Khosmood')]",
66,Identifying Possible Winners in Ranked Choice Voting Elections with Outstanding Ballots,"Several election districts in the US have recently moved to ranked-choice
voting (RCV) to decide the results of local elections. RCV allows voters to
rank their choices, and the results are computed in rounds, eliminating one
candidate at a time. RCV ensures fairer elections and has been shown to
increase elected representation of women and people of color. A main drawback
of RCV is that the round-by-round process requires all the ballots to be
tallied before the results of an election can be calculated. With increasingly
large portions of ballots coming from absentee voters, RCV election outcomes
are not always apparent on election night, and can take several weeks to be
published, leading to a loss of trust in the electoral process from the public.
In this paper, we present an algorithm for efficiently computing possible
winners of RCV elections from partially known ballots and evaluate it on data
from the recent New York City Primary elections. We show that our techniques
allow to significantly narrow down the field of possible election winners, and
in some case identify the winner as soon as election night despite a number of
yet-unaccounted absentee ballots, providing more transparency in the electoral
process.",2206.12741v1,cs.CY,2022-06-25 22:08:15+00:00,"[arxiv.Result.Author('Alborz Jelvani'), arxiv.Result.Author('Amélie Marian')]",
67,Monitoring and prediction of an epidemic outbreak using syndromic observations,"The paper presents an algorithm for syndromic surveillance of an epidemic
outbreak formulated in the context of stochastic nonlinear filtering. The
dynamics of the epidemic is modeled using a generalized compartmental
epidemiological model with inhomogeneous mixing. The syndromic (typically
non-medical) observations of the number of infected people (e.g. visits to
pharmacies, sale of certain products, absenteeism from work/study etc.) are
used for estimation. The state of the epidemic, including the number of
infected people and the unknown parameters of the model, are estimated via a
particle filter. The numerical results indicate that the proposed framework can
provide useful early prediction of the epidemic peak if the uncertainty in
prior knowledge of model parameters is not excessive.",1110.4696v1,q-bio.QM,2011-10-21 03:27:08+00:00,"[arxiv.Result.Author('Alex Skvortsov'), arxiv.Result.Author('Branko Ristic')]",
68,Conditional randomization tests of causal effects with interference between units,"Many causal questions involve interactions between units, also known as
interference, for example between individuals in households, students in
schools, or firms in markets. In this paper, we formalize the concept of a
conditioning mechanism, which provides a framework for constructing valid and
powerful randomization tests under general forms of interference. We describe
our framework in the context of two-stage randomized designs and apply our
approach to a randomized evaluation of an intervention targeting student
absenteeism in the School District of Philadelphia. We show improvements over
existing methods in terms of computational and statistical power.",1709.08036v3,stat.ME,2017-09-23 11:22:10+00:00,"[arxiv.Result.Author('Guillaume Basse'), arxiv.Result.Author('Avi Feller'), arxiv.Result.Author('Panos Toulis')]",
69,Data driven Decision Support on Students Behavior using Fuzzy Based Approach,"Monitoring of students behavior in school needs further consideration in
order to lessen the number of casualties in every term. The study designs a
data driven decision support on students behavior utilizing Fuzzy Based
Approach. The study successfully produces common behavioral problems of the
student and able to give interventions for the improvement of students
behavior. Student behavioral problems identified were absenteeism, tardiness
and poor academic performance.",2101.11102v1,cs.HC,2021-01-05 07:36:44+00:00,"[arxiv.Result.Author('Jerry M. Lumasag'), arxiv.Result.Author('Hidear Talirongan'), arxiv.Result.Author('Florence Jean B. Talirongan'), arxiv.Result.Author('Charies L. Labanza')]",Middle East Journal of Applied Science & Technology 2020
70,Distributed Learning over a Wireless Network with Non-coherent Majority Vote Computation,"In this study, we propose an over-the-air computation (OAC) scheme to
calculate the majority vote (MV) for federated edge learning (FEEL). With the
proposed approach, edge devices (EDs) transmit the signs of local stochastic
gradients, i.e., votes, by activating one of two orthogonal resources. The MVs
at the edge server (ES) are obtained with non-coherent detectors by exploiting
the accumulations on the resources. Hence, the proposed scheme eliminates the
need for channel state information (CSI) at the EDs and ES. In this study, we
analyze various gradient-encoding strategies through the weight functions and
waveform configurations over orthogonal frequency division multiplexing (OFDM).
We show that specific weight functions that enable absentee EDs (i.e.,
hard-coded participation with absentees (HPA)) or weighted votes (i.e.,
soft-coded participation (SP)) can substantially reduce the probability of
detecting the incorrect MV. By taking path loss, power control, cell size, and
fading channel into account, we prove the convergence of the distributed
learning for a non-convex function for HPA. Through simulations, we show that
the proposed scheme with HPA and SP can provide high test accuracy even when
the time-synchronization and the power control are not ideal under
heterogeneous data distribution scenarios.",2209.04692v2,cs.IT,2022-09-10 15:25:45+00:00,[arxiv.Result.Author('Alphan Sahin')],
71,Social security and labor absenteeism in a regional health service,"Background: Absenteism can generate important economic costs. Aim: To analyze
the determinants of the time off work for sick leaves granted to workers of a
regional health service. Material and Methods: Information about 2033
individuals, working at a health service, that were granted at least one sick
leave during 2012, was analyzed. Personal identification was censored. Special
emphasis was given to the type of health insurance system of the workers
(public or private). Results: Workers ascribed to the Chilean public health
insurance system (FONASA) had 11 days more off work than their counterparts
ascribed to private health insurance systems. A higher amount of time off work
was observed among older subjects and women. Conclusions: Age, gender and the
type of health insurance system influence the number of day off work due to
sick leaves.",1812.08091v1,econ.GN,2018-12-19 17:06:36+00:00,"[arxiv.Result.Author('Ariel Soto Caro'), arxiv.Result.Author('Roberto Herrera Cofre'), arxiv.Result.Author('Rodrigo Fuentes Solis')]",
72,"Influence of resonances on the 11B(n,g)12B capture reaction rate. II. Capture to the first excited state of 12B","Within the framework of the modified potential cluster model with a
classification of orbital states according to Young diagrams, the possibility
of prediction absentee experimental data for the total cross sections of the
radiative neutron capture on 11B to the first excited state 12B at 0.95 MeV
(2+) for reaction energy of 10 meV (1 meV = 10-3 eV) to 7 MeV. The reaction
rate in the temperature range of 0.01 to 10.0 T9 is calculated on the basis of
obtained cross sections, which take into account resonances up to 5 MeV. It is
shown that low-lying resonances exercise a significant influence to the capture
reaction rate. The approximation of the calculation reaction rate is carried
out by the simple analytic formula.",1911.00331v1,nucl-th,2019-10-31 01:16:17+00:00,"[arxiv.Result.Author('S. B. Dubovichenko'), arxiv.Result.Author('N. A. Burkova'), arxiv.Result.Author('A. V. Dzhazairov-Kakhramanov')]",
73,"Influence of resonances on the $^{11}$B(n,gamma)$^{12}$B capture reaction rate. III. Capture to the 2nd, 3rd and 4th excited state of $^{12}$B","Within the framework of the modified potential cluster model with a
classification of orbital states according to Young diagrams, the possibility
of data description of the radiative neutron capture on 11B to the second
excited state of 12B at 1.67365 MeV (2-) and prediction absentee of
experimental data for the total cross sections to the third and fourth excited
state of 12B at 2.6208 MeV (1-) and 2.723 MeV (0+) for reaction energy of 10
meV (1 meV = 10-3 eV) to 7 MeV was considered. The reaction rate in the
temperature range of 0.01 to 10.0 T9 is calculated on the basis of obtained
cross sections, which take into account resonances up to 5 MeV. It is shown,
that low-lying resonances exercise a significant influence to the capture
reaction rate. The approximation of the calculation reaction rate is carried
out by the simple analytic formula.",1911.10195v1,nucl-th,2019-11-20 04:27:11+00:00,"[arxiv.Result.Author('S. B. Dubovichenko'), arxiv.Result.Author('N. A. Burkova'), arxiv.Result.Author('A. V. Dzhazairov-Kakhramanov')]",
74,A Neural Phillips Curve and a Deep Output Gap,"Many problems plague the estimation of Phillips curves. Among them is the
hurdle that the two key components, inflation expectations and the output gap,
are both unobserved. Traditional remedies include creating reasonable proxies
for the notable absentees or extracting them via some form of assumptions-heavy
filtering procedure. I propose an alternative route: a Hemisphere Neural
Network (HNN) whose peculiar architecture yields a final layer where components
can be interpreted as latent states within a Neural Phillips Curve. There are
benefits. First, HNN conducts the supervised estimation of nonlinearities that
arise when translating a high-dimensional set of observed regressors into
latent states. Second, computations are fast. Third, forecasts are economically
interpretable. Fourth, inflation volatility can also be predicted by merely
adding a hemisphere to the model. Among other findings, the contribution of
real activity to inflation appears severely underestimated in traditional
econometric specifications. Also, HNN captures out-of-sample the 2021 upswing
in inflation and attributes it first to an abrupt and sizable disanchoring of
the expectations component, followed by a wildly positive gap starting from
late 2020. HNN's gap unique path comes from dispensing with unemployment and
GDP in favor of an amalgam of nonlinearly processed alternative tightness
indicators -- some of which are skyrocketing as of early 2022.",2202.04146v1,econ.EM,2022-02-08 21:10:09+00:00,[arxiv.Result.Author('Philippe Goulet Coulombe')],
75,Elastic buildings: Calibrated district-scale simulation of occupant-flexible campus operation for hybrid work optimization,"Before 2020, the way occupants utilized the built environment had been
changing slowly towards scenarios in which occupants have more choice and
flexibility in where and how they work. The global COVID-19 pandemic
accelerated this phenomenon rapidly through lockdowns and hybrid work
arrangements. Many occupants and employers are considering keeping some of
these flexibility-based strategies due to their benefits and cost impacts. This
paper simulates various scenarios related to the operational technologies and
policies of a real-world campus using a district-scale City Energy Analyst
(CEA) model that is calibrated with measured energy and occupancy profiles
extracted from WiFi data. These scenarios demonstrate the energy impact of
ramping building operations up and down more rapidly and effectively to the
flex-based work strategies that may solidify. The scenarios show a 4-12%
decrease in space cooling demand due to occupant absenteeism if centralized
building system operation is in place, but as high as 21-68% if
occupancy-driven building controls are implemented. The paper discusses
technologies and strategies that are important in this paradigm shift of
operations.",2210.06124v1,physics.soc-ph,2022-08-22 10:22:18+00:00,"[arxiv.Result.Author('Martín Mosteiro-Romero'), arxiv.Result.Author('Clayton Miller'), arxiv.Result.Author('Adrian Chong'), arxiv.Result.Author('Rudi Stouffs')]",
76,A High-Resolution Human Contact Network for Infectious Disease Transmission,"The most frequent infectious diseases in humans - and those with the highest
potential for rapid pandemic spread - are usually transmitted via droplets
during close proximity interactions (CPIs). Despite the importance of this
transmission route, very little is known about the dynamic patterns of CPIs.
Using wireless sensor network technology, we obtained high-resolution data of
CPIs during a typical day at an American high school, permitting the
reconstruction of the social network relevant for infectious disease
transmission. At a 94% coverage, we collected 762,868 CPIs at a maximal
distance of 3 meters among 788 individuals. The data revealed a high density
network with typical small world properties and a relatively homogenous
distribution of both interaction time and interaction partners among subjects.
Computer simulations of the spread of an influenza-like disease on the weighted
contact graph are in good agreement with absentee data during the most recent
influenza season. Analysis of targeted immunization strategies suggested that
contact network data are required to design strategies that are significantly
more effective than random immunization. Immunization strategies based on
contact network data were most effective at high vaccination coverage.",1006.4622v2,physics.med-ph,2010-06-23 19:33:35+00:00,"[arxiv.Result.Author('Marcel Salathé'), arxiv.Result.Author('Maria Kazandjieva'), arxiv.Result.Author('Jung Woo Lee'), arxiv.Result.Author('Philip Levis'), arxiv.Result.Author('Marcus W. Feldman'), arxiv.Result.Author('James H. Jones')]",
77,Analyzing two-stage experiments in the presence of interference,"Two-stage randomization is a powerful design for estimating treatment effects
in the presence of interference; that is, when one individual's treatment
assignment affects another individual's outcomes. Our motivating example is a
two-stage randomized trial evaluating an intervention to reduce student
absenteeism in the School District of Philadelphia. In that experiment,
households with multiple students were first assigned to treatment or control;
then, in treated households, one student was randomly assigned to treatment.
Using this example, we highlight key considerations for analyzing two-stage
experiments in practice. Our first contribution is to address additional
complexities that arise when household sizes vary; in this case, researchers
must decide between assigning equal weight to households or equal weight to
individuals. We propose unbiased estimators for a broad class of individual-
and household-weighted estimands, with corresponding theoretical and estimated
variances. Our second contribution is to connect two common approaches for
analyzing two-stage designs: linear regression and randomization inference. We
show that, with suitably chosen standard errors, these two approaches yield
identical point and variance estimates, which is somewhat surprising given the
complex randomization scheme. Finally, we explore options for incorporating
covariates to improve precision. We confirm our analytic results via simulation
studies and apply these methods to the attendance study, finding substantively
meaningful spillover effects.",1608.06805v2,stat.AP,2016-08-24 13:34:13+00:00,"[arxiv.Result.Author('Guillaume Basse'), arxiv.Result.Author('Avi Feller')]",
