,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
50,Ballot stuffing and participation privacy in pollsite voting,"We study the problem of simultaneously addressing both ballot stuffing and
participation privacy for pollsite voting systems. Ballot stuffing is the
attack where fake ballots (not cast by any eligible voter) are inserted into
the system. Participation privacy is about hiding which eligible voters have
actually cast their vote. So far, the combination of ballot stuffing and
participation privacy has been mostly studied for internet voting, where voters
are assumed to own trusted computing devices. Such approaches are inapplicable
to pollsite voting where voters typically vote bare handed. We present an
eligibility audit protocol to detect ballot stuffing in pollsite voting
protocols. This is done while protecting participation privacy from a remote
observer - one who does not physically observe voters during voting. Our
protocol can be instantiated as an additional layer on top of most existing
pollsite E2E-V voting protocols. To achieve our guarantees, we develop an
efficient zero-knowledge proof (ZKP), that, given a value $v$ and a set $\Phi$
of commitments, proves $v$ is committed by some commitment in $\Phi$, without
revealing which one. We call this a ZKP of reverse set membership because of
its relationship to the popular ZKPs of set membership. This ZKP may be of
independent interest.",2210.14833v1,cs.CR,2022-10-26 16:29:23+00:00,"[arxiv.Result.Author('Prashant Agrawal'), arxiv.Result.Author('Abhinav Nakarmi'), arxiv.Result.Author('Mahabir Prasad Jhanwar'), arxiv.Result.Author('Subodh Sharma'), arxiv.Result.Author('Subhashis Banerjee')]",
51,Boardroom Voting: Verifiable Voting with Ballot Privacy Using Low-Tech Cryptography in a Single Room,"A boardroom election is an election that takes place in a single room -- the
boardroom -- in which all voters can see and hear each other. We present an
initial exploration of boardroom elections with ballot privacy and voter
verifiability that use only ""low-tech cryptography"" without using computers to
mark or collect ballots. Specifically, we define the problem, introduce several
building blocks, and propose a new protocol that combines these blocks in novel
ways. Our new building blocks include ""foldable ballots"" that can be rotated to
hide the alignment of ballot choices with voting marks, and ""visual secrets""
that are easy to remember and use but hard to describe. Although closely seated
participants in a boardroom election have limited privacy, the protocol ensures
that no one can determine how others voted. Moreover, each voter can verify
that their ballot was correctly cast, collected, and counted, without being
able to prove how they voted, providing assurance against undue influence.
Low-tech cryptography is useful in situations where constituents do not trust
computer technology, and it avoids the complex auditing requirements of
end-to-end cryptographic voting systems such as Pr\^{e}t-\`{a}-Voter. This
paper's building blocks and protocol are meant to be a proof of concept that
might be tested for usability and improved.",2007.14916v2,cs.CR,2020-07-29 15:40:51+00:00,"[arxiv.Result.Author('Enka Blanchard'), arxiv.Result.Author('Ted Selker'), arxiv.Result.Author('Alan T. Sherman')]",
52,Touchscreen Voting Machines Cause Long Lines and Disenfranchise Voters,"Computerized touchscreen ""Direct Recording Electronic"" DRE voting systems
have been used by over 1/3 of American voters in recent elections. In many
places, insufficient DRE numbers in combination with lengthy ballots and high
voter traffic have caused long lines and disenfranchised voters who left
without voting. We have applied computer queuing simulation to the voting
process and conclude that far more DREs, at great expense, would be needed to
keep waiting times low. Alternatively, paper ballot-optical scan systems can be
easily and economically scaled to prevent long lines and meet unexpected
contingencies.",0810.5577v1,stat.AP,2008-10-30 20:57:19+00:00,"[arxiv.Result.Author('William A. Edelstein'), arxiv.Result.Author('Arthur D. Edelstein')]",
53,Decentralized Verifiable Mail-in Ballot Counting for Postal Voting,"As computer vision is prevalently used for mail-in ballot processing and
counting, it becomes a point of centralized trust in postal voting. We propose
DVote, a prototype system of postal voting that provides decentralized trust in
computer vision. With blockchain and layer-2 technologies, DVote decentralizes
the computation and model training of computer vision to a group of scrutineers
that hold the AnyTrust assumption, i.e., at least one member is honest.
Consequently, the computational integrity is anchored to the trustworthiness of
a large public blockchain such as Ethereum.",2202.09122v1,cs.CR,2022-02-18 11:00:10+00:00,"[arxiv.Result.Author('Peichen Xie'), arxiv.Result.Author('Zihan Zheng'), arxiv.Result.Author('Xian Zhang'), arxiv.Result.Author('Shuo Chen')]",
54,On Covering a Solid Sphere with Concentric Spheres in ${\mathbb Z}^3$,"We show that a digital sphere, constructed by the circular sweep of a digital
semicircle (generatrix) around its diameter, consists of some holes
(absentee-voxels), which appear on its spherical surface of revolution. This
incompleteness calls for a proper characterization of the absentee-voxels whose
restoration will yield a complete spherical surface without any holes. In this
paper, we present a characterization of such absentee-voxels using certain
techniques of digital geometry and show that their count varies quadratically
with the radius of the semicircular generatrix. Next, we design an algorithm to
fill these absentee-voxels so as to generate a spherical surface of revolution,
which is more realistic from the viewpoint of visual perception. We further
show that covering a solid sphere by a set of complete spheres also results in
an asymptotically larger count of absentees, which is cubic in the radius of
the sphere. The characterization and generation of complete solid spheres
without any holes can also be accomplished in a similar fashion. We furnish
test results to substantiate our theoretical findings.",1411.1395v1,cs.CG,2014-10-23 05:05:23+00:00,"[arxiv.Result.Author('Sahadev Bera'), arxiv.Result.Author('Partha Bhowmick'), arxiv.Result.Author('Bhargab B. Bhattacharya')]",
55,Towards Secure Virtual Elections: Multiparty Computation of Order Based Voting Rules,"Electronic voting systems are essential for holding virtual elections, and
the need for such systems increases due to the COVID-19 pandemic and the social
distancing that it mandates. One of the main challenges in e-voting systems is
to secure the voting process: namely, to certify that the computed results are
consistent with the cast ballots, and that the privacy of the voters is
preserved. We propose herein a secure voting protocol for elections that are
governed by order-based voting rules. Our protocol offers perfect ballot
secrecy, in the sense that it issues only the required output, while no other
information on the cast ballots is revealed. Such perfect secrecy, which is
achieved by employing secure multiparty computation tools, may increase the
voters' confidence and, consequently, encourage them to vote according to their
true preferences. Evaluation of the protocol's computational costs establishes
that it is lightweight and can be readily implemented in real-life electronic
elections.",2205.10580v3,cs.CR,2022-05-21 12:17:21+00:00,"[arxiv.Result.Author('Tamir Tassa'), arxiv.Result.Author('Lihi Dery')]",
56,Creation of ballot sequences in a periodic cellular automaton,"Motivated by an attempt to develop a method for solving initial value
problems in a class of one dimensional periodic cellular automata (CA)
associated with crystal bases and soliton equations, we consider a
generalization of a simple proposition in elementary mathematics. The original
proposition says that any sequence of letters 1 and 2, having no less 1's than
2's, can be changed into a ballot sequence via cyclic shifts only. We
generalize it to treat sequences of cells of common capacity s > 1, each of
them containing consecutive 2's (left) and 1's (right), and show that these
sequences can be changed into a ballot sequence via two manipulations, cyclic
and ""quasi-cyclic"" shifts. The latter is a new CA rule and we find that various
kink-like structures are traveling along the system like particles under the
time evolution of this rule.",0708.0705v4,nlin.SI,2007-08-06 07:31:38+00:00,[arxiv.Result.Author('Taichiro Takagi')],J. Phys. Soc. Jpn. 78 (2009) 024003
57,A Unified Evaluation of Two-Candidate Ballot-Polling Election Auditing Methods,"Counting votes is complex and error-prone. Several statistical methods have
been developed to assess election accuracy by manually inspecting randomly
selected physical ballots. Two 'principled' methods are risk-limiting audits
(RLAs) and Bayesian audits (BAs). RLAs use frequentist statistical inference
while BAs are based on Bayesian inference. Until recently, the two have been
thought of as fundamentally different.
  We present results that unify and shed light upon 'ballot-polling' RLAs and
BAs (which only require the ability to sample uniformly at random from all cast
ballot cards) for two-candidate plurality contests, which are building blocks
for auditing more complex social choice functions, including some preferential
voting systems. We highlight the connections between the methods and explore
their performance.
  First, building on a previous demonstration of the mathematical equivalence
of classical and Bayesian approaches, we show that BAs, suitably calibrated,
are risk-limiting. Second, we compare the efficiency of the methods across a
wide range of contest sizes and margins, focusing on the distribution of sample
sizes required to attain a given risk limit. Third, we outline several ways to
improve performance and show how the mathematical equivalence explains the
improvements.",2008.08536v2,stat.AP,2020-08-19 16:30:03+00:00,"[arxiv.Result.Author('Zhuoqun Huang'), arxiv.Result.Author('Ronald L. Rivest'), arxiv.Result.Author('Philip B. Stark'), arxiv.Result.Author('Vanessa Teague'), arxiv.Result.Author('Damjan Vukcevic')]","Electronic Voting, E-Vote-ID 2020, Lecture Notes in Computer
  Science 12455 (2020) 112-128"
58,Limiting Risk by Turning Manifest Phantoms into Evil Zombies,"Drawing a random sample of ballots to conduct a risk-limiting audit generally
requires knowing how the ballots cast in an election are organized into groups,
for instance, how many containers of ballots there are in all and how many
ballots are in each container. A list of the ballot group identifiers along
with number of ballots in each group is called a ballot manifest. What if the
ballot manifest is not accurate? Surprisingly, even if ballots are known to be
missing from the manifest, it is not necessary to make worst-case assumptions
about those ballots--for instance, to adjust the margin by the number of
missing ballots--to ensure that the audit remains conservative. Rather, it
suffices to make worst-case assumptions about the individual randomly selected
ballots that the audit cannot find. This observation provides a simple
modification to some risk-limiting audit procedures that makes them
automatically become more conservative if the ballot manifest has errors. The
modification--phantoms to evil zombies (~2EZ)--requires only an upper bound on
the total number of ballots cast. ~2EZ makes the audit P-value stochastically
larger than it would be had the manifest been accurate, automatically requiring
more than enough ballots to be audited to offset the manifest errors. This
ensures that the true risk limit remains smaller than the nominal risk limit.
On the other hand, if the manifest is in fact accurate and the upper bound on
the total number of ballots equals the total according to the manifest, ~2EZ
has no effect at all on the number of ballots audited nor on the true risk
limit.",1207.3413v1,stat.AP,2012-07-14 11:26:02+00:00,"[arxiv.Result.Author('Jorge H. Banuelos'), arxiv.Result.Author('Philip B. Stark')]",
59,Labeled Ballot Paths and the Springer Numbers,"The Springer numbers are defined in connection with the irreducible root
systems of type $B_n$, which also arise as the generalized Euler and class
numbers introduced by Shanks. Combinatorial interpretations of the Springer
numbers have been found by Purtill in terms of Andre signed permutations, and
by Arnol'd in terms of snakes of type $B_n$. We introduce the inversion code of
a snake of type $B_n$ and establish a bijection between labeled ballot paths of
length n and snakes of type $B_n$. Moreover, we obtain the bivariate generating
function for the number B(n,k) of labeled ballot paths starting at (0,0) and
ending at (n,k). Using our bijection, we find a statistic $\alpha$ such that
the number of snakes $\pi$ of type $B_n$ with $\alpha(\pi)=k$ equals B(n,k). We
also show that our bijection specializes to a bijection between labeled Dyck
paths of length 2n and alternating permutations on [2n].",1009.2233v1,math.CO,2010-09-12 12:23:22+00:00,"[arxiv.Result.Author('William Y. C. Chen'), arxiv.Result.Author('Neil J. Y. Fan'), arxiv.Result.Author('Jeffrey Y. T. Jia')]",
60,Physical Cryptographic Signatures for Absentee Ballots,"Physical signature verification on absentee ballots became a major flashpoint
in the 2018 midterm elections in the United States, especially in states like
Georgia, Florida, and Arizona, where close election margins resulted in
heightened attention to the counting of absentee ballots. As vote-by-mail
solutions are becoming more prevalent across the U.S., these issues are sure to
continue affecting elections in the United States. Signature verification is an
inexact science; often times guidelines can vary widely from jurisdiction to
jurisdiction. In this paper we provide a cryptographic remedy to this solution
that is usable, secure, and easily integrated into existing election
infrastructure.",1812.09423v1,cs.CR,2018-12-22 00:43:31+00:00,[arxiv.Result.Author('Matthew Bernhard')],
61,Identifying Possible Winners in Ranked Choice Voting Elections with Outstanding Ballots,"Several election districts in the US have recently moved to ranked-choice
voting (RCV) to decide the results of local elections. RCV allows voters to
rank their choices, and the results are computed in rounds, eliminating one
candidate at a time. RCV ensures fairer elections and has been shown to
increase elected representation of women and people of color. A main drawback
of RCV is that the round-by-round process requires all the ballots to be
tallied before the results of an election can be calculated. With increasingly
large portions of ballots coming from absentee voters, RCV election outcomes
are not always apparent on election night, and can take several weeks to be
published, leading to a loss of trust in the electoral process from the public.
In this paper, we present an algorithm for efficiently computing possible
winners of RCV elections from partially known ballots and evaluate it on data
from the recent New York City Primary elections. We show that our techniques
allow to significantly narrow down the field of possible election winners, and
in some case identify the winner as soon as election night despite a number of
yet-unaccounted absentee ballots, providing more transparency in the electoral
process.",2206.12741v1,cs.CY,2022-06-25 22:08:15+00:00,"[arxiv.Result.Author('Alborz Jelvani'), arxiv.Result.Author('Amélie Marian')]",
62,On Covering a Solid Sphere with Concentric Spheres in ${\mathbb Z}^3$,"We show that a digital sphere, constructed by the circular sweep of a digital
semicircle (generatrix) around its diameter, consists of some holes
(absentee-voxels), which appear on its spherical surface of revolution. This
incompleteness calls for a proper characterization of the absentee-voxels whose
restoration will yield a complete spherical surface without any holes. In this
paper, we present a characterization of such absentee-voxels using certain
techniques of digital geometry and show that their count varies quadratically
with the radius of the semicircular generatrix. Next, we design an algorithm to
fill these absentee-voxels so as to generate a spherical surface of revolution,
which is more realistic from the viewpoint of visual perception. We further
show that covering a solid sphere by a set of complete spheres also results in
an asymptotically larger count of absentees, which is cubic in the radius of
the sphere. The characterization and generation of complete solid spheres
without any holes can also be accomplished in a similar fashion. We furnish
test results to substantiate our theoretical findings.",1411.1395v1,cs.CG,2014-10-23 05:05:23+00:00,"[arxiv.Result.Author('Sahadev Bera'), arxiv.Result.Author('Partha Bhowmick'), arxiv.Result.Author('Bhargab B. Bhattacharya')]",
63,Limiting Risk by Turning Manifest Phantoms into Evil Zombies,"Drawing a random sample of ballots to conduct a risk-limiting audit generally
requires knowing how the ballots cast in an election are organized into groups,
for instance, how many containers of ballots there are in all and how many
ballots are in each container. A list of the ballot group identifiers along
with number of ballots in each group is called a ballot manifest. What if the
ballot manifest is not accurate? Surprisingly, even if ballots are known to be
missing from the manifest, it is not necessary to make worst-case assumptions
about those ballots--for instance, to adjust the margin by the number of
missing ballots--to ensure that the audit remains conservative. Rather, it
suffices to make worst-case assumptions about the individual randomly selected
ballots that the audit cannot find. This observation provides a simple
modification to some risk-limiting audit procedures that makes them
automatically become more conservative if the ballot manifest has errors. The
modification--phantoms to evil zombies (~2EZ)--requires only an upper bound on
the total number of ballots cast. ~2EZ makes the audit P-value stochastically
larger than it would be had the manifest been accurate, automatically requiring
more than enough ballots to be audited to offset the manifest errors. This
ensures that the true risk limit remains smaller than the nominal risk limit.
On the other hand, if the manifest is in fact accurate and the upper bound on
the total number of ballots equals the total according to the manifest, ~2EZ
has no effect at all on the number of ballots audited nor on the true risk
limit.",1207.3413v1,stat.AP,2012-07-14 11:26:02+00:00,"[arxiv.Result.Author('Jorge H. Banuelos'), arxiv.Result.Author('Philip B. Stark')]",
64,A Complete Enumeration of Ballot Permutations Avoiding Sets of Small Patterns,"Permutations whose prefixes contain at least as many ascents as descents are
called ballot permutations. Lin, Wang, and Zhao have previously enumerated
ballot permutations avoiding small patterns and have proposed the problem of
enumerating ballot permutations avoiding a pair of permutations of length $3$.
We completely enumerate ballot permutations avoiding two patterns of length $3$
and we relate these avoidance classes with their respective recurrence
relations and formulas, which leads to an interesting bijection between ballot
permutations avoiding $132$ and $312$ with left factors of Dyck paths. In
addition, we also conclude the Wilf-classification of ballot permutations
avoiding sets of two patterns of length $3$, and we then extend our results to
completely enumerate ballot permutations avoiding three patterns of length $3$.",2209.06087v1,math.CO,2022-09-13 15:37:45+00:00,[arxiv.Result.Author('Nathan Sun')],
65,Can Voters Detect Errors on Their Printed Ballots? Absolutely,"There is still debate on whether voters can detect malicious changes in their
printed ballot after making their selections on a Ballot Marking Device (BMD).
In this study, we altered votes on a voter's ballot after they had made their
selections on a BMD. We then required them to examine their ballots for any
changes from the slate they used to vote. Overall accuracy was exceptionally
high. Participants saw 1440 total contests, and of those 1440, there were a
total of 4 errors, so total accuracy was 99.8%. Participants were able to
perform with near-perfect accuracy regardless of ballot length, ballot type,
number of altered races, and location of altered races. Detection performance
was extremely robust. We conclude that with proper direction and resources,
voters can be near-perfect detectors of ballot changes on printed paper ballots
after voting with a BMD. This finding has significant implications for the
voting community as BMD use continues to grow. Research should now focus on
identifying administrative and behavioral methods that will prompt and
encourage voters to check their BMD-generated ballots before they drop them in
the ballot box.",2204.09780v1,cs.HC,2022-04-20 20:40:32+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Chidera O. Azubike'), arxiv.Result.Author('Laura E. Roty')]",
66,Nurse Staffing under Absenteeism: A Distributionally Robust Optimization Approach,"We study the nurse staffing problem under random nurse demand and
absenteeism. While the demand uncertainty is exogenous (stemming from the
random patient census), the absenteeism uncertainty is \emph{endogenous}, i.e.,
the number of nurses who show up for work partially depends on the nurse
staffing level. For quality of care, many hospitals have developed float pools,
i.e., groups of hospital units, and trained nurses to be able to work in
multiple units (termed cross-training) in response to potential nurse shortage.
In this paper, we propose a distributionally robust nurse staffing (DRNS) model
that considers both exogenous and endogenous uncertainties. We derive a
separation algorithm to solve this model under a general structure of float
pools. In addition, we identify several pool structures that often arise in
practice and recast the corresponding DRNS model as a mixed-integer linear
program, which facilitates off-the-shelf commercial solvers. Furthermore, we
optimize the float pool design to reduce cross-training while achieving
specified target staffing costs. The numerical case studies, based on the data
of a collaborating hospital, suggest that the units with high absenteeism
probability should be pooled together.",1909.09875v2,math.OC,2019-09-21 19:15:54+00:00,"[arxiv.Result.Author('Minseok Ryu'), arxiv.Result.Author('Ruiwei Jiang')]",
67,On the Bee-Identification Error Exponent with Absentee Bees,"The ""bee-identification problem"" was formally defined by Tandon, Tan and
Varshney [IEEE Trans. Commun. (2019) [Online early access]], and the error
exponent was studied. This work extends the results for the ""absentee bees""
scenario, where a small fraction of the bees are absent in the beehive image
used for identification. For this setting, we present an exact characterization
of the bee-identification error exponent, and show that independent barcode
decoding is optimal, i.e., joint decoding of the bee barcodes does not result
in a better error exponent relative to independent decoding of each noisy
barcode. This is in contrast to the result without absentee bees, where joint
barcode decoding results in a significantly higher error exponent than
independent barcode decoding. We also define and characterize the ""capacity""
for the bee-identification problem with absentee bees, and prove the strong
converse for the same.",1910.10333v1,cs.IT,2019-10-23 03:57:35+00:00,"[arxiv.Result.Author('Anshoo Tandon'), arxiv.Result.Author('Vincent Y. F. Tan'), arxiv.Result.Author('Lav R. Varshney')]",
68,Ballot tilings and increasing trees,"We study enumerations of Dyck and ballot tilings, which are tilings of a
region determined by two Dyck or ballot paths. We give bijective proofs to two
formulae of enumerations of Dyck tilings through Hermite histories. We show
that one of the formulae is equal to a certain Kazhdan--Lusztig polynomial. For
a ballot tiling, we establish formulae which are analogues of formulae for Dyck
tilings. Especially, the generating functions have factorized expressions. The
key tool is a planted plane tree and its increasing labellings. We also
introduce a generalized perfect matching which is bijective to an Hermite
history for a ballot tiling. By combining these objects, we obtain various
expressions of a generating function of ballot tilings with a fixed lower path.",1705.06434v1,math-ph,2017-05-18 06:46:09+00:00,[arxiv.Result.Author('Keiichi Shigechi')],
69,Sophisticated Attacks on Decoy Ballots: The Devil's Menu and the Market for Lemons,"Decoy ballots do not count in election outcomes, but otherwise they are
indistinguishable from real ballots. By means of a game-theoretical model, we
show that decoy ballots may not provide effective protection against a
malevolent adversary trying to buy real ballots. If the citizenry is divided
into subgroups (or districts), the adversary can construct a so-called ""Devil's
Menu"" consisting of several prices. In equilibrium, the adversary can buy the
real ballots of any strict subset of districts at a price corresponding to the
willingness to sell on the part of the citizens holding such ballots. By
contrast, decoy voters are trapped into selling their ballots at a low, or even
negligible, price. Blowing up the adversary's budget by introducing decoy
ballots may thus turn out to be futile. The Devil's Menu can also be applied to
the well-known ""Lemons Problem"".",1712.05477v1,cs.GT,2017-12-14 23:54:58+00:00,"[arxiv.Result.Author('Hans Gersbach'), arxiv.Result.Author('Akaki Mamageishvili'), arxiv.Result.Author('Oriol Tejada')]",
70,The ATHENA Class of Risk-Limiting Ballot Polling Audits,"The main risk-limiting ballot polling audit in use today, BRAVO, is designed
for use when single ballots are drawn at random and a decision regarding
whether to stop the audit or draw another ballot is taken after each ballot
draw (ballot-by-ballot (B2) audits). On the other hand, real ballot polling
audits draw many ballots in a single round before determining whether to stop
(round-by-round (R2) audits). We show that BRAVO results in significant
inefficiency when directly applied to real R2 audits. We present the ATHENA
class of R2 stopping rules, which we show are risk-limiting if the round
schedule is pre-determined (before the audit begins). We prove that each rule
is at least as efficient as the corresponding BRAVO stopping rule applied at
the end of the round. We have open-source software libraries implementing most
of our results.
  We show that ATHENA halves the number of ballots required, for all state
margins in the 2016 US Presidential election and a first round with $90\%$
stopping probability, when compared to BRAVO (stopping rule applied at the end
of the round). We present simulation results supporting the 90% stopping
probability claims and our claims for the risk accrued in the first round.
Further, ATHENA reduces the number of ballots by more than a quarter for low
margins, when compared to the BRAVO stopping rule applied on ballots in
selection order. This implies that keeping track of the order when drawing
ballots R2 is not beneficial, because ATHENA is more efficient even without
information on selection order. These results are significant because current
approaches to real ballot polling election audits use the B2 BRAVO rules,
requiring about twice as much work on the part of election officials. Applying
the rules in selection order requires fewer ballots, but keeping track of the
order, and entering it into audit software, adds to the effort.",2008.02315v5,cs.CR,2020-08-05 18:47:37+00:00,"[arxiv.Result.Author('Filip Zagórski'), arxiv.Result.Author('Grant McClearn'), arxiv.Result.Author('Sarah Morin'), arxiv.Result.Author('Neal McBurnett'), arxiv.Result.Author('Poorvi L. Vora')]",
71,Integration of a machine learning model into a decision support tool to predict absenteeism at work of prospective employees,"Purpose - Inefficient hiring may result in lower productivity and higher
training costs. Productivity losses caused by absenteeism at work cost U.S.
employers billions of dollars each year. Also, employers typically spend a
considerable amount of time managing employees who perform poorly. The purpose
of this study is to develop a decision support tool to predict absenteeism
among potential employees. Design/methodology/approach - We utilized a popular
open-access dataset. In order to categorize absenteeism classes, the data have
been preprocessed, and four methods of machine learning classification have
been applied: Multinomial Logistic Regression (MLR), Support Vector Machines
(SVM), Artificial Neural Networks (ANN), and Random Forests (RF). We selected
the best model, based on several validation scores, and compared its
performance against the existing model; we then integrated the best model into
our proposed web-based for hiring managers. Findings - A web-based decision
tool allows hiring managers to make more informed decisions before hiring a
potential employee, thus reducing time, financial loss and reducing the
probability of economic insolvency. Originality/value - In this paper, we
propose a model that is trained based on attributes that can be collected
during the hiring process. Furthermore, hiring managers may lack experience in
machine learning or do not have the time to spend developing machine learning
algorithms. Thus, we propose a web-based interactive tool that can be used
without prior knowledge of machine learning algorithms.",2202.03577v1,cs.LG,2022-02-02 03:49:01+00:00,"[arxiv.Result.Author('Gopal Nath'), arxiv.Result.Author('Antoine Harfouche'), arxiv.Result.Author('Austin Coursey'), arxiv.Result.Author('Krishna K. Saha'), arxiv.Result.Author('Srikanth Prabhu'), arxiv.Result.Author('Saptarshi Sengupta')]",
72,$k$-Cut: A Simple Approximately-Uniform Method for Sampling Ballots in Post-Election Audits,"We present an approximate sampling framework and discuss how risk-limiting
audits can compensate for these approximations, while maintaining their
""risk-limiting"" properties. Our framework is general and can compensate for
counting mistakes made during audits.
  Moreover, we present and analyze a simple approximate sampling
method,""$k$-cut"", for picking a ballot randomly from a stack, without counting.
Our method involves doing $k$ ""cuts"", each involving moving a random portion of
ballots from the top to the bottom of the stack, and then picking the ballot on
top. Unlike conventional methods of picking a ballot at random, $k$-cut does
not require identification numbers on the ballots or counting many ballots per
draw. We analyze how close the distribution of chosen ballots is to the uniform
distribution, and design different mitigation procedures. We show that $k=6$
cuts is enough for an risk-limiting election audit, based on empirical data,
which would provide a significant increase in efficiency.",1811.08811v3,cs.DS,2018-11-21 16:26:33+00:00,"[arxiv.Result.Author('Mayuri Sridhar'), arxiv.Result.Author('Ronald L. Rivest')]",
73,Bernoulli Ballot Polling: A Manifest Improvement for Risk-Limiting Audits,"We present a method and software for ballot-polling risk-limiting audits
(RLAs) based on Bernoulli sampling: ballots are included in the sample with
probability $p$, independently. Bernoulli sampling has several advantages: (1)
it does not require a ballot manifest; (2) it can be conducted independently at
different locations, rather than requiring a central authority to select the
sample from the whole population of cast ballots or requiring stratified
sampling; (3) it can start in polling places on election night, before margins
are known. If the reported margins for the 2016 U.S. Presidential election are
correct, a Bernoulli ballot-polling audit with a risk limit of 5% and a
sampling rate of $p_0 = 1\%$ would have had at least a 99% probability of
confirming the outcome in 42 states. (The other states were more likely to have
needed to examine additional ballots.) Logistical and security advantages that
auditing in the polling place affords may outweigh the cost of examining more
ballots than some other methods might require.",1812.06361v1,stat.AP,2018-12-15 21:57:23+00:00,"[arxiv.Result.Author('Kellie Ottoboni'), arxiv.Result.Author('Matthew Bernhard'), arxiv.Result.Author('J. Alex Halderman'), arxiv.Result.Author('Ronald L. Rivest'), arxiv.Result.Author('Philip B. Stark')]",
74,"Symmetric Dyck tilings, ballot tableaux and tree-like tableaux of shifted shapes","Symmetric Dyck tilings and ballot tilings are certain tilings in the region
surrounded by two ballot paths. We study the relations of combinatorial objects
which are bijective to symmetric Dyck tilings such as labeled trees, Hermite
histories, and perfect matchings. We also introduce two operations on labeled
trees for symmetric Dyck tilings: symmetric Dyck tiling strip (symDTS) and
symmetric Dyck tiling ribbon (symDTR). We give two definitions of Hermite
histories for symmetric Dyck tilings, and show that they are equivalent by use
of the correspondence between symDTS operation and an Hermite history. Since
ballot tilings form a subset in the set of symmetric Dyck tilings, we construct
an inclusive map from labeled trees for ballot tilings to labeled trees for
symmetric Dyck tilings. By this inclusive map, the results for symmetric Dyck
tilings can be applied to those of ballot tilings. We introduce and study the
notions of ballot tableaux and tree-like tableaux of shifted shapes, which are
generalizations of Dyck tableaux and tree-like tableaux, respectively. The
correspondence between ballot tableaux and tree-like tableaux of shifted shapes
is given by using the symDTR operation and the structure of labeled trees for
symmetric Dyck tilings.",2011.07296v1,math.CO,2020-11-14 13:15:14+00:00,[arxiv.Result.Author('Keiichi Shigechi')],
75,SOBA: Secrecy-preserving Observable Ballot-level Audit,"SOBA is an approach to election verification that provides observers with
justifiably high confidence that the reported results of an election are
consistent with an audit trail (""ballots""), which can be paper or electronic.
SOBA combines three ideas: (1) publishing cast vote records (CVRs) separately
for each contest, so that anyone can verify that each reported contest outcome
is correct, if the CVRs reflect voters' intentions with sufficient accuracy;
(2) shrouding a mapping between ballots and the CVRs for those ballots to
prevent the loss of privacy that could occur otherwise; (3) assessing the
accuracy with which the CVRs reflect voters' intentions for a collection of
contests while simultaneously assessing the integrity of the shrouded mapping
between ballots and CVRs by comparing randomly selected ballots to the CVRs
that purport to represent them. Step (1) is related to work by the Humboldt
County Election Transparency Project, but publishing CVRs separately for
individual contests rather than images of entire ballots preserves privacy.
Step (2) requires a cryptographic commitment from elections officials.
Observers participate in step (3), which relies on the ""super-simple
simultaneous single-ballot risk-limiting audit."" Step (3) is designed to reveal
relatively few ballots if the shrouded mapping is proper and the CVRs
accurately reflect voter intent. But if the reported outcomes of the contests
differ from the outcomes that a full hand count would show, step (3) is
guaranteed to have a large chance of requiring all the ballots to be counted by
hand, thereby limiting the risk that an incorrect outcome will become official
and final.",1105.5803v2,stat.AP,2011-05-29 17:00:20+00:00,"[arxiv.Result.Author('Josh Benaloh'), arxiv.Result.Author('Douglas Jones'), arxiv.Result.Author('Eric Lazarus'), arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Philip B. Stark')]",
76,"Voter Verification of BMD Ballots Is a Two-Part Question: Can They? Mostly, They Can. Do They? Mostly, They Don't","The question of whether or not voters actually verify ballots produced by
ballot marking devices (BMDs) is presently the subject of some controversy.
Recent studies (e.g., Bernhard, et al. 2020) suggest the verification rate is
low. What is not clear from previous research is whether this is more a result
of voters being unable to do so accurately or whether this is because voters
simply choose not to attempt verification in the first place. In order to
understand this problem, we conducted an experiment in which 108 participants
participated in a mock election where the BMD displayed the voters' true
choices, but then changed a subset of those choices on the printed ballot. The
design of the printed ballot, the length of the ballot, the number of changes
that were made to the ballot, the location of those changes, and the
instructions provided to the voters were manipulated as part of the experiment.
Results indicated that of those voters who chose to examine the printed ballot,
76% detected anomalies, indicating that voters can reliably detect errors on
their ballot if they will simply review it. This suggests that administrative
remedies, rather than attempts to alter fundamental human perceptual
capabilities, could be employed to encourage voters to check their ballots,
which could prove as an effective countermeasure.",2003.04997v1,cs.HC,2020-03-10 21:06:42+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Julie Whitmore')]",
