,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
133,SOBA: Secrecy-preserving Observable Ballot-level Audit,"SOBA is an approach to election verification that provides observers with
justifiably high confidence that the reported results of an election are
consistent with an audit trail (""ballots""), which can be paper or electronic.
SOBA combines three ideas: (1) publishing cast vote records (CVRs) separately
for each contest, so that anyone can verify that each reported contest outcome
is correct, if the CVRs reflect voters' intentions with sufficient accuracy;
(2) shrouding a mapping between ballots and the CVRs for those ballots to
prevent the loss of privacy that could occur otherwise; (3) assessing the
accuracy with which the CVRs reflect voters' intentions for a collection of
contests while simultaneously assessing the integrity of the shrouded mapping
between ballots and CVRs by comparing randomly selected ballots to the CVRs
that purport to represent them. Step (1) is related to work by the Humboldt
County Election Transparency Project, but publishing CVRs separately for
individual contests rather than images of entire ballots preserves privacy.
Step (2) requires a cryptographic commitment from elections officials.
Observers participate in step (3), which relies on the ""super-simple
simultaneous single-ballot risk-limiting audit."" Step (3) is designed to reveal
relatively few ballots if the shrouded mapping is proper and the CVRs
accurately reflect voter intent. But if the reported outcomes of the contests
differ from the outcomes that a full hand count would show, step (3) is
guaranteed to have a large chance of requiring all the ballots to be counted by
hand, thereby limiting the risk that an incorrect outcome will become official
and final.",1105.5803v2,stat.AP,2011-05-29 17:00:20+00:00,"[arxiv.Result.Author('Josh Benaloh'), arxiv.Result.Author('Douglas Jones'), arxiv.Result.Author('Eric Lazarus'), arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Philip B. Stark')]",
134,Methods and Techniques of Quality Management for ICT Audit Processes,"In modern organizations, Information and Communication Technologies are used
to support the organizations' activities. To manage the quality of the
organization processes, audit processes are implemented. Also, the audit
processes can aim the quality of ICT systems themselves because their
involvement in organization processes. The paper investigates the ways in which
a quality management can be applied for audit processes in order to obtain a
high level of quality for the audit recommendations.",1201.0395v1,cs.OH,2012-01-01 22:40:23+00:00,[arxiv.Result.Author('Marius Popa')],
135,Verifiable Elections with Commitment Consistent Encryption -- A Primer,"This note provides an introduction to the PPATS Commitment Consistent
Encryption (CCE) scheme proposed by Cuvelier, Pereira and Peters and its use in
the design of end-to-end verifiable elections with a perfectly private audit
trail. These elections can be verified using audit data that will never leak
any information about the vote, even if all the private keys of the elections
are compromised, or if the cryptographic assumptions are broken.",1412.7358v1,cs.CR,2014-12-23 13:35:21+00:00,[arxiv.Result.Author('Olivier Pereira')],
136,Auditable Restoration of Distributed Programs,"We focus on a protocol for auditable restoration of distributed systems. The
need for such protocol arises due to conflicting requirements (e.g., access to
the system should be restricted but emergency access should be provided). One
can design such systems with a tamper detection approach (based on the
intuition of ""break the glass door""). However, in a distributed system, such
tampering, which are denoted as auditable events, is visible only for a single
node. This is unacceptable since the actions they take in these situations can
be different than those in the normal mode. Moreover, eventually, the auditable
event needs to be cleared so that system resumes the normal operation.
  With this motivation, in this paper, we present a protocol for auditable
restoration, where any process can potentially identify an auditable event.
Whenever a new auditable event occurs, the system must reach an ""auditable
state"" where every process is aware of the auditable event. Only after the
system reaches an auditable state, it can begin the operation of restoration.
Although any process can observe an auditable event, we require that only
""authorized"" processes can begin the task of restoration. Moreover, these
processes can begin the restoration only when the system is in an auditable
state. Our protocol is self-stabilizing and has bounded state space. It can
effectively handle the case where faults or auditable events occur during the
restoration protocol. Moreover, it can be used to provide auditable restoration
to other distributed protocol.",1506.07957v1,cs.DC,2015-06-26 04:52:24+00:00,"[arxiv.Result.Author('Reza Hajisheykhi'), arxiv.Result.Author('Mohammad Roohitavaf'), arxiv.Result.Author('Sandeep Kulkarni')]",
137,Non(c)esuch Ballot-Level Risk-Limiting Audits for Precinct-Count Voting Systems,"Risk-limiting audits (RLAs) guarantee a high probability of correcting
incorrect reported outcomes before the outcomes are certified. The most
efficient use ballot-level comparison, comparing the voting system's
interpretation of individual ballot cards sampled at random (cast-vote records,
CVRs) from a trustworthy paper trail to a human interpretation of the same
cards. Such comparisons require the voting system to create and export CVRs in
a way that can be linked to the individual ballots the CVRs purport to
represent. Such links can be created by keeping the ballots in the order in
which they are scanned or by printing a unique serial number on each ballot.
But for precinct-count systems (PCOS), these strategies may compromise vote
anonymity: the order in which ballots are cast may identify the voters who cast
them. Printing a unique pseudo-random number (""cryptographic nonce"") on each
ballot card after the voter last touches it could reduce such privacy risks.
But what if the system does not in fact print a unique number on each ballot or
does not accurately report the numbers it printed? This paper gives two ways to
conduct an RLA so that even if the system does not print a genuine nonce on
each ballot or misreports the nonces it used, the audit's risk limit is not
compromised (however, the anonymity of votes might be compromised). One method
allows untrusted technology to be used to imprint and to retrieve ballot cards.
The method is adaptive: if the technology behaves properly, this protection
does not increase the audit workload. But if the imprinting or retrieval system
misbehaves, the sample size the RLA requires to confirm the reported results
when the results are correct is generally larger than if the imprinting and
retrieval were accurate.",2207.01362v1,cs.CR,2022-07-04 12:35:42+00:00,[arxiv.Result.Author('Philip B. Stark')],
138,Next Steps for the Colorado Risk-Limiting Audit (CORLA) Program,"Colorado conducted risk-limiting tabulation audits (RLAs) across the state in
2017, including both ballot-level comparison audits and ballot-polling audits.
Those audits only covered contests restricted to a single county; methods to
efficiently audit contests that cross county boundaries and combine ballot
polling and ballot-level comparisons have not been available.
  Colorado's current audit software (RLATool) needs to be improved to audit
these contests that cross county lines and to audit small contests efficiently.
  This paper addresses these needs. It presents extremely simple but
inefficient methods, more efficient methods that combine ballot polling and
ballot-level comparisons using stratified samples, and methods that combine
ballot-level comparison and variable-size batch comparison audits in a way that
does not require stratified sampling.
  We conclude with some recommendations, and illustrate our recommended method
using examples that compare them to existing approaches. Exemplar open-source
code and interactive Jupyter notebooks are provided that implement the methods
and allow further exploration.",1803.00698v1,stat.AP,2018-03-02 03:46:37+00:00,"[arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Neal McBurnett'), arxiv.Result.Author('Kellie Ottoboni'), arxiv.Result.Author('Philip B. Stark')]",
139,A note on efficient audit sample selection,"Auditing is a widely used method for quality improvement, and many guidelines
are available advising on how to draw samples for auditing. However,
researchers or auditors sometimes find themselves in situations that are not
straightforward and the standard sampling techniques are not sufficient, for
example when a selective sample has initially been audited and the auditor
desires to re-use as many cases as possible from this initial audit in a new
audit sample that is representative with respect to some background
characteristics. In this paper, we introduce a method that selects an audit
sample that re-uses initially audited cases by considering the selection of a
representative audit sample as a constrained minimization problem. In addition,
we evaluate the performance of this method by means of a simulation study and
we apply the method to draw an audit sample of establishments to evaluate the
quality of an establishment registry used to produce statistics on energy
consumption per type of economic activity.",2105.10737v1,stat.ME,2021-05-22 14:23:36+00:00,"[arxiv.Result.Author('Laura Boeschoten'), arxiv.Result.Author('Sander Scholtus'), arxiv.Result.Author('Arnout van Delden')]",
140,Can Voters Detect Errors on Their Printed Ballots? Absolutely,"There is still debate on whether voters can detect malicious changes in their
printed ballot after making their selections on a Ballot Marking Device (BMD).
In this study, we altered votes on a voter's ballot after they had made their
selections on a BMD. We then required them to examine their ballots for any
changes from the slate they used to vote. Overall accuracy was exceptionally
high. Participants saw 1440 total contests, and of those 1440, there were a
total of 4 errors, so total accuracy was 99.8%. Participants were able to
perform with near-perfect accuracy regardless of ballot length, ballot type,
number of altered races, and location of altered races. Detection performance
was extremely robust. We conclude that with proper direction and resources,
voters can be near-perfect detectors of ballot changes on printed paper ballots
after voting with a BMD. This finding has significant implications for the
voting community as BMD use continues to grow. Research should now focus on
identifying administrative and behavioral methods that will prompt and
encourage voters to check their BMD-generated ballots before they drop them in
the ballot box.",2204.09780v1,cs.HC,2022-04-20 20:40:32+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Chidera O. Azubike'), arxiv.Result.Author('Laura E. Roty')]",
141,SOBA: Secrecy-preserving Observable Ballot-level Audit,"SOBA is an approach to election verification that provides observers with
justifiably high confidence that the reported results of an election are
consistent with an audit trail (""ballots""), which can be paper or electronic.
SOBA combines three ideas: (1) publishing cast vote records (CVRs) separately
for each contest, so that anyone can verify that each reported contest outcome
is correct, if the CVRs reflect voters' intentions with sufficient accuracy;
(2) shrouding a mapping between ballots and the CVRs for those ballots to
prevent the loss of privacy that could occur otherwise; (3) assessing the
accuracy with which the CVRs reflect voters' intentions for a collection of
contests while simultaneously assessing the integrity of the shrouded mapping
between ballots and CVRs by comparing randomly selected ballots to the CVRs
that purport to represent them. Step (1) is related to work by the Humboldt
County Election Transparency Project, but publishing CVRs separately for
individual contests rather than images of entire ballots preserves privacy.
Step (2) requires a cryptographic commitment from elections officials.
Observers participate in step (3), which relies on the ""super-simple
simultaneous single-ballot risk-limiting audit."" Step (3) is designed to reveal
relatively few ballots if the shrouded mapping is proper and the CVRs
accurately reflect voter intent. But if the reported outcomes of the contests
differ from the outcomes that a full hand count would show, step (3) is
guaranteed to have a large chance of requiring all the ballots to be counted by
hand, thereby limiting the risk that an incorrect outcome will become official
and final.",1105.5803v2,stat.AP,2011-05-29 17:00:20+00:00,"[arxiv.Result.Author('Josh Benaloh'), arxiv.Result.Author('Douglas Jones'), arxiv.Result.Author('Eric Lazarus'), arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Philip B. Stark')]",
142,Next Steps for the Colorado Risk-Limiting Audit (CORLA) Program,"Colorado conducted risk-limiting tabulation audits (RLAs) across the state in
2017, including both ballot-level comparison audits and ballot-polling audits.
Those audits only covered contests restricted to a single county; methods to
efficiently audit contests that cross county boundaries and combine ballot
polling and ballot-level comparisons have not been available.
  Colorado's current audit software (RLATool) needs to be improved to audit
these contests that cross county lines and to audit small contests efficiently.
  This paper addresses these needs. It presents extremely simple but
inefficient methods, more efficient methods that combine ballot polling and
ballot-level comparisons using stratified samples, and methods that combine
ballot-level comparison and variable-size batch comparison audits in a way that
does not require stratified sampling.
  We conclude with some recommendations, and illustrate our recommended method
using examples that compare them to existing approaches. Exemplar open-source
code and interactive Jupyter notebooks are provided that implement the methods
and allow further exploration.",1803.00698v1,stat.AP,2018-03-02 03:46:37+00:00,"[arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Neal McBurnett'), arxiv.Result.Author('Kellie Ottoboni'), arxiv.Result.Author('Philip B. Stark')]",
143,RAIRE: Risk-Limiting Audits for IRV Elections,"Risk-limiting post election audits guarantee a high probability of correcting
incorrect election results, independent of why the result was incorrect.
Ballot-polling audits select ballots at random and interpret those ballots as
evidence for and against the reported result, continuing this process until
either they support the recorded result, or they fall back to a full manual
recount. For elections with digitised scanning and counting of ballots, a
comparison audit compares randomly selected digital ballots with their paper
versions. Discrepancies are referred to as errors, and are used to build
evidence against or in support of the recorded result. Risk-limiting audits for
first-past-the-post elections are well understood, and used in some US
elections. We define a number of approaches to ballot-polling and comparison
risk-limiting audits for Instant Runoff Voting (IRV) elections. We show that
for almost all real elections we found, we can perform a risk-limiting audit by
looking at only a small fraction of the total ballots (assuming no errors were
made in the tallying and distribution of votes).",1903.08804v2,cs.DS,2019-03-20 06:19:10+00:00,"[arxiv.Result.Author('Michelle Blom'), arxiv.Result.Author('Peter J. Stuckey'), arxiv.Result.Author('Vanessa Teague')]",
144,"A decomposition of ballot permutations, pattern avoidance and Gessel walks","A permutation whose any prefix has no more descents than ascents is called a
ballot permutation. In this paper, we present a decomposition of ballot
permutations that enables us to construct a bijection between ballot
permutations and odd order permutations, which proves a set-valued extension of
a conjecture due to Spiro using the statistic of peak values. This bijection
also preserves the neighbors of the largest letter in permutations and thus
resolves a refinement of Spiro' s conjecture proposed by Wang and Zhang. Our
decomposition can be extended to well-labelled positive paths, a class of
generalized ballot permutations arising from polytope theory, that were
enumerated by Bernardi, Duplantier and Nadeau. We will also investigate the
enumerative aspect of ballot permutations avoiding a single pattern of length 3
and establish a connection between 213-avoiding ballot permutations and Gessel
walks.",2103.04599v1,math.CO,2021-03-08 08:37:08+00:00,"[arxiv.Result.Author('Zhicong Lin'), arxiv.Result.Author('David G. L. Wang'), arxiv.Result.Author('Tongyuan Zhao')]",
145,Ballot Length in Instant Runoff Voting,"Instant runoff voting (IRV) is an increasingly-popular alternative to
traditional plurality voting in which voters submit rankings over the
candidates rather than single votes. In practice, elections using IRV often
restrict the ballot length, the number of candidates a voter is allowed to rank
on their ballot. We theoretically and empirically analyze how ballot length can
influence the outcome of an election, given fixed voter preferences. We show
that there exist preference profiles over $k$ candidates such that up to $k-1$
different candidates win at different ballot lengths. We derive exact lower
bounds on the number of voters required for such profiles and provide a
construction matching the lower bound for unrestricted voter preferences.
Additionally, we characterize which sequences of winners are possible over
ballot lengths and provide explicit profile constructions achieving any
feasible winner sequence. We also examine how classic preference restrictions
influence our results--for instance, single-peakedness makes $k-1$ different
winners impossible but still allows at least $\Omega(\sqrt k)$. Finally, we
analyze a collection of 168 real-world elections, where we truncate rankings to
simulate shorter ballots. We find that shorter ballots could have changed the
outcome in one quarter of these elections. Our results highlight ballot length
as a consequential degree of freedom in the design of IRV elections.",2207.08958v3,cs.MA,2022-07-18 22:01:13+00:00,"[arxiv.Result.Author('Kiran Tomlinson'), arxiv.Result.Author('Johan Ugander'), arxiv.Result.Author('Jon Kleinberg')]",
146,Ballot Paths Avoiding Depth Zero Patterns,"In a paper by Sapounakis, Tasoulas, and Tsikouras \cite{stt}, the authors
count the number of occurrences of patterns of length four in Dyck paths. In
this paper we specify in one direction and generalize in another. We only count
ballot paths that avoid a given pattern, where a ballot path stays weakly above
the diagonal $y=x$, starts at the origin, and takes steps from the set
$\{\uparrow ,\to \}=\{u,r\}$. A pattern is a finite string made from the same
step set; it is also a path. Notice that a ballot path ending at a point along
the diagonal is a Dyck path.",1004.2710v1,math.CO,2010-04-15 20:23:45+00:00,"[arxiv.Result.Author('Heinrich Niederhausen'), arxiv.Result.Author('Shaun Sullivan')]","Journal OF Combinatorial Mathematics and Combinatorial Computing,
  August 2010"
147,Blind proxy voting,"A secret ballot mechanism that enables voting in absence is proposed. It
amends standard vote collection methods that use ballot box as anonymizer,
adding the option for absent voters to vote by a proxy blinded to the content
of the ballot paper. Votes are cast under unique and hidden identification
numbers generated solely for the purpose of that election. Voters prepare their
ballot papers from scratch and submit them to the tallying authority in two
parts via separate routes, each part being meaningless without the other.",1812.11128v1,cs.CR,2018-12-28 17:41:13+00:00,[arxiv.Result.Author('Zuzana Haniková')],
148,Nice Bounds for the Generalized Ballot Problem,"This paper gives two sharp bounds for the generalized ballot problem with
candidate A receiving at least \mu times as candidate B for an arbitrary real
number \mu.",0912.1999v1,math.CO,2009-12-10 14:11:52+00:00,[arxiv.Result.Author('Delong Meng')],
149,A quantum secret ballot,"The paper concerns the protection of the secrecy of ballots, so that the
identity of the voters cannot be matched with their vote. To achieve this we
use an entangled quantum state to represent the ballots. Each ballot includes
the identity of the voter, explicitly marked on the ""envelope"" containing it.
Measuring the content of the envelope yields a random number which reveals no
information about the vote. However, the outcome of the elections can be
unambiguously decided after adding the random numbers from all envelopes. We
consider a few versions of the protocol and their complexity of implementation.",quant-ph/0602087v2,quant-ph,2006-02-09 21:03:35+00:00,"[arxiv.Result.Author('Shahar Dolev'), arxiv.Result.Author('Itamar Pitowsky'), arxiv.Result.Author('Boaz Tamir')]",
150,On the security of ballot marking devices,"A recent debate among election experts has considered whether electronic
ballot marking devices (BMDs) have adequate security against the risks of
malware. A malicious BMD might produce a printed ballot that disagrees with a
voter's actual intent, with the hope that voters would be unlikely to detect
this subterfuge. This essay considers how an election administrator can create
reasonable auditing procedures to gain confidence that their fleet of BMDs is
operating correctly, allowing voters to benefit from the usability and
accessibility features of BMDs while the overall election still benefits from
the same security and reliability properties we expect from hand-marked paper
ballots.",1908.01897v2,cs.CR,2019-08-05 23:04:16+00:00,[arxiv.Result.Author('Dan S. Wallach')],
151,Non(c)esuch Ballot-Level Risk-Limiting Audits for Precinct-Count Voting Systems,"Risk-limiting audits (RLAs) guarantee a high probability of correcting
incorrect reported outcomes before the outcomes are certified. The most
efficient use ballot-level comparison, comparing the voting system's
interpretation of individual ballot cards sampled at random (cast-vote records,
CVRs) from a trustworthy paper trail to a human interpretation of the same
cards. Such comparisons require the voting system to create and export CVRs in
a way that can be linked to the individual ballots the CVRs purport to
represent. Such links can be created by keeping the ballots in the order in
which they are scanned or by printing a unique serial number on each ballot.
But for precinct-count systems (PCOS), these strategies may compromise vote
anonymity: the order in which ballots are cast may identify the voters who cast
them. Printing a unique pseudo-random number (""cryptographic nonce"") on each
ballot card after the voter last touches it could reduce such privacy risks.
But what if the system does not in fact print a unique number on each ballot or
does not accurately report the numbers it printed? This paper gives two ways to
conduct an RLA so that even if the system does not print a genuine nonce on
each ballot or misreports the nonces it used, the audit's risk limit is not
compromised (however, the anonymity of votes might be compromised). One method
allows untrusted technology to be used to imprint and to retrieve ballot cards.
The method is adaptive: if the technology behaves properly, this protection
does not increase the audit workload. But if the imprinting or retrieval system
misbehaves, the sample size the RLA requires to confirm the reported results
when the results are correct is generally larger than if the imprinting and
retrieval were accurate.",2207.01362v1,cs.CR,2022-07-04 12:35:42+00:00,[arxiv.Result.Author('Philip B. Stark')],
152,Adaptive Risk-Limiting Ballot Comparison Audits,"Risk-limiting audits (RLAs) are rigorous statistical procedures meant to
detect invalid election results. RLAs examine paper ballots cast during the
election to statistically assess the possibility of a disagreement between the
winner determined by the ballots and the winner reported by tabulation. The
most ballot efficient approaches proceed by ""ballot comparison."" However,
ballot comparison requires an untrusted declaration of the contents of each
cast ballot, rather than a simple tabulation of vote totals. This ""cast-vote
record table"" (CVR) is then spot-checked against ballots for consistency. In
many practical settings, the cost of generating a suitable CVR dominates the
cost of conducting the audit, preventing widespread adoption of these
sample-efficient techniques.
  We introduce a new RLA procedure: an ""adaptive ballot comparison"" audit. In
this audit, a global CVR is never produced; instead, a three-stage procedure is
iterated:
  1) a batch is selected,
  2) a CVR is produced for that batch, and
  3) a ballot within the batch is sampled, inspected by auditors, and compared
with the CVR.
  We prove that such an audit can achieve risk commensurate with standard
comparison audits while generating a fraction of the CVR. We present three main
contributions:
  1) a formal adversarial model for RLAs;
  2) definition and analysis of an adaptive audit procedure with rigorous risk
limits and an associated correctness analysis accounting for the incidental
errors arising in typical audits; and
  3) an analysis of practical efficiency.
  This method can be organized in rounds (as is typical for comparison audits)
where sampled CVRs are produced in parallel. Using data from Florida's 2020
presidential election with 5% risk and 1% margin, only 22% of the CVR is
generated; at 10% margin, only 2% is generated.",2202.02607v5,cs.CR,2022-02-05 18:04:27+00:00,"[arxiv.Result.Author('Benjamin Fuller'), arxiv.Result.Author('Abigail Harrison'), arxiv.Result.Author('Alexander Russell')]",
153,On the Significance of Consecutive Ballots in Paxos,"In this paper we examine the Paxos protocol and demonstrate how the discrete
numbering of ballots can be leveraged to weaken the conditions for learning.
Specifically, we define the notion of consecutive ballots and use this to
define Consecutive Quorums. Consecutive Quorums weakens the learning criterion
such that a learner does not need matching $accept$ messages sent in the $same
\; ballot$ from a majority of acceptors to learn a value. We prove that this
modification preserves the original safety and liveness guarantees of Paxos. We
define $Consecutive \; Paxos$ which encapsulates the properties of discrete
consecutive ballots. To establish the correctness of these results, we, in
addition to a paper proof, formally verify the correctness of a State Machine
Replication Library built on top of an optimized version of Multi-Paxos
modified to reflect $Consecutive \; Paxos$.",2006.01885v1,cs.DC,2020-06-02 19:08:46+00:00,"[arxiv.Result.Author('Eli Goldweber'), arxiv.Result.Author('Nuda Zhang'), arxiv.Result.Author('Manos Kapritsos')]",
154,Identifying Possible Winners in Ranked Choice Voting Elections with Outstanding Ballots,"Several election districts in the US have recently moved to ranked-choice
voting (RCV) to decide the results of local elections. RCV allows voters to
rank their choices, and the results are computed in rounds, eliminating one
candidate at a time. RCV ensures fairer elections and has been shown to
increase elected representation of women and people of color. A main drawback
of RCV is that the round-by-round process requires all the ballots to be
tallied before the results of an election can be calculated. With increasingly
large portions of ballots coming from absentee voters, RCV election outcomes
are not always apparent on election night, and can take several weeks to be
published, leading to a loss of trust in the electoral process from the public.
In this paper, we present an algorithm for efficiently computing possible
winners of RCV elections from partially known ballots and evaluate it on data
from the recent New York City Primary elections. We show that our techniques
allow to significantly narrow down the field of possible election winners, and
in some case identify the winner as soon as election night despite a number of
yet-unaccounted absentee ballots, providing more transparency in the electoral
process.",2206.12741v1,cs.CY,2022-06-25 22:08:15+00:00,"[arxiv.Result.Author('Alborz Jelvani'), arxiv.Result.Author('Amélie Marian')]",
155,Risk-Limiting Audits by Stratified Union-Intersection Tests of Elections (SUITE),"Risk-limiting audits (RLAs) offer a statistical guarantee: if a full manual
tally of the paper ballots would show that the reported election outcome is
wrong, an RLA has a known minimum chance of leading to a full manual tally.
RLAs generally rely on random samples. Stratified sampling--partitioning the
population of ballots into disjoint strata and sampling independently from the
strata--may simplify logistics or increase efficiency compared to simpler
sampling designs, but makes risk calculations harder. We present SUITE, a new
method for conducting RLAs using stratified samples. SUITE considers all
possible partitions of outcome-changing error across strata. For each
partition, it combines P-values from stratum-level tests into a combined
P-value; there is no restriction on the tests used in different strata. SUITE
maximizes the combined P-value over all partitions of outcome-changing error.
The audit can stop if that maximum is less than the risk limit. Voting systems
in some Colorado counties (comprising 98.2% of voters) allow auditors to check
how the system interpreted each ballot, which allows ballot-level comparison
RLAs. Other counties use ballot polling, which is less efficient. Extant
approaches to conducting an RLA of a statewide contest would require major
changes to Colorado's procedures and software, or would sacrifice the
efficiency of ballot-level comparison. SUITE does not. It divides ballots into
two strata: those cast in counties that can conduct ballot-level comparisons,
and the rest. Stratum-level P-values are found by methods derived here. The
resulting audit is substantially more efficient than statewide ballot polling.
SUITE is useful in any state with a mix of voting systems or that uses
stratified sampling for other reasons. We provide an open-source reference
implementation and exemplar calculations in Jupyter notebooks.",1809.04235v1,stat.AP,2018-09-12 02:56:22+00:00,"[arxiv.Result.Author('Kellie Ottoboni'), arxiv.Result.Author('Philip B. Stark'), arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Neal McBurnett')]",
156,Physical Cryptographic Signatures for Absentee Ballots,"Physical signature verification on absentee ballots became a major flashpoint
in the 2018 midterm elections in the United States, especially in states like
Georgia, Florida, and Arizona, where close election margins resulted in
heightened attention to the counting of absentee ballots. As vote-by-mail
solutions are becoming more prevalent across the U.S., these issues are sure to
continue affecting elections in the United States. Signature verification is an
inexact science; often times guidelines can vary widely from jurisdiction to
jurisdiction. In this paper we provide a cryptographic remedy to this solution
that is usable, secure, and easily integrated into existing election
infrastructure.",1812.09423v1,cs.CR,2018-12-22 00:43:31+00:00,[arxiv.Result.Author('Matthew Bernhard')],
157,Boardroom Voting: Verifiable Voting with Ballot Privacy Using Low-Tech Cryptography in a Single Room,"A boardroom election is an election that takes place in a single room -- the
boardroom -- in which all voters can see and hear each other. We present an
initial exploration of boardroom elections with ballot privacy and voter
verifiability that use only ""low-tech cryptography"" without using computers to
mark or collect ballots. Specifically, we define the problem, introduce several
building blocks, and propose a new protocol that combines these blocks in novel
ways. Our new building blocks include ""foldable ballots"" that can be rotated to
hide the alignment of ballot choices with voting marks, and ""visual secrets""
that are easy to remember and use but hard to describe. Although closely seated
participants in a boardroom election have limited privacy, the protocol ensures
that no one can determine how others voted. Moreover, each voter can verify
that their ballot was correctly cast, collected, and counted, without being
able to prove how they voted, providing assurance against undue influence.
Low-tech cryptography is useful in situations where constituents do not trust
computer technology, and it avoids the complex auditing requirements of
end-to-end cryptographic voting systems such as Pr\^{e}t-\`{a}-Voter. This
paper's building blocks and protocol are meant to be a proof of concept that
might be tested for usability and improved.",2007.14916v2,cs.CR,2020-07-29 15:40:51+00:00,"[arxiv.Result.Author('Enka Blanchard'), arxiv.Result.Author('Ted Selker'), arxiv.Result.Author('Alan T. Sherman')]",
158,A multi-candidate electronic voting scheme with unlimited participants,"In this paper a new multi-candidate electronic voting scheme is constructed
with unlimited participants. The main idea is to express a ballot to allow
voting for up to k out of the m candidates and unlimited participants. The
purpose of vote is to select more than one winner among $m$ candidates. Our
result is complementary to the result by Sun peiyong$'$ s scheme, in the sense,
their scheme is not amenable for large-scale electronic voting due to flaw of
ballot structure. In our scheme the vote is split and hidden, and tallying is
made for $G\ddot{o}del$ encoding in decimal base without any trusted third
party, and the result does not rely on any traditional cryptography or
computational intractable assumption. Thus the proposed scheme not only solves
the problem of ballot structure, but also achieves the security including
perfect ballot secrecy, receipt-free, robustness, fairness and
dispute-freeness.",1712.10193v1,cs.CR,2017-12-29 11:52:23+00:00,"[arxiv.Result.Author('Xi Zhao'), arxiv.Result.Author('Yong Ding'), arxiv.Result.Author('Quanyu Zhao')]",
159,The Ranking Problem of Alternatives as a Cooperative Game,"This paper considers the ranking problem of candidates for a certain position
based on ballot papers filled by voters. We suggest a ranking procedure of
alternatives using cooperative game theory methods. For this, it is necessary
to construct a characteristic function via the filled ballot paper profile of
voters. The Shapley value serves as the ranking method. The winner is the
candidate having the maximum Shapley value. And finally, we explore the
properties of the designed ranking procedure.",1511.04437v1,cs.GT,2015-11-09 09:01:43+00:00,"[arxiv.Result.Author('Aleksei Kondratev'), arxiv.Result.Author('Vladimir Mazalov')]","International Journal of Game Theory, 49(1), 119-145 (2020)"
160,Formal Verification of Access Control Model for My Health Record System,"My Health Record system is the Australian Government's digital health record
system that holds My Health Record. My Health Record is a secure online health
record containing consumers' health information. The system aims to provide
health care professionals with access to key health information, e.g. listing
medicines, allergies and key diagnoses; radiology and pathology test results.
The system (previously named Personally Controlled Electronic Health Record)
enables consumers to decide how to share information with any of their health
care providers who are registered and connected to the system. The My Health
Record system operates under the Australian legislative framework My Health
Records Act 2012. The Act establishes, inter alia, a privacy framework
specifying which entities can collect, use and disclose certain information in
the system and the penalties that can be imposed on improper collection, use
and disclosure of this information. This paper presents the formal
specification (from the legislation) and verification of the My Health Record
regarding how consumers can control who access the information, and how the
system adheres to such access. We rely on the correct-by-construction Event-B
method to prove control and access properties of the system.",2006.06933v1,cs.SE,2020-06-12 03:47:59+00:00,[arxiv.Result.Author('Victor Rivera')],
161,Records from partial comparisons and discrete approximations,"In this paper we study records obtained from partial comparisons within a
sequence of independent and identically distributed (i.i.d.) random variables,
indexed by positive integers, with a common density~\(f.\) Our main result is
that if the comparison sets along a subsequence of the indices satisfy a
certain compatibility property, then the corresponding record events are
independent. Moreover, the record event probabilities do not depend on the
density~\(f\) and we obtain closed form expressions for the distribution
of~\(r^{th}\) record value for any integer~\(r \geq 1.\)
  Our proof techniques extend to the discrete case as well and we estimate the
difference in record event probabilities associated with a continuous random
variable~\(X\) and its discrete approximations.",1806.07357v1,math.PR,2018-06-19 17:40:07+00:00,[arxiv.Result.Author('Ghurumuruhan Ganesan')],
162,Finite record sets of chip-firing games,"A finite graph with an assignment of non-negative integers to vertices gives
chip-firing games. Chip-firing games determine languages (sets of words) called
the record sets of legal games. Bj\""orner, Lov\'asz and Shor found several
properties that are satisfied by record sets. In this paper, we will find two
more properties of record sets. Under the assumption that the record set is
finite and the game fires only two vertices, these properties characterize the
record sets of graphs.",2005.00822v1,math.CO,2020-05-02 12:56:15+00:00,"[arxiv.Result.Author('Kentaro Akasaka'), arxiv.Result.Author('Suguru Ishibashi'), arxiv.Result.Author('Masahiko Yoshinaga')]",
