,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
238,Computational Thinking in Patch,"With the future likely to see even more pervasive computation, computational
thinking (problem-solving skills incorporating computing knowledge) is now
being recognized as a fundamental skill needed by all students. Computational
thinking is conceptualizing as opposed to programming, promotes natural human
thinking style than algorithmic reasoning, complements and combines
mathematical and engineering thinking, and it emphasizes ideas, not artifacts.
In this paper, we outline a new visual language, called Patch, using which
students are able to express their solutions to eScience computational problems
in abstract visual tools. Patch is closer to high level procedural languages
such as C++ or Java than Scratch or Snap! but similar to them in ease of use
and combines simplicity and expressive power in one single platform.",1706.03272v1,cs.PL,2017-06-10 19:00:51+00:00,[arxiv.Result.Author('Hasan M. Jamil')],
239,Mid-Level Visual Representations Improve Generalization and Sample Efficiency for Learning Visuomotor Policies,"How much does having visual priors about the world (e.g. the fact that the
world is 3D) assist in learning to perform downstream motor tasks (e.g.
delivering a package)? We study this question by integrating a generic
perceptual skill set (e.g. a distance estimator, an edge detector, etc.) within
a reinforcement learning framework--see Figure 1. This skill set (hereafter
mid-level perception) provides the policy with a more processed state of the
world compared to raw images.
  We find that using a mid-level perception confers significant advantages over
training end-to-end from scratch (i.e. not leveraging priors) in
navigation-oriented tasks. Agents are able to generalize to situations where
the from-scratch approach fails and training becomes significantly more sample
efficient. However, we show that realizing these gains requires careful
selection of the mid-level perceptual skills. Therefore, we refine our findings
into an efficient max-coverage feature set that can be adopted in lieu of raw
images. We perform our study in completely separate buildings for training and
testing and compare against visually blind baseline policies and
state-of-the-art feature learning methods.",1812.11971v3,cs.CV,2018-12-31 18:59:25+00:00,"[arxiv.Result.Author('Alexander Sax'), arxiv.Result.Author('Bradley Emi'), arxiv.Result.Author('Amir R. Zamir'), arxiv.Result.Author('Leonidas Guibas'), arxiv.Result.Author('Silvio Savarese'), arxiv.Result.Author('Jitendra Malik')]",
240,E-voting in Estonia,"Estonia has one of the most established e-voting systems in the world.
Internet voting - remote e-voting using the voter's own equipment - was piloted
in 2005 with the first real elections using e-voting being conducted the same
year and has been in use ever since. We detail this internet voting system and
discuss how it was developed.",1606.08654v1,cs.CR,2016-06-28 11:21:20+00:00,"[arxiv.Result.Author('Dylan Clarke'), arxiv.Result.Author('Tarvi Martens')]",
241,E-voting System Using Homomorphic Encryption and Blockchain Technology to Encrypt Voter Data,"Homomorphic encryption and blockchain technology are regarded as two
significant technologies for improving e-voting systems. In this paper, we
suggest a novel e-voting system using homomorphic encryption and blockchain
technology that is focused on encrypting voter data. By encrypting voter
information rather than cast votes, the system enables various statistical
analyses regarding the vote result while securing the credibility, privacy, and
verifiability of overall e-voting system. We checked the efficiency of the
overall system by comparing the speed of the proposed system with the speed of
other e-voting systems that use homomorphic encryption and blockchain
technology.",2111.05096v1,cs.CR,2021-11-06 01:01:13+00:00,"[arxiv.Result.Author('Hyunyeon Kim'), arxiv.Result.Author('Kyung Eun Kim'), arxiv.Result.Author('Soohan Park'), arxiv.Result.Author('Jongsoo Sohn')]",
242,A Survey on Feasibility and Suitability of Blockchain Techniques for the E-Voting Systems,"In the second decade of the 21st century, blockchain definitely became one of
the most trending computational technologies. This research aims to question
the feasibility and suitability of using blockchain technology within e-voting
systems, regarding both technical and non-technical aspects. In today's world,
although the course of this spreading is considerably slow, several countries
already use means of e-voting due to many social and economic reasons, which we
further investigated. Nevertheless, the number of countries offering various
e-government solutions, apart from e-voting, is significantly high. E-voting
systems, naturally, require much more attention and assurance regarding
potential security and anonymity issues, since voting is one of the few
extremely critical governmental processes. Nevertheless, e-voting is not purely
a governmental service, but many companies and nonprofit organizations would
benefit the cost-efficiency, scalability, remote accessibility, and ease of use
that it provides. Blockchain technology is claimed to be able to address some,
obviously not all, important security concerns, including anonymity,
confidentiality, integrity, and non-repudiation. The analysis results presented
in this article mostly confirm these claims.",2002.07175v1,cs.CR,2020-02-11 11:19:54+00:00,"[arxiv.Result.Author('Umut Can Cabuk'), arxiv.Result.Author('Eylul Adiguzel'), arxiv.Result.Author('Enis Karaarslan')]","International Journal of Advanced Research in Computer and
  Communication Engineering (IJARCCE), Vol. 7, Issue 3, March 2018"
243,Swiss Elections to the National Council: First trials with e-voting in elections at federal level,"On October 23rd 2011, around 22'000 voters will be authorized to cast their
votes electronically in occasion of the elections to the National Council.
These are the first trials ever with e-voting in elections at federal level in
Switzerland. Four cantons are going to conduct trials with this new channel.
Only Swiss voters living abroad will be authorized to participate. The Swiss
Confederation pursues the long term goal of the introduction of e-voting as a
third, complementary voting method - in addition to voting in person at the
polling station and postal voting.",1109.2489v2,cs.CY,2011-09-09 15:03:01+00:00,"[arxiv.Result.Author('Anina Weber'), arxiv.Result.Author('Geo Taglioni')]",
244,A Simple E-Voting Protocol,"We propose an e-voting protocol that seems to allow citizens to verify that
their vote has been accurately taken into account while preserving its secrecy,
without requiring the use of a complex process. The main idea is to give each
voter a receipt on which her choice is mixed with the choices of other voters.",0808.2431v1,cs.CY,2008-08-18 17:19:40+00:00,[arxiv.Result.Author('Frederic Connes')],
245,Secret Sharing Homomorphism and Secure E-voting,"Secure E-voting is a challenging protocol. Several approaches based on
homomorphic crypto systems, mix-nets blind signatures are proposed in the
literature .But most of them need complicated homomorphic encryption which
involves complicated encryption decryption process and key management which is
not efficient. In this paper we propose a secure and efficient E-voting scheme
based on secret sharing homomorphism. Here E-voting is viewed as special case
of multi party computation where several voters jointly compute the result
without revealing his vote. Secret sharing schemes are good alternative for
secure multi party computation and are computationally efficient and secure
compared with the cryptographic techniques. It is the first proposal, which
makes use of the additive homomorphic property of the Shamir secret sharing
scheme and the encoding decoding of votes to obtain the individual votes
obtained by each candidate apart from the election result. We have achieved
integrity and privacy while keeping the efficiency of the system.",1602.05372v1,cs.CR,2016-02-17 11:05:26+00:00,"[arxiv.Result.Author('V P Binu'), arxiv.Result.Author('Divya G Nair'), arxiv.Result.Author('A Sreekumar')]",
246,E-Voting with Blockchain: An E-Voting Protocol with Decentralisation and Voter Privacy,"Technology has positive impacts on many aspects of our social life. Designing
a 24hour globally connected architecture enables ease of access to a variety of
resources and services. Furthermore, technology like Internet has been a
fertile ground for innovation and creativity. One of such disruptive innovation
is blockchain -- a keystone of cryptocurrencies. The blockchain technology is
presented as a game changer for many of the existing and emerging
technologies/services. With its immutability property and decentralised
architecture, it is taking centre stage in many services as an equalisation
factor to the current parity between consumers and large
corporations/governments. One of such potential applications of the blockchain
is in e-voting schemes. The objective of such a scheme would be to provide a
decentralised architecture to run and support a voting scheme that is open,
fair and independently verifiable. In this paper, we propose potentially a new
e-voting protocol that utilises the blockchain as a transparent ballot box. The
protocol has been designed with adhering to the fundamental e-voting properties
in mind as well as offering a degree of decentralisation and allowing for the
voter to change/update their vote (within the permissible voting period). The
paper highlights the pros and cons of using blockchain for such a proposal from
practical point view in both development/deployment and usage contexts.
Concluding the paper with a potential roadmap for blockchain technology to be
able to support complex applications.",1805.10258v2,cs.CR,2018-05-25 17:18:25+00:00,"[arxiv.Result.Author('Freya Sheer Hardwick'), arxiv.Result.Author('Apostolos Gioulis'), arxiv.Result.Author('Raja Naeem Akram'), arxiv.Result.Author('Konstantinos Markantonakis')]",
247,(Universal) Unconditional Verifiability in E-Voting without Trusted Parties,"In traditional e-voting protocols, privacy is often provided by a trusted
authority that learns the votes and computes the tally. Some protocols replace
the trusted authority by a set of authorities, and privacy is guaranteed if
less than a threshold number of authorities are corrupt. For verifiability,
stronger security guarantees are demanded. Typically, corrupt authorities that
try to fake the result of the tally must always be detected.
  To provide verifiability, many e-voting protocols use Non-Interactive
Zero-Knowledge proofs (NIZKs). Thanks to their non-interactive nature, NIZKs
allow anybody, including third parties that do not participate in the protocol,
to verify the correctness of the tally. Therefore, NIZKs can be used to obtain
universal verifiability. Additionally, NIZKs also improve usability because
they allow voters to cast a vote using a non-interactive protocol.
  The disadvantage of NIZKs is that their security is based on setup
assumptions such as the common reference string (CRS) or the random oracle (RO)
model. The former requires a trusted party for the generation of a common
reference string. The latter, though a popular methodology for designing secure
protocols, has been shown to be unsound.
  In this paper, we address the design of an e-voting protocol that provides
verifiability without any trust assumptions, where verifiability here is meant
without eligibility verification. We show that Non-Interactive
Witness-Indistinguishable proofs (NIWI) can be used for this purpose. The
e-voting scheme is private under the Decision Linear assumption, while
verifiability holds unconditionally. To our knowledge, this is the first
private e-voting scheme with perfect universal verifiability, i.e. one in which
the probability of a fake tally not being detected is 0, and with {\em
non-interactive} protocols that does not rely on trust assumptions.",1610.06343v1,cs.CR,2016-10-20 09:57:12+00:00,"[arxiv.Result.Author('Gina Gallegos-Garcia'), arxiv.Result.Author('Vincenzo Iovino'), arxiv.Result.Author('Alfredo Rial'), arxiv.Result.Author('Peter B. Roenne'), arxiv.Result.Author('Peter Y. A. Ryan')]",
248,Evaluating e-voting: theory and practice,"In the Netherlands as well as many other countries, the use of electronic
voting solutions is a recurrent topic of discussion. While electronic voting
certainly has advantages over paper voting, there are also important risks
involved. This paper presents an analysis of benefits and risks of electronic
voting, and shows the relevance of these issues by means of three case studies
of real-world implementations. Additionally, techniques that may be employed to
improve upon many of the current systems are presented. We conclude that the
advantages of E-voting do not outweigh the disadvantages, as the resulting
reduced verifiability and transparency seem hard to overcome.",1602.02509v1,cs.CY,2016-02-08 09:47:04+00:00,"[arxiv.Result.Author('Wouter Bokslag'), arxiv.Result.Author('Manon de Vries')]",
249,Ques-Chain: an Ethereum Based E-Voting System,"Ethereum is an open-source, public, blockchain-based distributed computing
platform and operating system featuring smart contract functionality. In this
paper, we proposed an Ethereum based eletronic voting (e-voting) protocol,
Ques-Chain, which can ensure the authentication can be done without hurting
confidentiality and the anonymity can be protected without problems of scams at
the same time. Furthermore, the authors considered the wider usages Ques-Chain
can be applied on, pointing out that it is able to process all kinds of
messages and can be used in all fields with similar needs.",1905.05041v1,cs.CR,2019-05-13 13:58:20+00:00,"[arxiv.Result.Author('Qixuan Zhang'), arxiv.Result.Author('Bowen Xu'), arxiv.Result.Author('Haotian Jing'), arxiv.Result.Author('Zeyu Zheng')]",
250,Security Requirement Analysis of Blockchain-based E-Voting Systems,"In democratic countries such as India, voting is a fundamental right given to
citizens of their countries. Citizens need to physically present and cast their
vote in ballot-paper-based voting systems. Most of the citizens fail to fulfill
this constraint and have stayed away from their fundamental duty.
Electronic-voting systems are often considered one efficient alternative in
such situations. Blockchain Technology is an emerging technology that can
provide a real solution as it is characterized by immutable, transparent,
anonymous, and decentralized properties. This paper presents a security
requirement analysis for e-voting systems and evaluates blockchain technology
against these requirements.",2208.01277v1,cs.CR,2022-08-02 06:55:25+00:00,"[arxiv.Result.Author('Sanil S. Gandhi'), arxiv.Result.Author('Arvind W. Kiwelekar'), arxiv.Result.Author('Laxman D. Netak'), arxiv.Result.Author('Hansraj S. Wankhede')]",
251,Definitions and Analysis of Quantum E-voting Protocols,"Recent advances indicate that quantum computers will soon be reality.
Motivated by this ever more realistic threat for existing classical
cryptographic protocols, researchers have developed several schemes to resist
""quantum attacks"". In particular, for electronic voting, several e-voting
schemes relying on properties of quantum mechanics have been proposed. However,
each of these proposals comes with a different and often not well-articulated
corruption model, has different objectives, and is accompanied by security
claims which are never formalized and are at best justified only against
specific attacks. To address this, we propose the first formal security
definitions for quantum e-voting protocols. With these at hand, we systematize
and evaluate the security of previously-proposed quantum e-voting protocols; we
examine the claims of these works concerning privacy, correctness and
verifiability, and if they are correctly attributed to the proposed protocols.
In all non-trivial cases, we identify specific quantum attacks that violate
these properties. We argue that the cause of these failures lies in the absence
of formal security models and references to the existing cryptographic
literature.",1810.05083v3,quant-ph,2018-10-11 15:32:42+00:00,"[arxiv.Result.Author('Myrto Arapinis'), arxiv.Result.Author('Elham Kashefi'), arxiv.Result.Author('Nikolaos Lamprou'), arxiv.Result.Author('Anna Pappa')]","ACM Transactions on Quantum Computing 2, 1, Article 4 (2021)"
252,An Incoercible E-Voting Scheme Based on Revised Simplified Verifiable Re-encryption Mix-nets,"Simplified verifiable re-encryption mix-net (SVRM) is revised and a scheme
for e-voting systems is developed based on it. The developed scheme enables
e-voting systems to satisfy all essential requirements of elections. Namely,
they satisfy requirements about privacy, verifiability, fairness and
robustness. It also successfully protects voters from coercers except cases
where the coercers force voters to abstain from elections. In detail, voters
can conceal correspondences between them and their votes, anyone can verify the
accuracy of election results, and interim election results are concealed from
any entity. About incoercibility, provided that erasable-state voting booths
which disable voters to memorize complete information exchanged between them
and election authorities for constructing votes are available, coercer C cannot
know candidates that voters coerced by C had chosen even if the candidates are
unique to the voters. In addition, elections can be completed without
reelections even when votes were handled illegitimately.",1512.05596v1,cs.CR,2015-12-17 14:30:01+00:00,"[arxiv.Result.Author('Shinsuke Tamura'), arxiv.Result.Author('Hazim A. Haddad'), arxiv.Result.Author('Nazmul Islam'), arxiv.Result.Author('Kazi Md. Rokibul Alam')]",Information Security and Computer Fraud 3 (2015) 32-38
253,Self-sovereign identity as a tool for digital democracy,"The importance of digital identity as a foundation for digital public
services is considered. As the classical, centralised model digital identity
has proven to be subject to several limitations, self-sovereign identities are
proposed as replacement, especially in the context of e-government platforms
and direct participation to policymaking (e.g. through e-voting tools).",2106.11714v1,cs.CY,2021-06-22 12:30:56+00:00,"[arxiv.Result.Author('Roberta Centonze'), arxiv.Result.Author('Roberto Reale')]",
254,An Improved E-voting scheme using Secret Sharing based Secure Multi-party Computation,"E-voting systems (EVS)are having potential advantages over many existing
voting schemes.Security, transparency, accuracy and reliability are the major
concern in these systems.EVS continues to grow as the technology advances.It is
inexpensive and efficient as the resources become reusable.Fast and accurate
computation of results with voter privacy is the added advantage.In the
proposed system we make use of secret sharing technique and secure multi party
computation(SMC) to achieve security and reliability.Secret sharing is an
important technique used for SMC. Multi-party computation is typically
accomplished using secret sharing by making shares of the input and
manipulating the shares to compute a typical function of the input.The proposed
system make use of bitwise representation of votes and only the shares are used
for transmission and computation of result.Secure sum evaluation can be done
with shares distributed using Shamir's secret sharing scheme.The scheme is
hence secure and reliable and does not make any number theoretic assumptions
for security.We also propose a unique method which calculates the candidates
individual votes keeping the anonymity.",1502.07469v1,cs.CR,2015-02-26 08:35:35+00:00,"[arxiv.Result.Author('Divya G. Nair'), arxiv.Result.Author('V. P. Binu'), arxiv.Result.Author('G. Santhosh Kumar')]",
255,Improving Automated Symbolic Analysis for E-voting Protocols: A Method Based on Sufficient Conditions for Ballot Secrecy,"We advance the state-of-the-art in automated symbolic analysis for e-voting
protocols by introducing three conditions that together are sufficient to
guarantee ballot secrecy. There are two main advantages to using our
conditions, compared to existing automated approaches. The first is a
substantial expansion of the class of protocols and threat models that can be
automatically analysed: we can systematically deal with (a) honest authorities
present in different phases, (b) threat models in which no dishonest voters
occur, and (c) protocols whose ballot secrecy depends on fresh data coming from
other phases. The second advantage is that it can significantly improve
verification efficiency, as the individual conditions are often simpler to
verify. E.g., for the LEE protocol, we obtain a speedup of over two orders of
magnitude. We show the scope and effectiveness of our approach using ProVerif
in several case studies, including FOO, LEE, JCJ, and Belenios. In these case
studies, our approach does not yield any false attacks, suggesting that our
conditions are tight.",1709.00194v5,cs.CR,2017-09-01 08:06:18+00:00,"[arxiv.Result.Author('Cas Cremers'), arxiv.Result.Author('Lucca Hirschi')]",
256,"Electryo, In-person Voting with Transparent Voter Verifiability and Eligibility Verifiability","Selene is an e-voting protocol that allows voters to directly check their
individual vote, in cleartext, in the final tally via a tracker system, while
providing good coercion mitigation. This is in contrast to conventional,
end-to-end verifiable schemes in which the voter verifies the presence of an
encryption of her vote on the bulletin board. The Selene mechanism can be
applied to many e-voting schemes, but here we present an application to the
polling station context, resulting in a voter-verifiable electronic tally with
a paper audit trail. The system uses a smartcard-based public key system to
provide the individual verification and universal eligibility verifiability.
The paper record contains an encrypted link to the voter's identity, requiring
stronger assumptions on ballot privacy than normal paper voting, but with the
benefit of providing good auditability and dispute resolution as well as
supporting (comparison) risk limiting audits.",2105.14783v1,cs.CR,2021-05-31 08:22:29+00:00,"[arxiv.Result.Author('Peter B. Roenne'), arxiv.Result.Author('Peter Y. A Ryan'), arxiv.Result.Author('Marie-Laure Zollinger')]",
257,User Experience Design for E-Voting: How mental models align with security mechanisms,"This paper presents a mobile application for vote-casting and
vote-verification based on the Selene e-voting protocol and explains how it was
developed and implemented using the User Experience Design process. The
resulting interface was tested with 38 participants, and user experience data
was collected via questionnaires and semi-structured interviews on user
experience and perceived security. Results concerning the impact of displaying
security mechanisms on UX were presented in a complementary paper. Here we
expand on this analysis by studying the mental models revealed during the
interviews and compare them with theoretical security notions. Finally, we
propose a list of improvements for designs of future voting protocols.",2105.14901v2,cs.HC,2021-05-31 11:56:09+00:00,"[arxiv.Result.Author('Marie-Laure Zollinger'), arxiv.Result.Author('Verena Distler'), arxiv.Result.Author('Peter B. Roenne'), arxiv.Result.Author('Peter Y. A. Ryan'), arxiv.Result.Author('Carine Lallemand'), arxiv.Result.Author('Vincent Koenig')]","Fourth International Joint Conference on Electronic Voting
  E-Vote-ID 2019, p187--202"
258,Chirotonia: A Scalable and Secure e-Voting Framework based on Blockchains and Linkable Ring Signatures,"In this paper we propose a comprehensive and scalable framework to build
secure-by-design e-voting systems. Decentralization, transparency, determinism,
and untamperability of votes are granted by dedicated smart contracts on a
blockchain, while voter authenticity and anonymity are achieved through
(provable secure) linkable ring signatures. These, in combination with suitable
smart contract constraints, also grant protection from double voting. Our
design is presented in detail, focusing on its security guarantees and the
design choices that allow it to scale to a large number of voters. Finally, we
present a proof-of-concept implementation of the proposed framework, made
available as open source.",2111.02257v1,cs.CR,2021-11-03 14:47:07+00:00,"[arxiv.Result.Author('Antonio Russo'), arxiv.Result.Author('Antonio Fernández Anta'), arxiv.Result.Author('Maria Isabel González Vasco'), arxiv.Result.Author('Simon Pietro Romano')]",
259,"D-DEMOS: A distributed, end-to-end verifiable, internet voting system","E-voting systems have emerged as a powerful technology for improving
democracy by reducing election cost, increasing voter participation, and even
allowing voters to directly verify the entire election procedure. Prior
internet voting systems have single points of failure, which may result in the
compromise of availability, voter secrecy, or integrity of the election
results. In this paper, we present the design, implementation, security
analysis, and evaluation of D-DEMOS, a complete e-voting system that is
distributed, privacy-preserving and end-to-end verifiable. Our system includes
a fully asynchronous vote collection subsystem that provides immediate
assurance to the voter her vote was recorded as cast, without requiring
cryptographic operations on behalf of the voter. We also include a distributed,
replicated and fault-tolerant Bulletin Board component, that stores all
necessary election-related information, and allows any party to read and verify
the complete election process. Finally, we also incorporate trustees, i.e.,
individuals who control election result production while guaranteeing privacy
and end-to-end-verifiability as long as their strong majority is honest. Our
system is the first e-voting system whose voting operation is human verifiable,
i.e., a voter can vote over the web, even when her web client stack is
potentially unsafe, without sacrificing her privacy, and still be assured her
vote was recorded as cast. Additionally, a voter can outsource election
auditing to third parties, still without sacrificing privacy. Finally, as the
number of auditors increases, the probability of election fraud going
undetected is diminished exponentially. We provide a model and security
analysis of the system. We implement a prototype of the complete system, we
measure its performance experimentally, and we demonstrate its ability to
handle large-scale elections.",1507.06812v2,cs.CR,2015-07-24 11:29:12+00:00,"[arxiv.Result.Author('Nikos Chondros'), arxiv.Result.Author('Bingsheng Zhang'), arxiv.Result.Author('Thomas Zacharias'), arxiv.Result.Author('Panos Diamantopoulos'), arxiv.Result.Author('Stathis Maneas'), arxiv.Result.Author('Christos Patsonakis'), arxiv.Result.Author('Alex Delis'), arxiv.Result.Author('Aggelos Kiayias'), arxiv.Result.Author('Mema Roussopoulos')]",
260,E-voting in Estonia,"Estonia has one of the most established e-voting systems in the world.
Internet voting - remote e-voting using the voter's own equipment - was piloted
in 2005 with the first real elections using e-voting being conducted the same
year and has been in use ever since. We detail this internet voting system and
discuss how it was developed.",1606.08654v1,cs.CR,2016-06-28 11:21:20+00:00,"[arxiv.Result.Author('Dylan Clarke'), arxiv.Result.Author('Tarvi Martens')]",
261,E-voting System Using Homomorphic Encryption and Blockchain Technology to Encrypt Voter Data,"Homomorphic encryption and blockchain technology are regarded as two
significant technologies for improving e-voting systems. In this paper, we
suggest a novel e-voting system using homomorphic encryption and blockchain
technology that is focused on encrypting voter data. By encrypting voter
information rather than cast votes, the system enables various statistical
analyses regarding the vote result while securing the credibility, privacy, and
verifiability of overall e-voting system. We checked the efficiency of the
overall system by comparing the speed of the proposed system with the speed of
other e-voting systems that use homomorphic encryption and blockchain
technology.",2111.05096v1,cs.CR,2021-11-06 01:01:13+00:00,"[arxiv.Result.Author('Hyunyeon Kim'), arxiv.Result.Author('Kyung Eun Kim'), arxiv.Result.Author('Soohan Park'), arxiv.Result.Author('Jongsoo Sohn')]",
262,A Survey on Feasibility and Suitability of Blockchain Techniques for the E-Voting Systems,"In the second decade of the 21st century, blockchain definitely became one of
the most trending computational technologies. This research aims to question
the feasibility and suitability of using blockchain technology within e-voting
systems, regarding both technical and non-technical aspects. In today's world,
although the course of this spreading is considerably slow, several countries
already use means of e-voting due to many social and economic reasons, which we
further investigated. Nevertheless, the number of countries offering various
e-government solutions, apart from e-voting, is significantly high. E-voting
systems, naturally, require much more attention and assurance regarding
potential security and anonymity issues, since voting is one of the few
extremely critical governmental processes. Nevertheless, e-voting is not purely
a governmental service, but many companies and nonprofit organizations would
benefit the cost-efficiency, scalability, remote accessibility, and ease of use
that it provides. Blockchain technology is claimed to be able to address some,
obviously not all, important security concerns, including anonymity,
confidentiality, integrity, and non-repudiation. The analysis results presented
in this article mostly confirm these claims.",2002.07175v1,cs.CR,2020-02-11 11:19:54+00:00,"[arxiv.Result.Author('Umut Can Cabuk'), arxiv.Result.Author('Eylul Adiguzel'), arxiv.Result.Author('Enis Karaarslan')]","International Journal of Advanced Research in Computer and
  Communication Engineering (IJARCCE), Vol. 7, Issue 3, March 2018"
263,Swiss Elections to the National Council: First trials with e-voting in elections at federal level,"On October 23rd 2011, around 22'000 voters will be authorized to cast their
votes electronically in occasion of the elections to the National Council.
These are the first trials ever with e-voting in elections at federal level in
Switzerland. Four cantons are going to conduct trials with this new channel.
Only Swiss voters living abroad will be authorized to participate. The Swiss
Confederation pursues the long term goal of the introduction of e-voting as a
third, complementary voting method - in addition to voting in person at the
polling station and postal voting.",1109.2489v2,cs.CY,2011-09-09 15:03:01+00:00,"[arxiv.Result.Author('Anina Weber'), arxiv.Result.Author('Geo Taglioni')]",
264,A Simple E-Voting Protocol,"We propose an e-voting protocol that seems to allow citizens to verify that
their vote has been accurately taken into account while preserving its secrecy,
without requiring the use of a complex process. The main idea is to give each
voter a receipt on which her choice is mixed with the choices of other voters.",0808.2431v1,cs.CY,2008-08-18 17:19:40+00:00,[arxiv.Result.Author('Frederic Connes')],
265,Secret Sharing Homomorphism and Secure E-voting,"Secure E-voting is a challenging protocol. Several approaches based on
homomorphic crypto systems, mix-nets blind signatures are proposed in the
literature .But most of them need complicated homomorphic encryption which
involves complicated encryption decryption process and key management which is
not efficient. In this paper we propose a secure and efficient E-voting scheme
based on secret sharing homomorphism. Here E-voting is viewed as special case
of multi party computation where several voters jointly compute the result
without revealing his vote. Secret sharing schemes are good alternative for
secure multi party computation and are computationally efficient and secure
compared with the cryptographic techniques. It is the first proposal, which
makes use of the additive homomorphic property of the Shamir secret sharing
scheme and the encoding decoding of votes to obtain the individual votes
obtained by each candidate apart from the election result. We have achieved
integrity and privacy while keeping the efficiency of the system.",1602.05372v1,cs.CR,2016-02-17 11:05:26+00:00,"[arxiv.Result.Author('V P Binu'), arxiv.Result.Author('Divya G Nair'), arxiv.Result.Author('A Sreekumar')]",
266,E-Voting with Blockchain: An E-Voting Protocol with Decentralisation and Voter Privacy,"Technology has positive impacts on many aspects of our social life. Designing
a 24hour globally connected architecture enables ease of access to a variety of
resources and services. Furthermore, technology like Internet has been a
fertile ground for innovation and creativity. One of such disruptive innovation
is blockchain -- a keystone of cryptocurrencies. The blockchain technology is
presented as a game changer for many of the existing and emerging
technologies/services. With its immutability property and decentralised
architecture, it is taking centre stage in many services as an equalisation
factor to the current parity between consumers and large
corporations/governments. One of such potential applications of the blockchain
is in e-voting schemes. The objective of such a scheme would be to provide a
decentralised architecture to run and support a voting scheme that is open,
fair and independently verifiable. In this paper, we propose potentially a new
e-voting protocol that utilises the blockchain as a transparent ballot box. The
protocol has been designed with adhering to the fundamental e-voting properties
in mind as well as offering a degree of decentralisation and allowing for the
voter to change/update their vote (within the permissible voting period). The
paper highlights the pros and cons of using blockchain for such a proposal from
practical point view in both development/deployment and usage contexts.
Concluding the paper with a potential roadmap for blockchain technology to be
able to support complex applications.",1805.10258v2,cs.CR,2018-05-25 17:18:25+00:00,"[arxiv.Result.Author('Freya Sheer Hardwick'), arxiv.Result.Author('Apostolos Gioulis'), arxiv.Result.Author('Raja Naeem Akram'), arxiv.Result.Author('Konstantinos Markantonakis')]",
267,(Universal) Unconditional Verifiability in E-Voting without Trusted Parties,"In traditional e-voting protocols, privacy is often provided by a trusted
authority that learns the votes and computes the tally. Some protocols replace
the trusted authority by a set of authorities, and privacy is guaranteed if
less than a threshold number of authorities are corrupt. For verifiability,
stronger security guarantees are demanded. Typically, corrupt authorities that
try to fake the result of the tally must always be detected.
  To provide verifiability, many e-voting protocols use Non-Interactive
Zero-Knowledge proofs (NIZKs). Thanks to their non-interactive nature, NIZKs
allow anybody, including third parties that do not participate in the protocol,
to verify the correctness of the tally. Therefore, NIZKs can be used to obtain
universal verifiability. Additionally, NIZKs also improve usability because
they allow voters to cast a vote using a non-interactive protocol.
  The disadvantage of NIZKs is that their security is based on setup
assumptions such as the common reference string (CRS) or the random oracle (RO)
model. The former requires a trusted party for the generation of a common
reference string. The latter, though a popular methodology for designing secure
protocols, has been shown to be unsound.
  In this paper, we address the design of an e-voting protocol that provides
verifiability without any trust assumptions, where verifiability here is meant
without eligibility verification. We show that Non-Interactive
Witness-Indistinguishable proofs (NIWI) can be used for this purpose. The
e-voting scheme is private under the Decision Linear assumption, while
verifiability holds unconditionally. To our knowledge, this is the first
private e-voting scheme with perfect universal verifiability, i.e. one in which
the probability of a fake tally not being detected is 0, and with {\em
non-interactive} protocols that does not rely on trust assumptions.",1610.06343v1,cs.CR,2016-10-20 09:57:12+00:00,"[arxiv.Result.Author('Gina Gallegos-Garcia'), arxiv.Result.Author('Vincenzo Iovino'), arxiv.Result.Author('Alfredo Rial'), arxiv.Result.Author('Peter B. Roenne'), arxiv.Result.Author('Peter Y. A. Ryan')]",
268,Evaluating e-voting: theory and practice,"In the Netherlands as well as many other countries, the use of electronic
voting solutions is a recurrent topic of discussion. While electronic voting
certainly has advantages over paper voting, there are also important risks
involved. This paper presents an analysis of benefits and risks of electronic
voting, and shows the relevance of these issues by means of three case studies
of real-world implementations. Additionally, techniques that may be employed to
improve upon many of the current systems are presented. We conclude that the
advantages of E-voting do not outweigh the disadvantages, as the resulting
reduced verifiability and transparency seem hard to overcome.",1602.02509v1,cs.CY,2016-02-08 09:47:04+00:00,"[arxiv.Result.Author('Wouter Bokslag'), arxiv.Result.Author('Manon de Vries')]",
269,Ques-Chain: an Ethereum Based E-Voting System,"Ethereum is an open-source, public, blockchain-based distributed computing
platform and operating system featuring smart contract functionality. In this
paper, we proposed an Ethereum based eletronic voting (e-voting) protocol,
Ques-Chain, which can ensure the authentication can be done without hurting
confidentiality and the anonymity can be protected without problems of scams at
the same time. Furthermore, the authors considered the wider usages Ques-Chain
can be applied on, pointing out that it is able to process all kinds of
messages and can be used in all fields with similar needs.",1905.05041v1,cs.CR,2019-05-13 13:58:20+00:00,"[arxiv.Result.Author('Qixuan Zhang'), arxiv.Result.Author('Bowen Xu'), arxiv.Result.Author('Haotian Jing'), arxiv.Result.Author('Zeyu Zheng')]",
