,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
48,On the probability of a Condorcet winner among a large number of alternatives,"Consider $2k-1$ voters, each of which has a preference ranking between $n$
given alternatives. An alternative $A$ is called a Condorcet winner, if it wins
against every other alternative $B$ in majority voting (meaning that for every
other alternative $B$ there are at least $k$ voters who prefer $A$ over $B$).
The notion of Condorcet winners has been studied intensively for many decades,
yet some basic questions remain open. In this paper, we consider a model where
each voter chooses their ranking randomly according to some probability
distribution among all rankings. One may then ask about the probability to have
a Condorcet winner with these randomly chosen rankings (which, of course,
depends on $n$ and $k$, and the underlying probability distribution on the set
of rankings). In the case of the uniform probability distribution over all
rankings, which has received a lot of attention and is often referred to as the
setting of an ""impartial culture"", we asymptotically determine the probability
of having a Condorcet winner for a fixed number $2k-1$ of voters and $n$
alternatives with $n\to \infty$. This question has been open for around fifty
years. While some authors suggested that the impartial culture should exhibit
the lowest possible probability of having a Condorcet winner, in fact the
probability can be much smaller for other distributions. We determine, for all
values of $n$ and $k$, the smallest possible probability of having a Condorcet
winner (and give an example of a probability distribution over all rankings
which achieves this minimum possible probability).",2203.13713v1,econ.TH,2022-03-25 15:32:08+00:00,[arxiv.Result.Author('Lisa Sauermann')],
49,E-Voting with Blockchain: An E-Voting Protocol with Decentralisation and Voter Privacy,"Technology has positive impacts on many aspects of our social life. Designing
a 24hour globally connected architecture enables ease of access to a variety of
resources and services. Furthermore, technology like Internet has been a
fertile ground for innovation and creativity. One of such disruptive innovation
is blockchain -- a keystone of cryptocurrencies. The blockchain technology is
presented as a game changer for many of the existing and emerging
technologies/services. With its immutability property and decentralised
architecture, it is taking centre stage in many services as an equalisation
factor to the current parity between consumers and large
corporations/governments. One of such potential applications of the blockchain
is in e-voting schemes. The objective of such a scheme would be to provide a
decentralised architecture to run and support a voting scheme that is open,
fair and independently verifiable. In this paper, we propose potentially a new
e-voting protocol that utilises the blockchain as a transparent ballot box. The
protocol has been designed with adhering to the fundamental e-voting properties
in mind as well as offering a degree of decentralisation and allowing for the
voter to change/update their vote (within the permissible voting period). The
paper highlights the pros and cons of using blockchain for such a proposal from
practical point view in both development/deployment and usage contexts.
Concluding the paper with a potential roadmap for blockchain technology to be
able to support complex applications.",1805.10258v2,cs.CR,2018-05-25 17:18:25+00:00,"[arxiv.Result.Author('Freya Sheer Hardwick'), arxiv.Result.Author('Apostolos Gioulis'), arxiv.Result.Author('Raja Naeem Akram'), arxiv.Result.Author('Konstantinos Markantonakis')]",
50,A Trustworthy Electronic Voting System for Australian Federal Elections,"The existing system for determining election results in Australia is, for the
most part, secure, accurate and understandable by the average voter. This
thesis explores the design of electronic voting systems designed to achieve
these same goals, while also improving on the existing system in the areas of
counting speed, accuracy, tamper resistance and accessibility.
  Electronic voting systems have seen limited use within Australian elections,
most prominently for State Elections in Victoria (2014), New South Wales (2015)
and Western Australia (2017), along with trials of electronic voting systems in
federal elections in 2007.
  This thesis presents an analysis of the iVote electronic voting system used
for the 2017 Western Australian State Election (iVote WA), outlining a number
of security risks introduced by the use of cloud-based distributed denial of
service mitigation. In addition, this thesis presents the results of a
cross-sectional survey of Australian voters regarding levels of trust for three
voting systems: the existing paper-based system used for Australian federal
elections, the iVote WA system, and the vVote system used for the 2014
Victorian State Election.
  The analysis of iVote, combined with the survey results, are used to inform a
recommendation for future research and public policy regarding the use of
electronic voting systems in Australian federal elections.",1805.02202v1,cs.CR,2018-05-06 12:41:10+00:00,[arxiv.Result.Author('Mark Eldridge')],
51,Towards Verifiable Remote Voting with Paper Assurance,"We propose a protocol for verifiable remote voting with paper assurance. It
is intended to augment existing postal voting procedures, allowing a ballot to
be electronically constructed, printed on paper, then returned in the post. It
allows each voter to verify that their vote has been correctly cast, recorded
and tallied by the Electoral Commission. The system is not end-to-end
verifiable, but does allow voters to detect manipulation by an adversary who
controls either the voting device, or (the postal service and electoral
commission) but not both. The protocol is not receipt-free, but if the client
honestly follows the protocol (including possibly remembering everything), they
cannot subsequently prove how they voted. Our proposal is the first to combine
plain paper assurance with cryptographic verification in a (passively)
receipt-free manner.",2111.04210v2,cs.CR,2021-11-08 00:35:07+00:00,"[arxiv.Result.Author('Eleanor McMurtry'), arxiv.Result.Author('Xavier Boyen'), arxiv.Result.Author('Chris Culnane'), arxiv.Result.Author('Kristian Gjøsteen'), arxiv.Result.Author('Thomas Haines'), arxiv.Result.Author('Vanessa Teague')]",
52,Computational Complexity Characterization of Protecting Elections from Bribery,"The bribery problem in election has received considerable attention in the
literature, upon which various algorithmic and complexity results have been
obtained. It is thus natural to ask whether we can protect an election from
potential bribery. We assume that the protector can protect a voter with some
cost (e.g., by isolating the voter from potential bribers). A protected voter
cannot be bribed. Under this setting, we consider the following bi-level
decision problem: Is it possible for the protector to protect a proper subset
of voters such that no briber with a fixed budget on bribery can alter the
election result? The goal of this paper is to give a full picture on the
complexity of protection problems. We give an extensive study on the protection
problem and provide algorithmic and complexity results. Comparing our results
with that on the bribery problems, we observe that the protection problem is in
general significantly harder. Indeed, it becomes $\sum_{p}^2$-complete even for
very restricted special cases, while most bribery problems lie in NP. However,
it is not necessarily the case that the protection problem is always harder.
Some of the protection problems can still be solved in polynomial time, while
some of them remain as hard as the bribery problem under the same setting.",2007.02533v1,cs.CC,2020-07-06 05:40:17+00:00,"[arxiv.Result.Author('Lin Chen'), arxiv.Result.Author('Ahmed Sunny'), arxiv.Result.Author('Lei Xu'), arxiv.Result.Author('Shouhuai Xu'), arxiv.Result.Author('Zhimin Gao'), arxiv.Result.Author('Yang Lu'), arxiv.Result.Author('Weidong Shi'), arxiv.Result.Author('Nolan Shah')]",
53,A Quantitative Arrow Theorem,"Arrow's Impossibility Theorem states that any constitution which satisfies
Independence of Irrelevant Alternatives (IIA) and Unanimity and is not a
Dictator has to be non-transitive. In this paper we study quantitative versions
of Arrow theorem. Consider $n$ voters who vote independently at random, each
following the uniform distribution over the 6 rankings of 3 alternatives.
Arrow's theorem implies that any constitution which satisfies IIA and Unanimity
and is not a dictator has a probability of at least $6^{-n}$ for a
non-transitive outcome. When $n$ is large, $6^{-n}$ is a very small
probability, and the question arises if for large number of voters it is
possible to avoid paradoxes with probability close to 1.
  Here we give a negative answer to this question by proving that for every
$\eps > 0$, there exists a $\delta = \delta(\eps) > 0$, which depends on $\eps$
only, such that for all $n$, and all constitutions on 3 alternatives, if the
constitution satisfies: The IIA condition. For every pair of alternatives
$a,b$, the probability that the constitution ranks $a$ above $b$ is at least
$\eps$. For every voter $i$, the probability that the social choice function
agrees with a dictatorship on $i$ at most $1-\eps$. Then the probability of a
non-transitive outcome is at least $\delta$.",0903.2574v4,math.PR,2009-03-14 20:22:29+00:00,[arxiv.Result.Author('Elchanan Mossel')],
54,"Social imitation vs strategic choice, or consensus vs cooperation in the networked Prisoner's Dilemma","The interplay of social and strategic motivations in human interactions is a
largely unexplored question in collective social phenomena. Whether
individuals' decisions are taken in a pure strategic basis or due to social
pressure without a rational background crucially influences the model outcome.
Here we study a networked Prisoner's Dilemma in which decisions are made either
based on the replication of the most successful neighbor's strategy
(unconditional imitation) or by pure social imitation following an update rule
inspired by the voter model. The main effects of the voter dynamics are an
enhancement of the final consensus, i.e., asymptotic states are generally
uniform, and a promotion of cooperation in certain regions of the parameter
space as compared to the outcome of purely strategic updates. Thus, voter
dynamics acts as an interface noise and has a similar effect to a pure random
noise; furthermore, its influence is mostly independent of the network
heterogeneity. When strategic decisions are made following other update rules
such as the replicator or Moran processes, the dynamic mixed state found under
unconditional imitation for some parameters disappears, but an increase of
cooperation in certain parameter regions is still observed. Comparing our
results with recent experiments on the Prisoner's Dilemma, we conclude that
such a mixed dynamics may explain moody conditional cooperation among the
agents.",1405.4997v3,physics.soc-ph,2014-05-20 09:09:15+00:00,"[arxiv.Result.Author('Daniele Vilone'), arxiv.Result.Author('Jose J. Ramasco'), arxiv.Result.Author('Angel Sánchez'), arxiv.Result.Author('Maxi San Miguel')]","Phys. Rev. E 90, 022810 (2014)"
55,Internet and political communication - Macedonian case,"Analysis how to use Internet influence to the process of political
communication, marketing and the management of public relations, what kind of
online communication methods are used by political parties, and to assess
satisfaction, means of communication and the services they provide to their
partys voters (people) and other interest groups and whether social networks
can affect the political and economic changes in the state, and the political
power of one party.",1109.2417v1,cs.SI,2011-09-12 09:48:41+00:00,"[arxiv.Result.Author('Sali Emruli'), arxiv.Result.Author('Miroslav Baca')]","IJCSI International Journal of Computer Science Issues, Vol. 8,
  Issue 3, No. 1, May 2011"
56,Facebook and political communication -- Macedonian case,"Analysis how to use Internet influence to the process of political
communication, marketing and the management of public relations, what kind of
online communication methods are used by political parties, and to assess
satisfaction, means of communication and the services they provide to their
partys voters (people) and other interest groups and whether social networks
can affect the political and economic changes in the state, and the political
power of one party.",1109.2418v1,cs.SI,2011-09-12 09:53:18+00:00,"[arxiv.Result.Author('Sali Emruli'), arxiv.Result.Author('Tahir Zejneli'), arxiv.Result.Author('Florin Agai')]","IJCSI International Journal of Computer Science Issues, Vol. 8,
  Issue 4, No 1, July 2011, 451-459"
57,YouTube and political communication -- Macedonian case,"Analysis how to use Internet influence to the process of political
communication, marketing and the management of public relations, what kind of
online communication methods are used by political parties, and to assess
satisfaction, means of communication and the services they provide to their
party's voters (people) and other interest groups and whether social networks
can affect the political and economic changes in the state, and the political
power of one party.",1109.2684v1,cs.SI,2011-09-13 07:03:56+00:00,"[arxiv.Result.Author('Sali Emruli'), arxiv.Result.Author('Tahir Zejneli'), arxiv.Result.Author('Florin Agai')]",
58,Does a Single Zealot Affect an Infinite Group of Voters ?,"A method for studying exact properties of a class of {\it inhomogeneous}
stochastic many-body systems is developed and presented in the framework of a
voter model perturbed by the presence of a ``zealot'', an individual allowed to
favour an opinion. We compute exactly the magnetization of this model and find
that in one (1d) and two dimensions (2d) it evolves, algebraically ($\sim
t^{-1/2}$) in 1d and much slower ($\sim 1/\ln{t}$) in 2d, towards the unanimity
state chosen by the zealot. In higher dimensions the stationary magnetization
is no longer uniform: the zealot cannot influence all the individuals.
Implications to other physical problems are also pointed out.",cond-mat/0304670v2,cond-mat.stat-mech,2003-04-30 13:14:39+00:00,[arxiv.Result.Author('Mauro Mobilia')],"Phys. Rev. Lett. 91, 028701 (2003)"
59,Solution of the multi-state voter model and application to strong neutrals in the naming game,"We consider the voter model with $M$ states initially in the system. Using
generating functions, we pose the spectral problem for the Markov transition
matrix and solve for all eigenvalues and eigenvectors exactly. With this
solution, we can find all future probability probability distributions, the
expected time for the system to condense from $M$ states to $M-1$ states, the
moments of consensus time, the expected local times, and the expected number of
states over time. Furthermore, when the initial distribution is uniform, such
as when $M=N$, we can find simplified expressions for these quantities. In
particular, we show that the mean and variance of consensus time for $M=N$ is
$\frac{1}{N}(N-1)^2$ and $\frac{1}{3}(\pi^2-9)(N-1)^2$ respectively.",1507.02757v1,physics.soc-ph,2015-07-10 00:55:09+00:00,"[arxiv.Result.Author('William Pickering'), arxiv.Result.Author('Chjan Lim')]","Phys. Rev. E 93, 032318 (2016)"
60,"More style, less work: card-style data decrease risk-limiting audit sample sizes","U.S. elections rely heavily on computers such as voter registration
databases, electronic pollbooks, voting machines, scanners, tabulators, and
results reporting websites. These introduce digital threats to election
outcomes. Risk-limiting audits (RLAs) mitigate threats to some of these systems
by manually inspecting random samples of ballot cards. RLAs have a large chance
of correcting wrong outcomes (by conducting a full manual tabulation of a
trustworthy record of the votes), but can save labor when reported outcomes are
correct. This efficiency is eroded when sampling cannot be targeted to ballot
cards that contain the contest(s) under audit. If the sample is drawn from all
cast cards, RLA sample sizes scale like the reciprocal of the fraction of
ballot cards that contain the contest(s) under audit. That fraction shrinks as
the number of cards per ballot grows (i.e., when elections contain more
contests) and as the fraction of ballots that contain the contest decreases
(i.e., when a smaller percentage of voters are eligible to vote in the
contest). States that conduct RLAs of contests on multi-card ballots or of
small contests can dramatically reduce sample sizes by using information about
which ballot cards contain which contests -- by keeping track of card-style
data (CSD). For instance, CSD reduces the expected number of draws needed to
audit a single countywide contest on a 4-card ballot by 75%. Similarly, CSD
reduces the expected number of draws by 95% or more for an audit of two
contests with the same margin on a 4-card ballot if one contest is on every
ballot and the other is on 10% of ballots. In realistic examples, the savings
can be several orders of magnitude.",2012.03371v1,cs.CR,2020-12-06 20:35:12+00:00,"[arxiv.Result.Author('Amanda K. Glazer'), arxiv.Result.Author('Jacob V. Spertus'), arxiv.Result.Author('Philip B. Stark')]",
61,Blind proxy voting,"A secret ballot mechanism that enables voting in absence is proposed. It
amends standard vote collection methods that use ballot box as anonymizer,
adding the option for absent voters to vote by a proxy blinded to the content
of the ballot paper. Votes are cast under unique and hidden identification
numbers generated solely for the purpose of that election. Voters prepare their
ballot papers from scratch and submit them to the tallying authority in two
parts via separate routes, each part being meaningless without the other.",1812.11128v1,cs.CR,2018-12-28 17:41:13+00:00,[arxiv.Result.Author('Zuzana Haniková')],
62,Non(c)esuch Ballot-Level Risk-Limiting Audits for Precinct-Count Voting Systems,"Risk-limiting audits (RLAs) guarantee a high probability of correcting
incorrect reported outcomes before the outcomes are certified. The most
efficient use ballot-level comparison, comparing the voting system's
interpretation of individual ballot cards sampled at random (cast-vote records,
CVRs) from a trustworthy paper trail to a human interpretation of the same
cards. Such comparisons require the voting system to create and export CVRs in
a way that can be linked to the individual ballots the CVRs purport to
represent. Such links can be created by keeping the ballots in the order in
which they are scanned or by printing a unique serial number on each ballot.
But for precinct-count systems (PCOS), these strategies may compromise vote
anonymity: the order in which ballots are cast may identify the voters who cast
them. Printing a unique pseudo-random number (""cryptographic nonce"") on each
ballot card after the voter last touches it could reduce such privacy risks.
But what if the system does not in fact print a unique number on each ballot or
does not accurately report the numbers it printed? This paper gives two ways to
conduct an RLA so that even if the system does not print a genuine nonce on
each ballot or misreports the nonces it used, the audit's risk limit is not
compromised (however, the anonymity of votes might be compromised). One method
allows untrusted technology to be used to imprint and to retrieve ballot cards.
The method is adaptive: if the technology behaves properly, this protection
does not increase the audit workload. But if the imprinting or retrieval system
misbehaves, the sample size the RLA requires to confirm the reported results
when the results are correct is generally larger than if the imprinting and
retrieval were accurate.",2207.01362v1,cs.CR,2022-07-04 12:35:42+00:00,[arxiv.Result.Author('Philip B. Stark')],
63,Can Voters Detect Errors on Their Printed Ballots? Absolutely,"There is still debate on whether voters can detect malicious changes in their
printed ballot after making their selections on a Ballot Marking Device (BMD).
In this study, we altered votes on a voter's ballot after they had made their
selections on a BMD. We then required them to examine their ballots for any
changes from the slate they used to vote. Overall accuracy was exceptionally
high. Participants saw 1440 total contests, and of those 1440, there were a
total of 4 errors, so total accuracy was 99.8%. Participants were able to
perform with near-perfect accuracy regardless of ballot length, ballot type,
number of altered races, and location of altered races. Detection performance
was extremely robust. We conclude that with proper direction and resources,
voters can be near-perfect detectors of ballot changes on printed paper ballots
after voting with a BMD. This finding has significant implications for the
voting community as BMD use continues to grow. Research should now focus on
identifying administrative and behavioral methods that will prompt and
encourage voters to check their BMD-generated ballots before they drop them in
the ballot box.",2204.09780v1,cs.HC,2022-04-20 20:40:32+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Chidera O. Azubike'), arxiv.Result.Author('Laura E. Roty')]",
64,"Voter Verification of BMD Ballots Is a Two-Part Question: Can They? Mostly, They Can. Do They? Mostly, They Don't","The question of whether or not voters actually verify ballots produced by
ballot marking devices (BMDs) is presently the subject of some controversy.
Recent studies (e.g., Bernhard, et al. 2020) suggest the verification rate is
low. What is not clear from previous research is whether this is more a result
of voters being unable to do so accurately or whether this is because voters
simply choose not to attempt verification in the first place. In order to
understand this problem, we conducted an experiment in which 108 participants
participated in a mock election where the BMD displayed the voters' true
choices, but then changed a subset of those choices on the printed ballot. The
design of the printed ballot, the length of the ballot, the number of changes
that were made to the ballot, the location of those changes, and the
instructions provided to the voters were manipulated as part of the experiment.
Results indicated that of those voters who chose to examine the printed ballot,
76% detected anomalies, indicating that voters can reliably detect errors on
their ballot if they will simply review it. This suggests that administrative
remedies, rather than attempts to alter fundamental human perceptual
capabilities, could be employed to encourage voters to check their ballots,
which could prove as an effective countermeasure.",2003.04997v1,cs.HC,2020-03-10 21:06:42+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Julie Whitmore')]",
65,Exploiting re-voting in the Helios election system,"Election systems must ensure that representatives are chosen by voters.
Moreover, each voter should have equal influence. Traditionally, this has been
achieved by permitting voters to cast at most one ballot. More recently, this
has been achieved by tallying the last ballot cast by each voter. We show this
is not achieved by the Helios election system, because an adversary can cause a
ballot other than a voter's last to be tallied. Moreover, we show how the
adversary can choose the contents of such a ballot, thus the adversary can
unduly influence the selection of representatives.",1612.04099v3,cs.CR,2016-12-13 11:07:22+00:00,"[arxiv.Result.Author('Maxime Meyer'), arxiv.Result.Author('Ben Smyth')]",
66,On the security of ballot marking devices,"A recent debate among election experts has considered whether electronic
ballot marking devices (BMDs) have adequate security against the risks of
malware. A malicious BMD might produce a printed ballot that disagrees with a
voter's actual intent, with the hope that voters would be unlikely to detect
this subterfuge. This essay considers how an election administrator can create
reasonable auditing procedures to gain confidence that their fleet of BMDs is
operating correctly, allowing voters to benefit from the usability and
accessibility features of BMDs while the overall election still benefits from
the same security and reliability properties we expect from hand-marked paper
ballots.",1908.01897v2,cs.CR,2019-08-05 23:04:16+00:00,[arxiv.Result.Author('Dan S. Wallach')],
67,Ballot Length in Instant Runoff Voting,"Instant runoff voting (IRV) is an increasingly-popular alternative to
traditional plurality voting in which voters submit rankings over the
candidates rather than single votes. In practice, elections using IRV often
restrict the ballot length, the number of candidates a voter is allowed to rank
on their ballot. We theoretically and empirically analyze how ballot length can
influence the outcome of an election, given fixed voter preferences. We show
that there exist preference profiles over $k$ candidates such that up to $k-1$
different candidates win at different ballot lengths. We derive exact lower
bounds on the number of voters required for such profiles and provide a
construction matching the lower bound for unrestricted voter preferences.
Additionally, we characterize which sequences of winners are possible over
ballot lengths and provide explicit profile constructions achieving any
feasible winner sequence. We also examine how classic preference restrictions
influence our results--for instance, single-peakedness makes $k-1$ different
winners impossible but still allows at least $\Omega(\sqrt k)$. Finally, we
analyze a collection of 168 real-world elections, where we truncate rankings to
simulate shorter ballots. We find that shorter ballots could have changed the
outcome in one quarter of these elections. Our results highlight ballot length
as a consequential degree of freedom in the design of IRV elections.",2207.08958v3,cs.MA,2022-07-18 22:01:13+00:00,"[arxiv.Result.Author('Kiran Tomlinson'), arxiv.Result.Author('Johan Ugander'), arxiv.Result.Author('Jon Kleinberg')]",
68,SOBA: Secrecy-preserving Observable Ballot-level Audit,"SOBA is an approach to election verification that provides observers with
justifiably high confidence that the reported results of an election are
consistent with an audit trail (""ballots""), which can be paper or electronic.
SOBA combines three ideas: (1) publishing cast vote records (CVRs) separately
for each contest, so that anyone can verify that each reported contest outcome
is correct, if the CVRs reflect voters' intentions with sufficient accuracy;
(2) shrouding a mapping between ballots and the CVRs for those ballots to
prevent the loss of privacy that could occur otherwise; (3) assessing the
accuracy with which the CVRs reflect voters' intentions for a collection of
contests while simultaneously assessing the integrity of the shrouded mapping
between ballots and CVRs by comparing randomly selected ballots to the CVRs
that purport to represent them. Step (1) is related to work by the Humboldt
County Election Transparency Project, but publishing CVRs separately for
individual contests rather than images of entire ballots preserves privacy.
Step (2) requires a cryptographic commitment from elections officials.
Observers participate in step (3), which relies on the ""super-simple
simultaneous single-ballot risk-limiting audit."" Step (3) is designed to reveal
relatively few ballots if the shrouded mapping is proper and the CVRs
accurately reflect voter intent. But if the reported outcomes of the contests
differ from the outcomes that a full hand count would show, step (3) is
guaranteed to have a large chance of requiring all the ballots to be counted by
hand, thereby limiting the risk that an incorrect outcome will become official
and final.",1105.5803v2,stat.AP,2011-05-29 17:00:20+00:00,"[arxiv.Result.Author('Josh Benaloh'), arxiv.Result.Author('Douglas Jones'), arxiv.Result.Author('Eric Lazarus'), arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Philip B. Stark')]",
69,Quantum anonymous voting with anonymity check,"We propose a new protocol for quantum anonymous voting having serious
advantages over the existing protocols: it protects both the voters from a
curious tallyman and all the participants from a dishonest voter in
unconditional way. The central idea of the protocol is that the ballots are
given back to the voters after the voting process, which gives a possibility
for two voters to check the anonymity of the vote counting process by preparing
a special entangled state of two ballots. Any attempt of cheating from the side
of the tallyman results in destroying the entanglement, which can be detected
by the voters.",0911.5605v1,quant-ph,2009-11-30 10:39:14+00:00,"[arxiv.Result.Author('Dmitri Horoshko'), arxiv.Result.Author('Sergei Kilin')]","Physics Letters A 375, 1172-1175 (2011)"
70,A quantum secret ballot,"The paper concerns the protection of the secrecy of ballots, so that the
identity of the voters cannot be matched with their vote. To achieve this we
use an entangled quantum state to represent the ballots. Each ballot includes
the identity of the voter, explicitly marked on the ""envelope"" containing it.
Measuring the content of the envelope yields a random number which reveals no
information about the vote. However, the outcome of the elections can be
unambiguously decided after adding the random numbers from all envelopes. We
consider a few versions of the protocol and their complexity of implementation.",quant-ph/0602087v2,quant-ph,2006-02-09 21:03:35+00:00,"[arxiv.Result.Author('Shahar Dolev'), arxiv.Result.Author('Itamar Pitowsky'), arxiv.Result.Author('Boaz Tamir')]",
71,How long is a piece of string? An exploration of multi-winner approval voting and ballot-length restrictions,"Multi-winner approval elections are seen in a variety of settings ranging
from academic societies and associations to public elections. In such
elections, it is often the case that ballot-length restrictions are enforced;
that is, where voters have a limit on the number of candidates which they can
vote for. Despite this common feature, there does not seem to be any
theoretical justification for ballot-length restrictions (Laslier and Van der
Straeten, 2016).
  This work endogenously derives the set of voter best-response ballot lengths
under complete information and with general assumptions on voter utilities and
voting rules. These results provide justification for some ballot-length
restrictions observed in practice, however when considering equilibrium
outcomes our analysis shows that this justification is no longer valid.
Equilibrium analysis is considered for voters with lazy and truth-bias
second-order tendencies and the equilibrium solution concept is pure-Nash
equilibria.
  The key insights show that ballot-length restrictions or institutional
features which make voting costly may lead to instability in election outcomes
when voters have diverse preferences, via the non-existence of equilibria. On
the other hand, when equilibria do exist they satisfy desirable properties
which are not guaranteed by equilibria attained under costless voting and in
the absence of ballot-length restrictions. In summary our results highlight a
stark trade-off between stable and desirable election outcomes.",1711.05092v1,cs.GT,2017-11-14 14:12:57+00:00,[arxiv.Result.Author('Barton E. Lee')],
72,Sophisticated Attacks on Decoy Ballots: The Devil's Menu and the Market for Lemons,"Decoy ballots do not count in election outcomes, but otherwise they are
indistinguishable from real ballots. By means of a game-theoretical model, we
show that decoy ballots may not provide effective protection against a
malevolent adversary trying to buy real ballots. If the citizenry is divided
into subgroups (or districts), the adversary can construct a so-called ""Devil's
Menu"" consisting of several prices. In equilibrium, the adversary can buy the
real ballots of any strict subset of districts at a price corresponding to the
willingness to sell on the part of the citizens holding such ballots. By
contrast, decoy voters are trapped into selling their ballots at a low, or even
negligible, price. Blowing up the adversary's budget by introducing decoy
ballots may thus turn out to be futile. The Devil's Menu can also be applied to
the well-known ""Lemons Problem"".",1712.05477v1,cs.GT,2017-12-14 23:54:58+00:00,"[arxiv.Result.Author('Hans Gersbach'), arxiv.Result.Author('Akaki Mamageishvili'), arxiv.Result.Author('Oriol Tejada')]",
73,Touchscreen Voting Machines Cause Long Lines and Disenfranchise Voters,"Computerized touchscreen ""Direct Recording Electronic"" DRE voting systems
have been used by over 1/3 of American voters in recent elections. In many
places, insufficient DRE numbers in combination with lengthy ballots and high
voter traffic have caused long lines and disenfranchised voters who left
without voting. We have applied computer queuing simulation to the voting
process and conclude that far more DREs, at great expense, would be needed to
keep waiting times low. Alternatively, paper ballot-optical scan systems can be
easily and economically scaled to prevent long lines and meet unexpected
contingencies.",0810.5577v1,stat.AP,2008-10-30 20:57:19+00:00,"[arxiv.Result.Author('William A. Edelstein'), arxiv.Result.Author('Arthur D. Edelstein')]",
74,Ballot stuffing and participation privacy in pollsite voting,"We study the problem of simultaneously addressing both ballot stuffing and
participation privacy for pollsite voting systems. Ballot stuffing is the
attack where fake ballots (not cast by any eligible voter) are inserted into
the system. Participation privacy is about hiding which eligible voters have
actually cast their vote. So far, the combination of ballot stuffing and
participation privacy has been mostly studied for internet voting, where voters
are assumed to own trusted computing devices. Such approaches are inapplicable
to pollsite voting where voters typically vote bare handed. We present an
eligibility audit protocol to detect ballot stuffing in pollsite voting
protocols. This is done while protecting participation privacy from a remote
observer - one who does not physically observe voters during voting. Our
protocol can be instantiated as an additional layer on top of most existing
pollsite E2E-V voting protocols. To achieve our guarantees, we develop an
efficient zero-knowledge proof (ZKP), that, given a value $v$ and a set $\Phi$
of commitments, proves $v$ is committed by some commitment in $\Phi$, without
revealing which one. We call this a ZKP of reverse set membership because of
its relationship to the popular ZKPs of set membership. This ZKP may be of
independent interest.",2210.14833v1,cs.CR,2022-10-26 16:29:23+00:00,"[arxiv.Result.Author('Prashant Agrawal'), arxiv.Result.Author('Abhinav Nakarmi'), arxiv.Result.Author('Mahabir Prasad Jhanwar'), arxiv.Result.Author('Subodh Sharma'), arxiv.Result.Author('Subhashis Banerjee')]",
75,On cryptological schemes for r-person secret vote and r-person authentication,"We introduce a scheme for the membership verification, a scheme for a secret
ballot, a scheme for the unanimity rule which can hide the number of voter
using some partition number identities.",2008.06224v1,math.CO,2020-08-14 07:43:22+00:00,[arxiv.Result.Author('BongJu Kim')],
76,Security Survey and Analysis of Vote-by-Mail Systems,"Voting by mail has been gaining traction for decades in the United States and
has emerged as the preferred voting method during the COVID-19 pandemic. In
this paper, we examine the security of electronic systems used in the process
of voting by mail, including online voter registration and online ballot
tracking systems. The goals of these systems, to facilitate voter registration
and increase public confidence in elections, are laudable. They indisputably
provide a critical public good. It is for these reasons that understanding the
security and privacy posture of the mail-in voting process is paramount. We
find that online voter registration systems in some states have vulnerabilities
that allow adversaries to alter or effectively prevent a voter's registration.
We additionally find that ballot tracking systems raise serious privacy
questions surrounding ease of access to voter data. While the vulnerabilities
discussed here are unlikely to enable an adversary to modify votes, several
could have the effect of disenfranchising voters and reducing voter confidence
in U.S. elections infrastructure, thereby undermining the very purpose of these
systems.",2005.08427v2,cs.CY,2020-05-18 02:18:15+00:00,"[arxiv.Result.Author('Jenny Blessing'), arxiv.Result.Author('Julian Gomez'), arxiv.Result.Author('McCoy Patiño'), arxiv.Result.Author('Tran Nguyen')]",
77,Identifying Possible Winners in Ranked Choice Voting Elections with Outstanding Ballots,"Several election districts in the US have recently moved to ranked-choice
voting (RCV) to decide the results of local elections. RCV allows voters to
rank their choices, and the results are computed in rounds, eliminating one
candidate at a time. RCV ensures fairer elections and has been shown to
increase elected representation of women and people of color. A main drawback
of RCV is that the round-by-round process requires all the ballots to be
tallied before the results of an election can be calculated. With increasingly
large portions of ballots coming from absentee voters, RCV election outcomes
are not always apparent on election night, and can take several weeks to be
published, leading to a loss of trust in the electoral process from the public.
In this paper, we present an algorithm for efficiently computing possible
winners of RCV elections from partially known ballots and evaluate it on data
from the recent New York City Primary elections. We show that our techniques
allow to significantly narrow down the field of possible election winners, and
in some case identify the winner as soon as election night despite a number of
yet-unaccounted absentee ballots, providing more transparency in the electoral
process.",2206.12741v1,cs.CY,2022-06-25 22:08:15+00:00,"[arxiv.Result.Author('Alborz Jelvani'), arxiv.Result.Author('Amélie Marian')]",
