,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
85,Self-consistency of voting implies majority vote,"Paper develops axiomatic characterization of the family of majority vote
rules in the way alternative to characterization of the majority vote given in
paper of Kenneth O. May in the 1952. This, similar but different, axiomatics
focuses on the consistency of the voting procedure. Both approaches are
compared. Relation to famous Kenneth J. Arrow's Impossibility Theorem is also
discussed.",1807.00170v1,cs.GT,2018-06-30 12:49:55+00:00,[arxiv.Result.Author('Artur Poplawski')],
86,Symmetric reduced form voting,"We study a model of voting with two alternatives in a symmetric environment.
We characterize the interim allocation probabilities that can be implemented by
a symmetric voting rule. We show that every such interim allocation
probabilities can be implemented as a convex combination of two families of
deterministic voting rules: qualified majority and qualified anti-majority. We
also provide analogous results by requiring implementation by a unanimous
voting rule. A consequence of our results is that if the prior is independent,
every symmetric and ordinally Bayesian incentive compatible voting rule is
reduced (interim) form equivalent to a symmetric and strategy-proof voting
rule.",2207.09253v2,econ.TH,2022-07-19 13:09:40+00:00,"[arxiv.Result.Author('Xu Lang'), arxiv.Result.Author('Debasis Mishra')]",
87,How Many Vote Operations Are Needed to Manipulate A Voting System?,"In this paper, we propose a framework to study a general class of strategic
behavior in voting, which we call vote operations. We prove the following
theorem: if we fix the number of alternatives, generate $n$ votes i.i.d.
according to a distribution $\pi$, and let $n$ go to infinity, then for any
$\epsilon >0$, with probability at least $1-\epsilon$, the minimum number of
operations that are needed for the strategic individual to achieve her goal
falls into one of the following four categories: (1) 0, (2) $\Theta(\sqrt n)$,
(3) $\Theta(n)$, and (4) $\infty$. This theorem holds for any set of vote
operations, any individual vote distribution $\pi$, and any integer generalized
scoring rule, which includes (but is not limited to) almost all commonly
studied voting rules, e.g., approval voting, all positional scoring rules
(including Borda, plurality, and veto), plurality with runoff, Bucklin,
Copeland, maximin, STV, and ranked pairs.
  We also show that many well-studied types of strategic behavior fall under
our framework, including (but not limited to) constructive/destructive
manipulation, bribery, and control by adding/deleting votes, margin of victory,
and minimum manipulation coalition size. Therefore, our main theorem naturally
applies to these problems.",1204.1231v3,cs.AI,2012-04-05 14:00:21+00:00,[arxiv.Result.Author('Lirong Xia')],
88,Distance Restricted Manipulation in Voting,"We introduce the notion of {\em Distance Restricted Manipulation}, where
colluding manipulator(s) need to compute if there exist votes which make their
preferred alternative win the election when their knowledge about the others'
votes is a little inaccurate. We use the Kendall-Tau distance to model the
manipulators' confidence in the non-manipulators' votes. To this end, we study
this problem in two settings - one where the manipulators need to compute a
manipulating vote that succeeds irrespective of perturbations in others' votes
({\em Distance Restricted Strong Manipulation}), and the second where the
manipulators need to compute a manipulating vote that succeeds for at least one
possible vote profile of the others ({\em Distance Restricted Weak
Manipulation}). We show that {\em Distance Restricted Strong Manipulation}
admits polynomial-time algorithms for every scoring rule, maximin, Bucklin, and
simplified Bucklin voting rules for a single manipulator, and for the
$k$-approval rule for any number of manipulators, but becomes intractable for
the Copeland$^\alpha$ voting rule for every $\alpha\in[0,1]$ even for a single
manipulator. In contrast, {\em Distance Restricted Weak Manipulation} is
intractable for almost all the common voting rules, with the exception of the
plurality rule. For a constant number of alternatives, we show that both the
problems are polynomial-time solvable for every anonymous and efficient voting
rule.",1909.03162v2,cs.GT,2019-09-07 01:29:32+00:00,"[arxiv.Result.Author('Aditya Anand'), arxiv.Result.Author('Palash Dey')]",
89,The distortion of distributed voting,"Voting can abstractly model any decision-making scenario and as such it has
been extensively studied over the decades. Recently, the related literature has
focused on quantifying the impact of utilizing only limited information in the
voting process on the societal welfare for the outcome, by bounding the
distortion of voting rules. Even though there has been significant progress
towards this goal, all previous works have so far neglected the fact that in
many scenarios (like presidential elections) voting is actually a distributed
procedure. In this paper, we consider a setting in which the voters are
partitioned into disjoint districts and vote locally therein to elect local
winning alternatives using a voting rule; the final outcome is then chosen from
the set of these alternatives. We prove tight bounds on the distortion of
well-known voting rules for such distributed elections both from a worst-case
perspective as well as from a best-case one. Our results indicate that the
partition of voters into districts leads to considerably higher distortion, a
phenomenon which we also experimentally showcase using real-world data.",1905.01882v2,cs.GT,2019-05-06 08:42:46+00:00,"[arxiv.Result.Author('Aris Filos-Ratsikas'), arxiv.Result.Author('Evi Micha'), arxiv.Result.Author('Alexandros A. Voudouris')]",
90,Vote Delegation with Unknown Preferences,"We examine vote delegation when preferences of agents are private
information. One group of agents (delegators) does not want to participate in
voting and abstains under conventional voting or can delegate its votes to the
other group (voters) who decide between two alternatives. We show that free
delegation favors minorities, that is, alternatives that have a lower chance of
winning ex-ante. The same occurs if the number of voting rights that actual
voters can have is capped. When the number of delegators increases, the
probability that the ex-ante minority wins under free and capped delegation
converges to the one under conventional voting--albeit non-monotonically. Our
results are obtained in a private value setting but can be readily translated
into an information aggregation setting when voters receive a signal about the
''correct"" alternative with some probability.",2102.08835v3,cs.GT,2021-02-17 15:44:38+00:00,"[arxiv.Result.Author('Hans Gersbach'), arxiv.Result.Author('Akaki Mamageishvili'), arxiv.Result.Author('Manvir Schneider')]",
91,Heuristic Strategies in Uncertain Approval Voting Environments,"In many collective decision making situations, agents vote to choose an
alternative that best represents the preferences of the group. Agents may
manipulate the vote to achieve a better outcome by voting in a way that does
not reflect their true preferences. In real world voting scenarios, people
often do not have complete information about other voter preferences and it can
be computationally complex to identify a strategy that will maximize their
expected utility. In such situations, it is often assumed that voters will vote
truthfully rather than expending the effort to strategize. However, being
truthful is just one possible heuristic that may be used. In this paper, we
examine the effectiveness of heuristics in single winner and multi-winner
approval voting scenarios with missing votes. In particular, we look at
heuristics where a voter ignores information about other voting profiles and
makes their decisions based solely on how much they like each candidate. In a
behavioral experiment, we show that people vote truthfully in some situations
and prioritize high utility candidates in others. We examine when these
behaviors maximize expected utility and show how the structure of the voting
environment affects both how well each heuristic performs and how humans employ
these heuristics.",1912.00011v1,cs.GT,2019-11-29 13:38:34+00:00,"[arxiv.Result.Author('Jaelle Scheuerman'), arxiv.Result.Author('Jason L. Harman'), arxiv.Result.Author('Nicholas Mattei'), arxiv.Result.Author('K. Brent Venable')]",
92,Tradeoffs in Hierarchical Voting Systems,"Condorcet's jury theorem states that the correct outcome is reached in direct
majority voting systems with sufficiently large electorates as long as each
voter's independent probability of voting for that outcome is greater than 0.5.
Yet, in situations where direct voting systems are infeasible, such as due to
high implementation and infrastructure costs, hierarchical voting systems
provide a reasonable alternative. We study differences in outcome precision
between hierarchical and direct voting systems for varying group sizes,
abstention rates, and voter competencies. Using asymptotic expansions of the
derivative of the reliability function (or Banzhaf number), we first prove that
indirect systems differ most from their direct counterparts when group size and
number are equal to each other, and therefore to $\sqrt{N_{\rm d}}$, where
$N_{\rm d}$ is the total number of voters in the direct system. In multitier
systems, we prove that this difference is maximized when group size equals
$\sqrt[n]{N_{\rm d}}$, where $n$ is the number of hierarchical levels. Second,
we show that while direct majority rule always outperforms hierarchical voting
for homogeneous electorates that vote with certainty, as group numbers and size
increase, hierarchical majority voting gains in its ability to represent all
eligible voters. Furthermore, when voter abstention and competency are
correlated within groups, hierarchical systems often outperform direct voting,
which we show by using a generating function approach that is able to
analytically characterize heterogeneous voting systems.",2110.02298v1,math.CO,2021-10-05 19:01:52+00:00,"[arxiv.Result.Author('Lucas Böttcher'), arxiv.Result.Author('Georgia Kernell')]","Collect. Intell. 1, 1--16 (2022)"
93,Robust Sparse Voting,"Many modern Internet applications, like content moderation and recommendation
on social media, require reviewing and score a large number of alternatives. In
such a context, the voting can only be sparse, as the number of alternatives is
too large for any individual to review a significant fraction of all of them.
Moreover, in critical applications, malicious players might seek to hack the
voting process by entering dishonest reviews or creating fake accounts.
Classical voting methods are unfit for this task, as they usually (a) require
each reviewer to assess all available alternatives and (b) can be easily
manipulated by malicious players.
  This paper defines precisely the problem of robust sparse voting, highlights
its underlying technical challenges, and presents Mehestan, a novel voting
mechanism that solves the problem. Namely, we prove that by using Mehestan, no
(malicious) voter can have more than a small parametrizable effect on each
alternative's score, and we identify conditions of voters comparability under
which any unanimous preferences can be recovered, even when these preferences
are expressed by voters on very different scales.",2202.08656v1,cs.GT,2022-02-17 13:40:33+00:00,"[arxiv.Result.Author('Youssef Allouah'), arxiv.Result.Author('Rachid Guerraoui'), arxiv.Result.Author('Lê-Nguyên Hoang'), arxiv.Result.Author('Oscar Villemaud')]",
94,Optimizing Voting Order on Sequential Juries: A Median Voter Theorem and Beyond,"We consider an odd-sized ""jury"", which votes sequentially between two states
of Nature (say A and B, or Innocent and Guilty) with the majority opinion
determining the verdict. Jurors have private information in the form of a
signal in [-1,+1], with higher signals indicating A more likely. Each juror has
an ability in [0,1], which is proportional to the probability of A given a
positive signal, an analog of Condorcet's p for binary signals. We assume that
jurors vote honestly for the alternative they view more likely, given their
signal and prior voting, because they are experts who want to enhance their
reputation (after their vote and actual state of Nature is revealed). For a
fixed set of jury abilities, the reliability of the verdict depends on the
voting order. For a jury of size three, the optimal ordering is always as
follows: middle ability first, then highest ability, then lowest. For
sufficiently heterogeneous juries, sequential voting is more reliable than
simultaneous voting and is in fact optimal (allowing for non-honest voting).
When average ability is fixed, verdict reliability is increasing in
heterogeneity.
  For medium-sized juries, we find through simulation that the median ability
juror should still vote first and the remaining ones should have increasing and
then decreasing abilities.",2006.14045v2,econ.TH,2020-06-24 20:58:23+00:00,"[arxiv.Result.Author('Steve Alpern'), arxiv.Result.Author('Bo Chen')]",
95,Truth-tracking via Approval Voting: Size Matters,"Epistemic social choice aims at unveiling a hidden ground truth given votes,
which are interpreted as noisy signals about it. We consider here a simple
setting where votes consist of approval ballots: each voter approves a set of
alternatives which they believe can possibly be the ground truth. Based on the
intuitive idea that more reliable votes contain fewer alternatives, we define
several noise models that are approval voting variants of the Mallows model.
The likelihood-maximizing alternative is then characterized as the winner of a
weighted approval rule, where the weight of a ballot decreases with its
cardinality. We have conducted an experiment on three image annotation
datasets; they conclude that rules based on our noise model outperform standard
approval voting; the best performance is obtained by a variant of the Condorcet
noise model.",2112.04387v1,cs.GT,2021-12-07 12:29:49+00:00,"[arxiv.Result.Author('Tahar Allouche'), arxiv.Result.Author('Jérôme Lang'), arxiv.Result.Author('Florian Yger')]",
96,Optimized Distortion and Proportional Fairness in Voting,"A voting rule decides on a probability distribution over a set of $m$
alternatives, based on rankings of those alternatives provided by agents. We
assume that agents have cardinal utility functions over the alternatives, but
voting rules have access to only the rankings induced by these utilities. We
evaluate how well voting rules do on measures of social welfare and of
proportional fairness, computed based on the hidden utility functions.
  In particular, we study the distortion of voting rules, which is a worst-case
measure. It is an approximation ratio comparing the utilitarian social welfare
of the optimum outcome to the welfare of the outcome selected by the voting
rule, in the worst case over possible input profiles and utility functions that
are consistent with the input. The literature has studied distortion with
unit-sum utility functions, and left a small asymptotic gap in the best
possible distortion. Using tools from the theory of fair multi-winner
elections, we propose the first voting rule which achieves the optimal
distortion $\Theta(\sqrt{m})$ for unit-sum utilities. Our voting rule also
achieves optimum $\Theta(\sqrt{m})$ distortion for unit-range and approval
utilities.
  We then take a similar worst-case approach to a quantitative measure of the
fairness of a voting rule, called proportional fairness. Informally, it
measures whether the influence of cohesive groups of agents on the voting
outcome is proportional to the group size. We show that there is a voting rule
which, without knowledge of the utilities, can achieve an $O(\log
m)$-approximation to proportional fairness, the best possible approximation. As
a consequence of its proportional fairness, we show that this voting rule
achieves $O(\log m)$ distortion with respect to Nash welfare, and provides an
$O(\log m)$-approximation to the core, making it interesting for applications
in participatory budgeting.",2205.15760v2,cs.GT,2022-05-31 12:57:48+00:00,"[arxiv.Result.Author('Soroush Ebadian'), arxiv.Result.Author('Anson Kahng'), arxiv.Result.Author('Dominik Peters'), arxiv.Result.Author('Nisarg Shah')]",
97,Evaluating approval-based multiwinner voting in terms of robustness to noise,"Approval-based multiwinner voting rules have recently received much attention
in the Computational Social Choice literature. Such rules aggregate approval
ballots and determine a winning committee of alternatives. To assess
effectiveness, we propose to employ new noise models that are specifically
tailored for approval votes and committees. These models take as input a ground
truth committee and return random approval votes to be thought of as noisy
estimates of the ground truth. A minimum robustness requirement for an
approval-based multiwinner voting rule is to return the ground truth when
applied to profiles with sufficiently many noisy votes. Our results indicate
that approval-based multiwinner voting is always robust to reasonable noise. We
further refine this finding by presenting a hierarchy of rules in terms of how
robust to noise they are.",2002.01776v2,cs.AI,2020-02-05 13:17:43+00:00,"[arxiv.Result.Author('Ioannis Caragiannis'), arxiv.Result.Author('Christos Kaklamanis'), arxiv.Result.Author('Nikos Karanikolas'), arxiv.Result.Author('George A. Krimpas')]",
98,The vote Package: Single Transferable Vote and Other Electoral Systems in R,"We describe the vote package in R, which implements the plurality (or
first-past-the-post), two-round runoff, score, approval and single transferable
vote (STV) electoral systems, as well as methods for selecting the Condorcet
winner and loser. We emphasize the STV system, which we have found to work well
in practice for multi-winner elections with small electorates, such as
committee and council elections, and the selection of multiple job candidates.
For single-winner elections, the STV is also called instant runoff voting
(IRV), ranked choice voting (RCV), or the alternative vote (AV) system. The
package also implements the STV system with equal preferences, for the first
time in a software package, to our knowledge. It also implements a new variant
of STV, in which a minimum number of candidates from a specified group are
required to be elected. We illustrate the package with several real examples.",2102.05801v1,stat.CO,2021-02-11 01:50:46+00:00,"[arxiv.Result.Author('Adrian E. Raftery'), arxiv.Result.Author('Hana Ševčíková'), arxiv.Result.Author('Bernard W. Silverman')]",
99,Effective and Efficient Vote Attack on Capsule Networks,"Standard Convolutional Neural Networks (CNNs) can be easily fooled by images
with small quasi-imperceptible artificial perturbations. As alternatives to
CNNs, the recently proposed Capsule Networks (CapsNets) are shown to be more
robust to white-box attacks than CNNs under popular attack protocols. Besides,
the class-conditional reconstruction part of CapsNets is also used to detect
adversarial examples. In this work, we investigate the adversarial robustness
of CapsNets, especially how the inner workings of CapsNets change when the
output capsules are attacked. The first observation is that adversarial
examples misled CapsNets by manipulating the votes from primary capsules.
Another observation is the high computational cost, when we directly apply
multi-step attack methods designed for CNNs to attack CapsNets, due to the
computationally expensive routing mechanism. Motivated by these two
observations, we propose a novel vote attack where we attack votes of CapsNets
directly. Our vote attack is not only effective but also efficient by
circumventing the routing process. Furthermore, we integrate our vote attack
into the detection-aware attack paradigm, which can successfully bypass the
class-conditional reconstruction based detection method. Extensive experiments
demonstrate the superior attack performance of our vote attack on CapsNets.",2102.10055v1,cs.CV,2021-02-19 17:35:07+00:00,"[arxiv.Result.Author('Jindong Gu'), arxiv.Result.Author('Baoyuan Wu'), arxiv.Result.Author('Volker Tresp')]","International Conference on Learning Representations (ICLR), 2021"
100,United Nation Security Council in Quantum World: Experimental Realization of Quantum Anonymous Veto Protocols using IBM Quantum Computer,"United Nation (UN) security council has fifteen members, out of which five
permanent members of the council can use their veto power against any
unfavorable decision taken by the council. In certain situation, a member using
right to veto may prefer to remain anonymous. This need leads to the
requirement of the protocols for anonymous veto which can be viewed as a
special type of voting. Recently, a few protocols for quantum anonymous veto
have been designed which clearly show quantum advantages in ensuring anonymity
of the veto. However, none of the efficient protocols for quantum anonymous
veto have yet been experimentally realized. Here, we implement 2 of those
protocols for quantum anonymous veto using an IBM quantum computer named IBMQ
Casablanca and different quantum resources like Bell, GHZ and cluster states.
In this set of proof-of-principle experiments, it's observed that using the
present technology, a protocol for quantum anonymous veto can be realized
experimentally if the number of people who can veto remains small as in the
case of UN council. Further, it's observed that Bell state based protocol
implemented here performs better than the GHZ/cluster state based
implementation of the other protocol in an ideal scenario as well as in
presence of different types of noise (amplitude damping, phase damping,
depolarizing and bit-flip noise). In addition, it's observed that based on
diminishing impact on fidelity, different noise models studied here can be
ordered in ascending order as phase damping, amplitude damping, depolarizing,
bit-flip.",2111.09028v1,quant-ph,2021-11-17 10:45:37+00:00,"[arxiv.Result.Author('Satish Kumar'), arxiv.Result.Author('Anirban Pathak')]",
101,Quantum anonymous veto: A set of new protocols,"We propose a set of protocols for quantum anonymous veto (QAV) broadly
categorized under the probabilistic, iterative, and deterministic schemes. The
schemes are based upon different types of quantum resources. Specifically, they
may be viewed as single photon-based, bipartite and multipartite entangled
states-based, orthogonal state-based and conjugate coding-based. The set of the
proposed schemes is analyzed for all the requirements of a valid QAV scheme
(e.g., privacy, verifiability, robustness, binding, eligibility and
correctness). The proposed schemes are observed to be more efficient in
comparison to the existing QAV schemes and robust up to the moderate
decoherence rate. In addition, a trade-off between correctness and robustness
of the probabilistic QAV schemes is observed. Further, the multipartite dense
coding based determinsitic QAV scheme is most efficient scheme among the set of
schemes proposed here. A bipartite entanglement based iterative scheme
employing dense coding is yet another efficient and practical scheme. The
intrinsic connections between dining cryptographer-net with anonymous veto-net
is also explored in the process of designing new protocols.",2109.06260v1,quant-ph,2021-09-13 18:56:09+00:00,"[arxiv.Result.Author('Sandeep Mishra'), arxiv.Result.Author('Kishore Thapliyal'), arxiv.Result.Author('Abhishek Parakh'), arxiv.Result.Author('Anirban Pathak')]",Euro. Phys. J. Quant. Tech. 9 (2022) 14
102,Computing the proportional veto core,"In social choice there often arises a conflict between the majority principle
(the search for a candidate that is as good as possible for as many voters as
possible), and the protection of minority rights (choosing a candidate that is
not overly bad for particular individuals or groups). In a context where the
latter is our main concern, veto-based rules -- giving individuals or groups
the ability to strike off certain candidates from the list -- are a natural and
effective way of ensuring that no minority is left with an outcome they find
untenable. However, such rules often fail to be anonymous, or impose specific
restrictions on the number of voters and candidates. These issues can be
addressed by considering the proportional veto core -- the solution to a
cooperative game where every coalition is given the power to veto a number of
candidates proportional to its size. However, the naive algorithm for the veto
core is exponential, and the only known rule for selecting from the core, with
an arbitrary number of voters, fails anonymity. In this paper we present a
polynomial time algorithm for computing the core and present an anonymous
algorithm for selecting a candidate from it. We also show that a pessimist can
manipulate the core in polynomial time.",2003.09153v3,cs.GT,2020-03-20 08:55:45+00:00,"[arxiv.Result.Author('Egor Ianovski'), arxiv.Result.Author('Aleksei Y. Kondratev')]","Proceedings of the AAAI Conference on Artificial Intelligence,
  35(6), 5489-5496 (2021). Retrieved from
  https://ojs.aaai.org/index.php/AAAI/article/view/16691"
103,Quantification of De-anonymization Risks in Social Networks,"The risks of publishing privacy-sensitive data have received considerable
attention recently. Several de-anonymization attacks have been proposed to
re-identify individuals even if data anonymization techniques were applied.
However, there is no theoretical quantification for relating the data utility
that is preserved by the anonymization techniques and the data vulnerability
against de-anonymization attacks.
  In this paper, we theoretically analyze the de-anonymization attacks and
provide conditions on the utility of the anonymized data (denoted by anonymized
utility) to achieve successful de-anonymization. To the best of our knowledge,
this is the first work on quantifying the relationships between anonymized
utility and de-anonymization capability. Unlike previous work, our
quantification analysis requires no assumptions about the graph model, thus
providing a general theoretical guide for developing practical
de-anonymization/anonymization techniques.
  Furthermore, we evaluate state-of-the-art de-anonymization attacks on a
real-world Facebook dataset to show the limitations of previous work. By
comparing these experimental results and the theoretically achievable
de-anonymization capability derived in our analysis, we further demonstrate the
ineffectiveness of previous de-anonymization attacks and the potential of more
powerful de-anonymization attacks in the future.",1703.04873v1,cs.SI,2017-03-15 01:35:48+00:00,"[arxiv.Result.Author('Wei-Han Lee'), arxiv.Result.Author('Changchang Liu'), arxiv.Result.Author('Shouling Ji'), arxiv.Result.Author('Prateek Mittal'), arxiv.Result.Author('Ruby Lee')]",
104,A Parallelism-Based Approach to Network Anonymization,"Considering topologies of anonymous networks we used to organizing anonymous
communication into hard to trace paths hiding its origin or destination. In
anonymity the company is crucial, however the serial transportation imposes a
costly tradeoff between a level of privacy and a speed of communication.
  This paper introduces a framework of a novel architecture for anonymous
networks that hides initiators of communications by parallelization of
anonymous links. The new approach, which is based on the grounds of the
anonymous P2P network called P2Priv, does not require content forwarding via a
chain of proxy nodes to assure high degree of anonymity. Contrary to P2Priv,
the new architecture can be suited to anonymization of various network
communications, including anonymous access to distributed as well as
client-server services. In particular, it can be considered as an anonymization
platform for these network applications where both privacy and low delays are
required.",0906.3895v1,cs.CR,2009-06-21 20:55:13+00:00,[arxiv.Result.Author('Igor Margasinski')],
105,DeepPrivacy2: Towards Realistic Full-Body Anonymization,"Generative Adversarial Networks (GANs) are widely adapted for anonymization
of human figures. However, current state-of-the-art limit anonymization to the
task of face anonymization. In this paper, we propose a novel anonymization
framework (DeepPrivacy2) for realistic anonymization of human figures and
faces. We introduce a new large and diverse dataset for human figure synthesis,
which significantly improves image quality and diversity of generated images.
Furthermore, we propose a style-based GAN that produces high quality, diverse
and editable anonymizations. We demonstrate that our full-body anonymization
framework provides stronger privacy guarantees than previously proposed
methods.",2211.09454v1,cs.CV,2022-11-17 10:52:27+00:00,"[arxiv.Result.Author('Håkon Hukkelås'), arxiv.Result.Author('Frank Lindseth')]",
106,Information-theoretic security without an honest majority,"We present six multiparty protocols with information-theoretic security that
tolerate an arbitrary number of corrupt participants. All protocols assume
pairwise authentic private channels and a broadcast channel (in a single case,
we require a simultaneous broadcast channel). We give protocols for veto, vote,
anonymous bit transmission, collision detection, notification and anonymous
message transmission. Not assuming an honest majority, in most cases, a single
corrupt participant can make the protocol abort. All protocols achieve
functionality never obtained before without the use of either computational
assumptions or of an honest majority.",0706.2010v1,cs.CR,2007-06-13 23:05:40+00:00,"[arxiv.Result.Author('Anne Broadbent'), arxiv.Result.Author('Alain Tapp')]",Proceedings of ASIACRYPT 2007 pp. 410-426
107,Fuzzy Graph Modelling of Anonymous Networks,"Anonymous networks have enabled secure and anonymous communication between
the users and service providers while maintaining their anonymity and privacy.
The hidden services in the networks are dynamic and continuously change their
domains and service features to maintain anonymity and prevent fingerprinting.
This makes modelling of such networks a challenging task. Further, modelling
with crisp graphs is not suitable as they cannot capture the dynamic nature of
the anonymous networks. In this work, we model the anonymous networks using
fuzzy graphs and provide a methodology to simulate and analyze an anonymous
network. We consider the case studies of two popular anonymous communication
networks: Tor and Freenet, and show how the two networks can be analyzed using
our proposed fuzzy representation.",1803.11377v2,cs.CR,2018-03-30 08:02:27+00:00,"[arxiv.Result.Author('Vasisht Duddu'), arxiv.Result.Author('Debasis Samanta'), arxiv.Result.Author('D Vijay Rao')]",
108,Wost Case in Voting and Bargaining,"The guarantee of an anonymous mechanism is the worst case welfare an agent
can secure against unanimously adversarial others. How high can such a
guarantee be, and what type of mechanism achieves it? We address the worst case
design question in the n-person probabilistic voting/bargaining model with p
deterministic outcomes. If n is no less than p the uniform lottery is the only
maximal (unimprovable) guarantee; there are many more if p>n, in particular the
ones inspired by the random dictator mechanism and by voting by veto. If n=2
the maximal set M(n,p) is a simple polytope where each vertex combines a round
of vetoes with one of random dictatorship. For p>n>2, we show that the dual
veto and random dictator guarantees, together with the uniform one, are the
building blocks of 2 to the power d simplices of dimension d in M(n,p), where d
is the quotient of p-1 by n. Their vertices are guarantees easy to interpret
and implement. The set M(n,p) may contain other guarantees as well; what we can
say in full generality is that it is a finite union of polytopes, all sharing
the uniform guarantee.",2104.02316v1,econ.TH,2021-04-06 06:43:57+00:00,[arxiv.Result.Author('Anna bogomolnaia Ron Holzman Herve Moulin')],
109,GHZ correlation provides secure Anonymous Veto Protocol,"Anonymous Veto (AV) and Dining cryptographers (DC) are two basic primitives
for the cryptographic problems where the main aim is to hide the identity of
the senders of the messages. These can be achieved by classical methods where
the security is based either on computational hardness or on shared private
keys. In this regard, we present a secure quantum protocol for both DC and AV
by exploiting the GHZ correlations. We first solve a generalized version of the
DC problem with the help of multiparty GHZ state. This allow us to provide a
secure quantum protocol for the AV. Securities for both the protocols rely on
some novel and fundamental features of GHZ correlations related to quantum
nonlocality.",1507.00592v2,quant-ph,2015-07-02 14:04:03+00:00,"[arxiv.Result.Author('Ramij Rahaman'), arxiv.Result.Author('Guruprasad Kar')]",
110,Boolean networks with veto functions,"Boolean networks are discrete dynamical systems for modeling regulation and
signaling in living cells. We investigate a particular class of Boolean
functions with inhibiting inputs exerting a veto (forced zero) on the output.
We give analytical expressions for the sensitivity of these functions and
provide evidence for their role in natural systems. In an intracellular signal
transduction network [Helikar et al., PNAS (2008)], the functions with veto are
over-represented by a factor exceeding the over-representation of threshold
functions and canalyzing functions in the same system. In Boolean networks for
control of the yeast cell cycle [Fangting Li et al., PNAS (2004), Davidich et
al., PLoS One (2009)], none or minimal changes to the wiring diagrams are
necessary to formulate their dynamics in terms of the veto functions introduced
here.",1405.3669v2,q-bio.MN,2014-05-14 20:01:56+00:00,"[arxiv.Result.Author('Haleh Ebadi'), arxiv.Result.Author('Konstantin Klemm')]","Phys. Rev. E 90, 022815 (2014)"
111,Evaluating the Utility of Anonymized Network Traces for Intrusion Detection,"Anonymization is the process of removing or hiding sensitive information in
logs. Anonymization allows organizations to share network logs while not
exposing sensitive information. However, there is an inherent trade off between
the amount of information revealed in the log and the usefulness of the log to
the client (the utility of a log). There are many anonymization techniques, and
there are many ways to anonymize a particular log (that is, which fields to
anonymize and how). Different anonymization policies will result in logs with
varying levels of utility for analysis. In this paper we explore the effect of
different anonymization policies on logs. We provide an empirical analysis of
the effect of varying anonymization policies by looking at the number of alerts
generated by an Intrusion Detection System. This is the first work to
thoroughly evaluate the effect of single field anonymization policies on a data
set. Our main contributions are to determine a set of fields that have a large
impact on the utility of a log.",0712.1224v2,cs.CR,2007-12-07 20:53:22+00:00,"[arxiv.Result.Author('Kiran Lakkaraju'), arxiv.Result.Author('Adam Slagell')]",
112,STor: Social Network based Anonymous Communication in Tor,"Anonymity networks hide user identities with the help of relayed anonymity
routers. However, the state-of-the-art anonymity networks do not provide an
effective trust model. As a result, users cannot circumvent malicious or
vulnerable routers, thus making them susceptible to malicious router based
attacks (e.g., correlation attacks). In this paper, we propose a novel social
network based trust model to help anonymity networks circumvent malicious
routers and obtain secure anonymity. In particular, we design an input
independent fuzzy model to determine trust relationships between friends based
on qualitative and quantitative social attributes, both of which can be readily
obtained from existing social networks. Moreover, we design an algorithm for
propagating trust over an anonymity network. We integrate these two elements in
STor, a novel social network based Tor. We have implemented STor by modifying
the Tor's source code and conducted experiments on PlanetLab to evaluate the
effectiveness of STor. Both simulation and PlanetLab experiment results have
demonstrated that STor can achieve secure anonymity by establishing trust-based
circuits in a distributed way. Although the design of STor is based on Tor
network, the social network based trust model can be adopted by other anonymity
networks.",1110.5794v6,cs.CR,2011-10-26 14:00:21+00:00,"[arxiv.Result.Author('Peng Zhou'), arxiv.Result.Author('Xiapu Luo'), arxiv.Result.Author('Ang Chen'), arxiv.Result.Author('Rocky K. C. Chang')]",
113,On the Anonymity of Peer-To-Peer Network Anonymity Schemes Used by Cryptocurrencies,"Cryptocurrency systems can be subject to deanonimization attacks by
exploiting the network-level communication on their peer-to-peer network.
Adversaries who control a set of colluding node(s) within the peer-to-peer
network can observe transactions being exchanged and infer the parties
involved. Thus, various network anonymity schemes have been proposed to
mitigate this problem, with some solutions providing theoretical anonymity
guarantees.
  In this work, we model such peer-to-peer network anonymity solutions and
evaluate their anonymity guarantees. To do so, we propose a novel framework
that uses Bayesian inference to obtain the probability distributions linking
transactions to their possible originators. We characterize transaction
anonymity with those distributions, using entropy as metric of adversarial
uncertainty on the originator's identity. In particular, we model Dandelion,
Dandelion++ and Lightning Network. We study different configurations and
demonstrate that none of them offers acceptable anonymity to their users. For
instance, our analysis reveals that in the widely deployed Lightning Network,
with 1% strategically chosen colluding nodes the adversary can uniquely
determine the originator for about 50% of the total transactions in the
network. In Dandelion, an adversary that controls 15% of the nodes has on
average uncertainty among only 8 possible originators. Moreover, we observe
that due to the way Dandelion and Dandelion++ are designed, increasing the
network size does not correspond to an increase in the anonymity set of
potential originators. Alarmingly, our longitudinal analysis of Lightning
Network reveals rather an inverse trend -- with the growth of the network the
overall anonymity decreases.",2201.11860v4,cs.CR,2022-01-27 23:59:51+00:00,"[arxiv.Result.Author('Piyush Kumar Sharma'), arxiv.Result.Author('Devashish Gosain'), arxiv.Result.Author('Claudia Diaz')]",
