,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
145,Relaxing the Gaussian AVC,"The arbitrarily varying channel (AVC) is a conservative way of modeling an
unknown interference, and the corresponding capacity results are pessimistic.
We reconsider the Gaussian AVC by relaxing the classical model and thereby
weakening the adversarial nature of the interference. We examine three
different relaxations. First, we show how a very small amount of common
randomness between transmitter and receiver is sufficient to achieve the rates
of fully randomized codes. Second, akin to the dirty paper coding problem, we
study the impact of an additional interference known to the transmitter. We
provide partial capacity results that differ significantly from the standard
AVC. Third, we revisit a Gaussian MIMO AVC in which the interference is
arbitrary but of limited dimension.",1209.2755v1,cs.IT,2012-09-13 00:25:01+00:00,"[arxiv.Result.Author('Anand D. Sarwate'), arxiv.Result.Author('Michael Gastpar')]",
146,Equivalence for Networks with Adversarial State,"We address the problem of finding the capacity of noisy networks with either
independent point-to-point compound channels (CC) or arbitrarily varying
channels (AVC). These channels model the presence of a Byzantine adversary
which controls a subset of links or nodes in the network. We derive equivalence
results showing that these point-to-point channels with state can be replaced
by noiseless bit-pipes without changing the network capacity region. Exact
equivalence results are found for the CC model, and for some instances of the
AVC, including all nonsymmetrizable AVCs. These results show that a feedback
path between the output and input of a CC can increase the equivalent capacity,
and that if common randomness can be established between the terminals of an
AVC (either by feedback, a forward path, or via a third-party node), then again
the equivalent capacity can increase. This leads to an observation that
deleting an edge of arbitrarily small capacity can cause a significant change
in network capacity. We also analyze an example involving an AVC for which no
fixed-capacity bit-pipe is equivalent.",1404.6701v4,cs.IT,2014-04-27 01:34:18+00:00,"[arxiv.Result.Author('Oliver Kosut'), arxiv.Result.Author('Joerg Kliewer')]",
147,Compound Arbitrarily Varying Channels,"We propose a communication model, that we call compound arbitrarily varying
channels (CAVC), which unifies and generalizes compound channels and
arbitrarily varying channels (AVC). A CAVC can be viewed as a noisy channel
with a fixed, but unknown, compound-state and an AVC-state which may vary with
every channel use. The AVC-state is controlled by an adversary who is aware of
the compound-state. We study three problems in this setting: 'communication',
'communication and compound-state identification', and 'communication or
compound-state identification'. For these problems, we study conditions for
feasibility and capacity under deterministic coding and random coding.",2105.03420v1,cs.IT,2021-05-07 17:54:15+00:00,"[arxiv.Result.Author('Syomantak Chaudhuri'), arxiv.Result.Author('Neha Sangwan'), arxiv.Result.Author('Mayank Bakshi'), arxiv.Result.Author('Bikash Kumar Dey'), arxiv.Result.Author('Vinod M. Prabhakaran')]",
148,What Should/Do/Can LSTMs Learn When Parsing Auxiliary Verb Constructions?,"There is a growing interest in investigating what neural NLP models learn
about language. A prominent open question is the question of whether or not it
is necessary to model hierarchical structure. We present a linguistic
investigation of a neural parser adding insights to this question. We look at
transitivity and agreement information of auxiliary verb constructions (AVCs)
in comparison to finite main verbs (FMVs). This comparison is motivated by
theoretical work in dependency grammar and in particular the work of Tesni\`ere
(1959) where AVCs and FMVs are both instances of a nucleus, the basic unit of
syntax. An AVC is a dissociated nucleus, it consists of at least two words, and
an FMV is its non-dissociated counterpart, consisting of exactly one word. We
suggest that the representation of AVCs and FMVs should capture similar
information. We use diagnostic classifiers to probe agreement and transitivity
information in vectors learned by a transition-based neural parser in four
typologically different languages. We find that the parser learns different
information about AVCs and FMVs if only sequential models (BiLSTMs) are used in
the architecture but similar information when a recursive layer is used. We
find explanations for why this is the case by looking closely at how
information is learned in the network and looking at what happens with
different dependency representations of AVCs. We conclude that there may be
benefits to using a recursive layer in dependency parsing and that we have not
yet found the best way to integrate it in our parsers.",1907.07950v2,cs.CL,2019-07-18 09:37:38+00:00,"[arxiv.Result.Author('Miryam de Lhoneux'), arxiv.Result.Author('Sara Stymne'), arxiv.Result.Author('Joakim Nivre')]",
149,Modelling Animal-Vehicle Collision Counts across Large Networks Using a Bayesian Hierarchical Model with Time-Varying Parameters,"Animal-vehicle collisions (AVCs) are common around the world and result in
considerable loss of animal and human life, as well as significant property
damage and regular insurance claims. Understanding their occurrence in relation
to various contributing factors and being able to identify locations of high
risk are valuable to AVC prevention, yielding economic, social and
environmental cost savings. However, many challenges exist in the study of AVC
datasets. These include seasonality of animal activity, unknown exposure (i.e.,
the number of animal crossings), very low AVC counts across most sections of
extensive roadway networks, and computational burdens that come with discrete
response analysis using large datasets. To overcome these challenges, a
Bayesian hierarchical model is proposed where the exposure is modeled with
nonparametric Dirichlet process, and the number of segment-level AVCs is
assumed to follow a Binomial distribution. A P\'olya-Gamma augmented Gibbs
sampler is derived to estimate the proposed model. By using the AVC data of
multiple years across about 100,000 segments of state-controlled highways in
Texas, U.S., it is demonstrated that the model is scalable to large datasets,
with a preponderance of zeros and clear monthly seasonality in counts, while
identifying high-risk locations (for application of design treatments, like
separated animal crossings with fencing) and key explanatory factors based on
segment-specific factors (such as changes in speed limit) can be done within
the modelling framework, which provide useful information for policy-making
purposes.",2104.02289v2,stat.AP,2021-04-06 05:05:11+00:00,"[arxiv.Result.Author('Krishna Murthy Gurumurthy'), arxiv.Result.Author('Zili Li'), arxiv.Result.Author('Kara M. Kockelman'), arxiv.Result.Author('Prateek Bansal')]",
150,Rateless codes for AVC models,"The arbitrarily varying channel (AVC) is a channel model whose state is
selected maliciously by an adversary. Fixed-blocklength coding assumes a
worst-case bound on the adversary's capabilities, which leads to pessimistic
results. This paper defines a variable-length perspective on this problem, for
which achievable rates are shown that depend on the realized actions of the
adversary. Specifically, rateless codes are constructed which require a limited
amount of common randomness. These codes are constructed for two kinds of AVC
models. In the first the channel state cannot depend on the channel input, and
in the second it can. As a byproduct, the randomized coding capacity of the AVC
with state depending on the transmitted codeword is found and shown to be
achievable with a small amount of common randomness. The results for this model
are proved using a randomized strategy based on list decoding.",0711.3926v4,cs.IT,2007-11-25 22:39:24+00:00,"[arxiv.Result.Author('Anand D. Sarwate'), arxiv.Result.Author('Michael Gastpar')]",
151,Universal Communication over Arbitrarily Varying Channels,"We consider the problem of universally communicating over an unknown and
arbitrarily varying channel, using feedback. The focus of this paper is on
determining the input behavior, and specifically, a prior distribution which is
used to randomly generate the codebook. We pose the problem of setting the
prior as a sequential universal prediction problem, that attempts to approach a
given target rate, which depends on the unknown channel sequence. The main
result is that, for a channel comprised of an unknown, arbitrary sequence of
memoryless channels, there is a system using feedback and common randomness
that asymptotically attains, with high probability, the capacity of the
time-averaged channel, universally for every sequence of channels. While no
prior knowledge of the channel sequence is assumed, the rate achieved meets or
exceeds the traditional arbitrarily varying channel (AVC) capacity for every
memoryless AVC defined over the same alphabets, and therefore the system
universally attains the random code AVC capacity, without knowledge of the AVC
parameters. The system we present combines rateless coding with a universal
prediction scheme for the prior. We present rough upper bounds on the rates
that can be achieved in this setting and lower bounds for the redundancies.",1102.0710v3,cs.IT,2011-02-03 15:49:36+00:00,"[arxiv.Result.Author('Yuval Lomnitz'), arxiv.Result.Author('Meir Feder')]",
152,The Arbitrarily Varying Channel with Colored Gaussian Noise,"We address the arbitrarily varying channel (AVC) with colored Gaussian noise.
The work consists of three parts. First, we study the general discrete AVC with
fixed parameters, where the channel depends on two state sequences, one
arbitrary and the other fixed and known. This model can be viewed as a
combination of the AVC and the time-varying channel. We determine both the
deterministic code capacity and the random code capacity. Super-additivity is
demonstrated, showing that the deterministic code capacity can be strictly
larger than the weighted sum of the parametric capacities.
  In the second part, we consider the arbitrarily varying Gaussian product
channel (AVGPC). Hughes and Narayan characterized the random code capacity
through min-max optimization leading to a ""double"" water filling solution.
Here, we establish the deterministic code capacity and also discuss the
game-theoretic meaning and the connection between double water filling and Nash
equilibrium. As in the case of the standard Gaussian AVC, the deterministic
code capacity is discontinuous in the input constraint, and depends on which of
the input or state constraint is higher. As opposed to Shannon's classic water
filling solution, it is observed that deterministic coding using independent
scalar codes is suboptimal for the AVGPC.
  Finally, we establish the capacity of the AVC with colored Gaussian noise,
where double water filling is performed in the frequency domain. The analysis
relies on our preceding results, on the AVC with fixed parameters and the
AVGPC.",1901.00929v3,cs.IT,2019-01-03 22:35:34+00:00,"[arxiv.Result.Author('Uzi Pereg'), arxiv.Result.Author('Yossef Steinberg')]",
153,Dirty Paper Arbitrarily Varying Channel with a State-Aware Adversary,"In this paper, we take an arbitrarily varying channel (AVC) approach to
examine the problem of writing on a dirty paper in the presence of an
adversary. We consider an additive white Gaussian noise (AWGN) channel with an
additive white Gaussian state, where the state is known non-causally to the
encoder and the adversary, but not the decoder. We determine the randomized
coding capacity of this AVC under the maximal probability of error criterion.
Interestingly, it is shown that the jamming adversary disregards the state
knowledge to choose a white Gaussian channel input which is independent of the
state.",1504.04351v1,cs.IT,2015-04-16 19:22:49+00:00,"[arxiv.Result.Author('Amitalok J. Budkuley'), arxiv.Result.Author('Bikash Kumar Dey'), arxiv.Result.Author('Vinod M. Prabhakaran')]",
154,Aligned Virtual Coordinates for Greedy Routing in WSNs,"Geographic routing provides relatively good performance at a much lower
overhead than conventional routing protocols such as AODV. However, the
performance of these protocols is impacted by physical voids, and localization
errors. Accordingly, virtual coordinate systems (VCS) were proposed as an
alternative approach that is resilient to localization errors and that
naturally routes around physical voids. However, we show that VCS is vulnerable
to different forms of the void problem and the performance of greedy routing on
VCS is worse than that of geographic forwarding. We show that these anomalies
are due to the integral nature of VCS, which causes quantization noise in the
estimate of connectivity and node location. We propose an aligned virtual
coordinate system (AVCS) on which the greedy routing success can be
significantly improved. With our approach, and for the first time, we show that
greedy routing on VCS out-performs that on physical coordinate systems even in
the absence of localization errors. We compare AVCS against some of the most
popular geographical routing protocols both on physical coordinate system and
the virtual coordinate systems and show that AVCS significantly improves
performance over the best known solutions.",cs/0605089v1,cs.NI,2006-05-20 04:50:09+00:00,"[arxiv.Result.Author('Ke Liu'), arxiv.Result.Author('Nael Abu-Ghazaleh')]",MASS 2006
155,State constraints and list decoding for the AVC,"List decoding for arbitrarily varying channels (AVCs) under state constraints
is investigated. It is shown that rates within $\epsilon$ of the randomized
coding capacity of AVCs with input-dependent state can be achieved under
maximal error with list decoding using lists of size $O(1/\epsilon)$. Under
average error an achievable rate region and converse bound are given for lists
of size $L$. These bounds are based on two different notions of
symmetrizability and do not coincide in general. An example is given that shows
that for list size $L$ the capacity may be positive but strictly smaller than
the randomized coding capacity. This behavior is different than the situation
without state constraints.",cs/0701146v3,cs.IT,2007-01-24 01:59:37+00:00,"[arxiv.Result.Author('Anand D. Sarwate'), arxiv.Result.Author('Michael Gastpar')]",
156,On AVCs with Quadratic Constraints,"In this work we study an Arbitrarily Varying Channel (AVC) with quadratic
power constraints on the transmitter and a so-called ""oblivious"" jammer (along
with additional AWGN) under a maximum probability of error criterion, and no
private randomness between the transmitter and the receiver. This is in
contrast to similar AVC models under the average probability of error criterion
considered in [1], and models wherein common randomness is allowed [2] -- these
distinctions are important in some communication scenarios outlined below.
  We consider the regime where the jammer's power constraint is smaller than
the transmitter's power constraint (in the other regime it is known no positive
rate is possible). For this regime we show the existence of stochastic codes
(with no common randomness between the transmitter and receiver) that enables
reliable communication at the same rate as when the jammer is replaced with
AWGN with the same power constraint. This matches known information-theoretic
outer bounds. In addition to being a stronger result than that in [1] (enabling
recovery of the results therein), our proof techniques are also somewhat more
direct, and hence may be of independent interest.",1301.6345v1,cs.IT,2013-01-27 11:19:21+00:00,"[arxiv.Result.Author('Farzin Haddadpour'), arxiv.Result.Author('Mahdi Jafari Siavoshani'), arxiv.Result.Author('Mayank Bakshi'), arxiv.Result.Author('Sidharth Jaggi')]",
157,Reliable Communication under the Influence of a State-Constrained Jammer: A Novel Perspective on Receive Diversity,"The question of robust direct communication in vehicular networks is
discussed. In most state-of-the-art approaches, there is no central entity
controlling channel access, so there may be arbitrary interference from other
parties. Thus, a suitable channel model for Vehicle-to-X (V2X) communication is
the Arbitrarily Varying Channel (AVC). Employing multiple antennas on a vehicle
or sending over multiple frequencies to make use of diversity are promising
approaches to combat interference. In this setup, an important question about
diversity is how many antennas or orthogonal carrier frequencies are necessary
in order to avoid system breakdown due to unknown interference in AVCs. For
Binary Symmetric AVCs (AVBSC) and a physically meaningful identical
state-constrained jammer, the deployment of a third, uncorrelated receiving
antenna or the parallel transmission over three different orthogonal
frequencies avoids symmetrizability and thus ensures positivity of the capacity
of the overall communication channel. Furthermore, the capacity of the
identical state-constrained composite AVBSC is continuous and shows
super-activation, a phenomenon which was hitherto deemed impossible for
classical communication without secrecy constraints. Subsuming, spatial and
frequency diversity are enablers for reliable communication over communication
channels with arbitrarily varying interference.",1710.10811v1,cs.IT,2017-10-30 09:04:52+00:00,"[arxiv.Result.Author('Christian Arendt'), arxiv.Result.Author('Janis Nötzel'), arxiv.Result.Author('Holger Boche')]",
158,Finite Blocklength and Dispersion Bounds for the Arbitrarily-Varying Channel,"Finite blocklength and second-order (dispersion) results are presented for
the arbitrarily-varying channel (AVC), a classical model wherein an adversary
can transmit arbitrary signals into the channel. A novel finite blocklength
achievability bound is presented, roughly analogous to the random coding union
bound for non-adversarial channels. This finite blocklength bound, along with a
known converse bound, is used to derive bounds on the dispersion of discrete
memoryless AVCs without shared randomness, and with cost constraints on the
input and the state. These bounds are tight for many channels of interest,
including the binary symmetric AVC. However, the bounds are not tight if the
deterministic and random code capacities differ.",1801.03594v1,cs.IT,2018-01-11 00:16:58+00:00,"[arxiv.Result.Author('Oliver Kosut'), arxiv.Result.Author('Joerg Kliewer')]",
159,An optimal mode selection algorithm for scalable video coding,"Scalable video coding (SVC) is extended from its predecessor advanced video
coding (AVC) because of its flexible transmission to all type of gadgets.
However, SVC is more flexible and scalable than AVC, but it is more complex in
determining the computations than AVC. The traditional full search method in
the standard H.264 SVC consumes more encoding time for computation. This
complexity in computation need to be reduced and many fast mode decision (FMD)
algorithms were developed, but many fail to balance in all the three measures
such as peak signal to noise ratio (PSNR), encoding time and bit rate. In this
paper, the proposed optimal mode selection algorithm based on the orientation
of pixels achieves better time saving, good PSNR and coding efficiency. The
proposed algorithm is compared with the standard H.264 JSVM reference software
and found to be 57.44% time saving, 0.43 dB increments in PSNR and 0.23%
compression in bit rate.",2009.03523v1,cs.MM,2020-09-08 05:26:16+00:00,"[arxiv.Result.Author('L. Balaji'), arxiv.Result.Author('K. K. Thyagharajan'), arxiv.Result.Author('C. Raja'), arxiv.Result.Author('A. Dhanalakshmi')]","International Journal of Computational Vision and Robotics
  (IJCVR), Vol. 10, No. 2, 2020"
160,Equivalence for Networks with Adversarial State,"We address the problem of finding the capacity of noisy networks with either
independent point-to-point compound channels (CC) or arbitrarily varying
channels (AVC). These channels model the presence of a Byzantine adversary
which controls a subset of links or nodes in the network. We derive equivalence
results showing that these point-to-point channels with state can be replaced
by noiseless bit-pipes without changing the network capacity region. Exact
equivalence results are found for the CC model, and for some instances of the
AVC, including all nonsymmetrizable AVCs. These results show that a feedback
path between the output and input of a CC can increase the equivalent capacity,
and that if common randomness can be established between the terminals of an
AVC (either by feedback, a forward path, or via a third-party node), then again
the equivalent capacity can increase. This leads to an observation that
deleting an edge of arbitrarily small capacity can cause a significant change
in network capacity. We also analyze an example involving an AVC for which no
fixed-capacity bit-pipe is equivalent.",1404.6701v4,cs.IT,2014-04-27 01:34:18+00:00,"[arxiv.Result.Author('Oliver Kosut'), arxiv.Result.Author('Joerg Kliewer')]",
161,Video transrating in AVC and HEVC transcoding,"HEVC (MPEG-H Part 2 and H.265) is a new coding technology which is expected
to be deployed on the market along with new video services in the near future.
HEVC is a successor of currently widely used AVC (MPEG-4 Part 10 and H.264). In
this paper, the quality coding gains obtained for the Cascaded Pixel Domain
Transcoder of AVC-coded material to HEVC standard are reported. Extensive
experiments showed that transcoding with bitrate reduction allows the
achievement of better rate-distortion performance than by compressing an
original video sequence with the use of AVC at the same (reduced) bitrate.",1703.00190v1,cs.MM,2017-03-01 09:22:47+00:00,"[arxiv.Result.Author('Krzysztof Wegner'), arxiv.Result.Author('Tomasz Grajek'), arxiv.Result.Author('Jakub Stankowski'), arxiv.Result.Author('Marek Domanski')]",
162,Communication in the Presence of a State-Aware Adversary,"We study communication systems over state-dependent channels in the presence
of a malicious state-aware jamming adversary. The channel has a memoryless
state with an underlying distribution. The adversary introduces a jamming
signal into the channel. The state sequence is known non-causally to both the
encoder and the adversary. Taking an Arbitrarily Varying Channel (AVC)
approach, we consider two setups, namely, the discrete memoryless
Gel'fand-Pinsker (GP) AVC and the additive white Gaussian Dirty Paper (DP) AVC.
We determine the randomized coding capacity of both the AVCs under a maximum
probability of error criterion. Similar to other randomized coding setups, we
show that the capacity is the same even under the average probability of error
criterion. Even with non-causal knowledge of the state, we prove that the
state-aware adversary cannot affect the rate any worse than when it employs a
memoryless strategy which depends only on the instantaneous state. Thus, the
AVC capacity characterization is given in terms of the capacity of the worst
memoryless channels with state, induced by the adversary employing such
memoryless jamming strategies. For the DP-AVC, it is further shown that among
memoryless jamming strategies, none impact the communication more than a
memoryless Gaussian jamming strategy which completely disregards the knowledge
of the state. Thus, the capacity of the DP-AVC equals that of a standard AWGN
channel with two independent sources of additive white Gaussian noise, i.e.,
the channel noise and the jamming noise.",1509.08299v3,cs.IT,2015-09-28 13:05:53+00:00,"[arxiv.Result.Author('Amitalok J. Budkuley'), arxiv.Result.Author('Bikash Kumar Dey'), arxiv.Result.Author('Vinod M. Prabhakaran')]",
163,Detecting Aortic Valve Opening and Closing from Distal Body Vibrations,"Objective: Proximal and whole-body vibrations are well studied in
seismocardiography and ballistocardiography, yet distal vibrations are still
poorly understood. In this paper we develop two methods to measure aortic valve
opening (AVO) and closing (AVC) from distal vibrations. Methods: AVO and AVC
were detected for each heartbeat with accelerometers on the upper arm (A),
wrist (W), and knee (K) of 22 consenting adults following isometric exercise.
Exercise-induced changes were recorded with impedance cardiography, and
nine-beat ensemble averaging was applied. Our first method, FilterBCG, detects
peaks in distal vibrations after filtering with individually-tuned bandpass
filters while RidgeBCG uses ridge regression to estimate AVO and AVC without
peaks. Pseudocode is provided. Results: In agreement with recent studies, we
did not find peaks at AVO and AVC in distal vibrations, and the conventional
R-J interval method from the literature also correlated poorly with AVO (r2 =
0.22 A, 0.14 W, 0.12 K). Interestingly, distal vibrations filtered with
FilterBCG resembled seismocardiogram signals and yielded reliable peaks at AVO
(r2 = 0.95 A, 0.94 W, 0.77 K) and AVC (r2 = 0.92 A, 0.89 W, 0.68 K).
Conclusion: FilterBCG measures AVO and AVC accurately from arm, wrist, and knee
vibrations, and it outperforms R-J intervals and RidgeBCG. Significance: To our
knowledge, this study is the first to measure AVC accurately from distal
vibrations. Finally, AVO timing is needed to assess cardiovascular disease risk
with pulse wave velocity (PWV) and for cuff-less diastolic blood pressure
measurement via aortic pulse-transit time (PTT).",1609.08208v1,physics.med-ph,2016-09-26 22:10:45+00:00,"[arxiv.Result.Author('Andrew D. Wiens'), arxiv.Result.Author('Ann Johnson'), arxiv.Result.Author('Omer T. Inan')]",
164,Relaxing the Gaussian AVC,"The arbitrarily varying channel (AVC) is a conservative way of modeling an
unknown interference, and the corresponding capacity results are pessimistic.
We reconsider the Gaussian AVC by relaxing the classical model and thereby
weakening the adversarial nature of the interference. We examine three
different relaxations. First, we show how a very small amount of common
randomness between transmitter and receiver is sufficient to achieve the rates
of fully randomized codes. Second, akin to the dirty paper coding problem, we
study the impact of an additional interference known to the transmitter. We
provide partial capacity results that differ significantly from the standard
AVC. Third, we revisit a Gaussian MIMO AVC in which the interference is
arbitrary but of limited dimension.",1209.2755v1,cs.IT,2012-09-13 00:25:01+00:00,"[arxiv.Result.Author('Anand D. Sarwate'), arxiv.Result.Author('Michael Gastpar')]",
165,Compound Arbitrarily Varying Channels,"We propose a communication model, that we call compound arbitrarily varying
channels (CAVC), which unifies and generalizes compound channels and
arbitrarily varying channels (AVC). A CAVC can be viewed as a noisy channel
with a fixed, but unknown, compound-state and an AVC-state which may vary with
every channel use. The AVC-state is controlled by an adversary who is aware of
the compound-state. We study three problems in this setting: 'communication',
'communication and compound-state identification', and 'communication or
compound-state identification'. For these problems, we study conditions for
feasibility and capacity under deterministic coding and random coding.",2105.03420v1,cs.IT,2021-05-07 17:54:15+00:00,"[arxiv.Result.Author('Syomantak Chaudhuri'), arxiv.Result.Author('Neha Sangwan'), arxiv.Result.Author('Mayank Bakshi'), arxiv.Result.Author('Bikash Kumar Dey'), arxiv.Result.Author('Vinod M. Prabhakaran')]",
166,What Should/Do/Can LSTMs Learn When Parsing Auxiliary Verb Constructions?,"There is a growing interest in investigating what neural NLP models learn
about language. A prominent open question is the question of whether or not it
is necessary to model hierarchical structure. We present a linguistic
investigation of a neural parser adding insights to this question. We look at
transitivity and agreement information of auxiliary verb constructions (AVCs)
in comparison to finite main verbs (FMVs). This comparison is motivated by
theoretical work in dependency grammar and in particular the work of Tesni\`ere
(1959) where AVCs and FMVs are both instances of a nucleus, the basic unit of
syntax. An AVC is a dissociated nucleus, it consists of at least two words, and
an FMV is its non-dissociated counterpart, consisting of exactly one word. We
suggest that the representation of AVCs and FMVs should capture similar
information. We use diagnostic classifiers to probe agreement and transitivity
information in vectors learned by a transition-based neural parser in four
typologically different languages. We find that the parser learns different
information about AVCs and FMVs if only sequential models (BiLSTMs) are used in
the architecture but similar information when a recursive layer is used. We
find explanations for why this is the case by looking closely at how
information is learned in the network and looking at what happens with
different dependency representations of AVCs. We conclude that there may be
benefits to using a recursive layer in dependency parsing and that we have not
yet found the best way to integrate it in our parsers.",1907.07950v2,cs.CL,2019-07-18 09:37:38+00:00,"[arxiv.Result.Author('Miryam de Lhoneux'), arxiv.Result.Author('Sara Stymne'), arxiv.Result.Author('Joakim Nivre')]",
167,Modelling Animal-Vehicle Collision Counts across Large Networks Using a Bayesian Hierarchical Model with Time-Varying Parameters,"Animal-vehicle collisions (AVCs) are common around the world and result in
considerable loss of animal and human life, as well as significant property
damage and regular insurance claims. Understanding their occurrence in relation
to various contributing factors and being able to identify locations of high
risk are valuable to AVC prevention, yielding economic, social and
environmental cost savings. However, many challenges exist in the study of AVC
datasets. These include seasonality of animal activity, unknown exposure (i.e.,
the number of animal crossings), very low AVC counts across most sections of
extensive roadway networks, and computational burdens that come with discrete
response analysis using large datasets. To overcome these challenges, a
Bayesian hierarchical model is proposed where the exposure is modeled with
nonparametric Dirichlet process, and the number of segment-level AVCs is
assumed to follow a Binomial distribution. A P\'olya-Gamma augmented Gibbs
sampler is derived to estimate the proposed model. By using the AVC data of
multiple years across about 100,000 segments of state-controlled highways in
Texas, U.S., it is demonstrated that the model is scalable to large datasets,
with a preponderance of zeros and clear monthly seasonality in counts, while
identifying high-risk locations (for application of design treatments, like
separated animal crossings with fencing) and key explanatory factors based on
segment-specific factors (such as changes in speed limit) can be done within
the modelling framework, which provide useful information for policy-making
purposes.",2104.02289v2,stat.AP,2021-04-06 05:05:11+00:00,"[arxiv.Result.Author('Krishna Murthy Gurumurthy'), arxiv.Result.Author('Zili Li'), arxiv.Result.Author('Kara M. Kockelman'), arxiv.Result.Author('Prateek Bansal')]",
168,Rateless codes for AVC models,"The arbitrarily varying channel (AVC) is a channel model whose state is
selected maliciously by an adversary. Fixed-blocklength coding assumes a
worst-case bound on the adversary's capabilities, which leads to pessimistic
results. This paper defines a variable-length perspective on this problem, for
which achievable rates are shown that depend on the realized actions of the
adversary. Specifically, rateless codes are constructed which require a limited
amount of common randomness. These codes are constructed for two kinds of AVC
models. In the first the channel state cannot depend on the channel input, and
in the second it can. As a byproduct, the randomized coding capacity of the AVC
with state depending on the transmitted codeword is found and shown to be
achievable with a small amount of common randomness. The results for this model
are proved using a randomized strategy based on list decoding.",0711.3926v4,cs.IT,2007-11-25 22:39:24+00:00,"[arxiv.Result.Author('Anand D. Sarwate'), arxiv.Result.Author('Michael Gastpar')]",
169,Universal Communication over Arbitrarily Varying Channels,"We consider the problem of universally communicating over an unknown and
arbitrarily varying channel, using feedback. The focus of this paper is on
determining the input behavior, and specifically, a prior distribution which is
used to randomly generate the codebook. We pose the problem of setting the
prior as a sequential universal prediction problem, that attempts to approach a
given target rate, which depends on the unknown channel sequence. The main
result is that, for a channel comprised of an unknown, arbitrary sequence of
memoryless channels, there is a system using feedback and common randomness
that asymptotically attains, with high probability, the capacity of the
time-averaged channel, universally for every sequence of channels. While no
prior knowledge of the channel sequence is assumed, the rate achieved meets or
exceeds the traditional arbitrarily varying channel (AVC) capacity for every
memoryless AVC defined over the same alphabets, and therefore the system
universally attains the random code AVC capacity, without knowledge of the AVC
parameters. The system we present combines rateless coding with a universal
prediction scheme for the prior. We present rough upper bounds on the rates
that can be achieved in this setting and lower bounds for the redundancies.",1102.0710v3,cs.IT,2011-02-03 15:49:36+00:00,"[arxiv.Result.Author('Yuval Lomnitz'), arxiv.Result.Author('Meir Feder')]",
170,The Arbitrarily Varying Channel with Colored Gaussian Noise,"We address the arbitrarily varying channel (AVC) with colored Gaussian noise.
The work consists of three parts. First, we study the general discrete AVC with
fixed parameters, where the channel depends on two state sequences, one
arbitrary and the other fixed and known. This model can be viewed as a
combination of the AVC and the time-varying channel. We determine both the
deterministic code capacity and the random code capacity. Super-additivity is
demonstrated, showing that the deterministic code capacity can be strictly
larger than the weighted sum of the parametric capacities.
  In the second part, we consider the arbitrarily varying Gaussian product
channel (AVGPC). Hughes and Narayan characterized the random code capacity
through min-max optimization leading to a ""double"" water filling solution.
Here, we establish the deterministic code capacity and also discuss the
game-theoretic meaning and the connection between double water filling and Nash
equilibrium. As in the case of the standard Gaussian AVC, the deterministic
code capacity is discontinuous in the input constraint, and depends on which of
the input or state constraint is higher. As opposed to Shannon's classic water
filling solution, it is observed that deterministic coding using independent
scalar codes is suboptimal for the AVGPC.
  Finally, we establish the capacity of the AVC with colored Gaussian noise,
where double water filling is performed in the frequency domain. The analysis
relies on our preceding results, on the AVC with fixed parameters and the
AVGPC.",1901.00929v3,cs.IT,2019-01-03 22:35:34+00:00,"[arxiv.Result.Author('Uzi Pereg'), arxiv.Result.Author('Yossef Steinberg')]",
171,Dirty Paper Arbitrarily Varying Channel with a State-Aware Adversary,"In this paper, we take an arbitrarily varying channel (AVC) approach to
examine the problem of writing on a dirty paper in the presence of an
adversary. We consider an additive white Gaussian noise (AWGN) channel with an
additive white Gaussian state, where the state is known non-causally to the
encoder and the adversary, but not the decoder. We determine the randomized
coding capacity of this AVC under the maximal probability of error criterion.
Interestingly, it is shown that the jamming adversary disregards the state
knowledge to choose a white Gaussian channel input which is independent of the
state.",1504.04351v1,cs.IT,2015-04-16 19:22:49+00:00,"[arxiv.Result.Author('Amitalok J. Budkuley'), arxiv.Result.Author('Bikash Kumar Dey'), arxiv.Result.Author('Vinod M. Prabhakaran')]",
172,Aligned Virtual Coordinates for Greedy Routing in WSNs,"Geographic routing provides relatively good performance at a much lower
overhead than conventional routing protocols such as AODV. However, the
performance of these protocols is impacted by physical voids, and localization
errors. Accordingly, virtual coordinate systems (VCS) were proposed as an
alternative approach that is resilient to localization errors and that
naturally routes around physical voids. However, we show that VCS is vulnerable
to different forms of the void problem and the performance of greedy routing on
VCS is worse than that of geographic forwarding. We show that these anomalies
are due to the integral nature of VCS, which causes quantization noise in the
estimate of connectivity and node location. We propose an aligned virtual
coordinate system (AVCS) on which the greedy routing success can be
significantly improved. With our approach, and for the first time, we show that
greedy routing on VCS out-performs that on physical coordinate systems even in
the absence of localization errors. We compare AVCS against some of the most
popular geographical routing protocols both on physical coordinate system and
the virtual coordinate systems and show that AVCS significantly improves
performance over the best known solutions.",cs/0605089v1,cs.NI,2006-05-20 04:50:09+00:00,"[arxiv.Result.Author('Ke Liu'), arxiv.Result.Author('Nael Abu-Ghazaleh')]",MASS 2006
