,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
42,Flavor violation in SUSY,"I review recent opportunities from flavor for b-physics and collider
searches.",0905.0327v1,hep-ph,2009-05-04 08:55:55+00:00,[arxiv.Result.Author('Gudrun Hiller')],
43,An inner model proof of the strong partition property of δ^2_1,"We prove the strong partition property for \delta^2_1 using methods from
inner model theory.",1206.2713v1,math.LO,2012-06-13 03:55:34+00:00,[arxiv.Result.Author('Grigor Sargsyan')],"Notre Dame J. Formal Logic 55, no. 4 (2014), 563-568"
44,Menger's covering property and groupwise density,"We establish a surprising connection between Menger's classical covering
property and Blass's modern combinatorial notion of groupwise density. This
connection implies a short proof of the groupwise density bound on the
additivity number for Menger's property.",math/0510680v3,math.GN,2005-10-31 15:55:55+00:00,"[arxiv.Result.Author('Boaz Tsaban'), arxiv.Result.Author('Lyubomyr Zdomskyy')]","Journal of Symbolic Logic 71 (2006), 1053--1056"
45,Determination of Molecules Distribution of the Impurity in Monocrystal of the Solid Solution by the Method of Raman Effect,"Distribution of centrosymmetrical molecules of an impurity (p-diclorobenzene)
in monocrystals of solid solutions in two different matrixes with
centrosymmetrical (p-dibrombenzene) and noncentrosymmetrical
(p-bromchlorbenzene) molecules by the method of a Raman Effect is determined.",physics/0210012v2,physics.optics,2002-10-03 02:55:55+00:00,[arxiv.Result.Author('M. A. Korshunov')],
46,An algorithm of computing inhomogeneous differential equations for definite integrals,"We give an algorithm to compute inhomogeneous differential equations for
definite integrals with parameters. The algorithm is based on the integration
algorithm for $D$-modules by Oaku. Main tool in the algorithm is the Gr\""obner
basis method in the ring of differential operators.",1005.3417v2,math.AG,2010-05-19 11:55:55+00:00,"[arxiv.Result.Author('Hiromasa Nakayama'), arxiv.Result.Author('Kenta Nishiyama')]",
47,On Bohr's equivalence theorem,"In this note we prove a converse of Bohr's equivalence theorem for Dirichlet
series under some natural assumptions.",1601.05212v3,math.NT,2016-01-20 09:31:29+00:00,[arxiv.Result.Author('Mattia Righetti')],"J. Math. An. Appl. {\bf 445} (2017), 650--654"
48,The Urysohn sphere is pseudofinite,"We show that the Urysohn sphere is pseudofinite. As a consequence, we derive
an approximate $0$-$1$ law for finite metric spaces of diameter at most $1$.",1708.05321v3,math.LO,2017-08-17 14:55:30+00:00,"[arxiv.Result.Author('Isaac Goldbring'), arxiv.Result.Author('Bradd Hart')]",
49,Spectroscopy of Globular Clusters in the Sculptor Group Galaxies NGC 253 and NGC 55,"We have obtained spectra for 103 published globular cluster candidates in the
Sculptor Group galaxies NGC 253 and NGC 55. On the basis of radial velocities
and digitized plate images, 14 globular clusters are identified in NGC 253 and
one probable globular cluster is identified in NGC 55. The majority of the
objects in the sample appear to be background galaxies. We have obtained and
analysed COSMOS plate scans of NGC 253 and NGC 55 and use these along with the
spectroscopically identified clusters to define new samples of globular cluster
candidates in the two galaxies which should have reduced contamination.",astro-ph/9909230v1,astro-ph,1999-09-14 11:15:19+00:00,"[arxiv.Result.Author('M. A. Beasley'), arxiv.Result.Author('R. M. Sharples')]",
50,X- problem of value three,"The X-problem of number 3 for one dimension and related observations are
discussed",1308.0136v1,cs.DM,2013-08-01 09:55:07+00:00,[arxiv.Result.Author('A. Kornyushkin')],
51,Intuitionism: an inspiration?,The paper is an introduction to intuitionistic mathematics.,2102.01561v1,math.LO,2021-02-02 15:41:20+00:00,[arxiv.Result.Author('Wim Veldman')],
52,Astrophysics: A burst of new ideas,"Gigantic cosmological gamma-ray bursts have fallen into a dichotomy of long
and short bursts, each with a very different origin. The discovery of an
oddball burst calls for a rethink of that classification.",astro-ph/0612614v1,astro-ph,2006-12-21 01:55:55+00:00,[arxiv.Result.Author('Bing Zhang')],
53,Answer to question Nr. 55,"We answer to question Nr. 55 [Are there pictorial examples that distinguish
covariant and contravariant vectors ?] posed by D. Neuenschwander, Am. J. Phys.
65 (1), 11 (1997)",gr-qc/9709072v1,gr-qc,1997-09-26 16:28:22+00:00,[arxiv.Result.Author('H. -J. Schmidt')],Am.J.Phys. 65 (1997) 1038
54,A New Way of Proving Black Hole Rigidity,This paper has been withdrawn.,gr-qc/0701103v3,gr-qc,2007-01-18 13:32:55+00:00,[arxiv.Result.Author('Istvan Racz')],
55,Anomalous Fermion Number Non-Conservation on the Lattice,"The anomaly for the fermion number current is calculated on the lattice in a
simple prototype model with an even number of fermion doublets.",hep-lat/9211028v1,hep-lat,1992-11-11 09:55:55+00:00,[arxiv.Result.Author('Istvan Montvay')],
56,Hilbert series of algebras associated to directed graphs,"Few changes. We compute the Hilbert series of some algebras associated to
directed graphs and related to factorizations of noncommutative polynomials.",math/0601224v2,math.CO,2006-01-10 18:49:03+00:00,"[arxiv.Result.Author('Vladimir Retakh'), arxiv.Result.Author('Shirlei Serconek'), arxiv.Result.Author('Robert Lee Wilson')]",
57,Corner view on the crown domain,"In this paper I raise a question on the structure of the boundary of the
crown domain.",math/0703046v2,math.RT,2007-03-01 20:55:55+00:00,[arxiv.Result.Author('Bernhard Kroetz')],Japanese Journal of Mathematics (2) 303 -311 (2007)
58,Filling real hypersurfaces by pseudoholomorphic discs,"We study pseudoholomorphic discs with boundaries attached to a real
hypersurface in an almost complex manifold. We give sufficient conditions for
filling a one sided neighborhood of the hypersurface by the discs.",0710.3175v2,math.CV,2007-10-16 20:55:48+00:00,"[arxiv.Result.Author('Alexandre Sukhov'), arxiv.Result.Author('Alexander Tumanov')]",
59,Lectures on the three--dimensional non--commutative spheres,"These are expanded notes for a short course given at the Universidad Nacional
de La Plata. They aim at giving a self-contained account of the results of
Alain Connes and Michel Dubois--Violette.",0710.4434v1,math.QA,2007-10-24 12:55:55+00:00,[arxiv.Result.Author('Marc Bellon')],
60,Improving Automated Symbolic Analysis for E-voting Protocols: A Method Based on Sufficient Conditions for Ballot Secrecy,"We advance the state-of-the-art in automated symbolic analysis for e-voting
protocols by introducing three conditions that together are sufficient to
guarantee ballot secrecy. There are two main advantages to using our
conditions, compared to existing automated approaches. The first is a
substantial expansion of the class of protocols and threat models that can be
automatically analysed: we can systematically deal with (a) honest authorities
present in different phases, (b) threat models in which no dishonest voters
occur, and (c) protocols whose ballot secrecy depends on fresh data coming from
other phases. The second advantage is that it can significantly improve
verification efficiency, as the individual conditions are often simpler to
verify. E.g., for the LEE protocol, we obtain a speedup of over two orders of
magnitude. We show the scope and effectiveness of our approach using ProVerif
in several case studies, including FOO, LEE, JCJ, and Belenios. In these case
studies, our approach does not yield any false attacks, suggesting that our
conditions are tight.",1709.00194v5,cs.CR,2017-09-01 08:06:18+00:00,"[arxiv.Result.Author('Cas Cremers'), arxiv.Result.Author('Lucca Hirschi')]",
61,Limiting Risk by Turning Manifest Phantoms into Evil Zombies,"Drawing a random sample of ballots to conduct a risk-limiting audit generally
requires knowing how the ballots cast in an election are organized into groups,
for instance, how many containers of ballots there are in all and how many
ballots are in each container. A list of the ballot group identifiers along
with number of ballots in each group is called a ballot manifest. What if the
ballot manifest is not accurate? Surprisingly, even if ballots are known to be
missing from the manifest, it is not necessary to make worst-case assumptions
about those ballots--for instance, to adjust the margin by the number of
missing ballots--to ensure that the audit remains conservative. Rather, it
suffices to make worst-case assumptions about the individual randomly selected
ballots that the audit cannot find. This observation provides a simple
modification to some risk-limiting audit procedures that makes them
automatically become more conservative if the ballot manifest has errors. The
modification--phantoms to evil zombies (~2EZ)--requires only an upper bound on
the total number of ballots cast. ~2EZ makes the audit P-value stochastically
larger than it would be had the manifest been accurate, automatically requiring
more than enough ballots to be audited to offset the manifest errors. This
ensures that the true risk limit remains smaller than the nominal risk limit.
On the other hand, if the manifest is in fact accurate and the upper bound on
the total number of ballots equals the total according to the manifest, ~2EZ
has no effect at all on the number of ballots audited nor on the true risk
limit.",1207.3413v1,stat.AP,2012-07-14 11:26:02+00:00,"[arxiv.Result.Author('Jorge H. Banuelos'), arxiv.Result.Author('Philip B. Stark')]",
62,A Complete Enumeration of Ballot Permutations Avoiding Sets of Small Patterns,"Permutations whose prefixes contain at least as many ascents as descents are
called ballot permutations. Lin, Wang, and Zhao have previously enumerated
ballot permutations avoiding small patterns and have proposed the problem of
enumerating ballot permutations avoiding a pair of permutations of length $3$.
We completely enumerate ballot permutations avoiding two patterns of length $3$
and we relate these avoidance classes with their respective recurrence
relations and formulas, which leads to an interesting bijection between ballot
permutations avoiding $132$ and $312$ with left factors of Dyck paths. In
addition, we also conclude the Wilf-classification of ballot permutations
avoiding sets of two patterns of length $3$, and we then extend our results to
completely enumerate ballot permutations avoiding three patterns of length $3$.",2209.06087v1,math.CO,2022-09-13 15:37:45+00:00,[arxiv.Result.Author('Nathan Sun')],
63,Can Voters Detect Errors on Their Printed Ballots? Absolutely,"There is still debate on whether voters can detect malicious changes in their
printed ballot after making their selections on a Ballot Marking Device (BMD).
In this study, we altered votes on a voter's ballot after they had made their
selections on a BMD. We then required them to examine their ballots for any
changes from the slate they used to vote. Overall accuracy was exceptionally
high. Participants saw 1440 total contests, and of those 1440, there were a
total of 4 errors, so total accuracy was 99.8%. Participants were able to
perform with near-perfect accuracy regardless of ballot length, ballot type,
number of altered races, and location of altered races. Detection performance
was extremely robust. We conclude that with proper direction and resources,
voters can be near-perfect detectors of ballot changes on printed paper ballots
after voting with a BMD. This finding has significant implications for the
voting community as BMD use continues to grow. Research should now focus on
identifying administrative and behavioral methods that will prompt and
encourage voters to check their BMD-generated ballots before they drop them in
the ballot box.",2204.09780v1,cs.HC,2022-04-20 20:40:32+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Chidera O. Azubike'), arxiv.Result.Author('Laura E. Roty')]",
64,Ballot tilings and increasing trees,"We study enumerations of Dyck and ballot tilings, which are tilings of a
region determined by two Dyck or ballot paths. We give bijective proofs to two
formulae of enumerations of Dyck tilings through Hermite histories. We show
that one of the formulae is equal to a certain Kazhdan--Lusztig polynomial. For
a ballot tiling, we establish formulae which are analogues of formulae for Dyck
tilings. Especially, the generating functions have factorized expressions. The
key tool is a planted plane tree and its increasing labellings. We also
introduce a generalized perfect matching which is bijective to an Hermite
history for a ballot tiling. By combining these objects, we obtain various
expressions of a generating function of ballot tilings with a fixed lower path.",1705.06434v1,math-ph,2017-05-18 06:46:09+00:00,[arxiv.Result.Author('Keiichi Shigechi')],
65,Sophisticated Attacks on Decoy Ballots: The Devil's Menu and the Market for Lemons,"Decoy ballots do not count in election outcomes, but otherwise they are
indistinguishable from real ballots. By means of a game-theoretical model, we
show that decoy ballots may not provide effective protection against a
malevolent adversary trying to buy real ballots. If the citizenry is divided
into subgroups (or districts), the adversary can construct a so-called ""Devil's
Menu"" consisting of several prices. In equilibrium, the adversary can buy the
real ballots of any strict subset of districts at a price corresponding to the
willingness to sell on the part of the citizens holding such ballots. By
contrast, decoy voters are trapped into selling their ballots at a low, or even
negligible, price. Blowing up the adversary's budget by introducing decoy
ballots may thus turn out to be futile. The Devil's Menu can also be applied to
the well-known ""Lemons Problem"".",1712.05477v1,cs.GT,2017-12-14 23:54:58+00:00,"[arxiv.Result.Author('Hans Gersbach'), arxiv.Result.Author('Akaki Mamageishvili'), arxiv.Result.Author('Oriol Tejada')]",
66,The ATHENA Class of Risk-Limiting Ballot Polling Audits,"The main risk-limiting ballot polling audit in use today, BRAVO, is designed
for use when single ballots are drawn at random and a decision regarding
whether to stop the audit or draw another ballot is taken after each ballot
draw (ballot-by-ballot (B2) audits). On the other hand, real ballot polling
audits draw many ballots in a single round before determining whether to stop
(round-by-round (R2) audits). We show that BRAVO results in significant
inefficiency when directly applied to real R2 audits. We present the ATHENA
class of R2 stopping rules, which we show are risk-limiting if the round
schedule is pre-determined (before the audit begins). We prove that each rule
is at least as efficient as the corresponding BRAVO stopping rule applied at
the end of the round. We have open-source software libraries implementing most
of our results.
  We show that ATHENA halves the number of ballots required, for all state
margins in the 2016 US Presidential election and a first round with $90\%$
stopping probability, when compared to BRAVO (stopping rule applied at the end
of the round). We present simulation results supporting the 90% stopping
probability claims and our claims for the risk accrued in the first round.
Further, ATHENA reduces the number of ballots by more than a quarter for low
margins, when compared to the BRAVO stopping rule applied on ballots in
selection order. This implies that keeping track of the order when drawing
ballots R2 is not beneficial, because ATHENA is more efficient even without
information on selection order. These results are significant because current
approaches to real ballot polling election audits use the B2 BRAVO rules,
requiring about twice as much work on the part of election officials. Applying
the rules in selection order requires fewer ballots, but keeping track of the
order, and entering it into audit software, adds to the effort.",2008.02315v5,cs.CR,2020-08-05 18:47:37+00:00,"[arxiv.Result.Author('Filip Zagórski'), arxiv.Result.Author('Grant McClearn'), arxiv.Result.Author('Sarah Morin'), arxiv.Result.Author('Neal McBurnett'), arxiv.Result.Author('Poorvi L. Vora')]",
67,$k$-Cut: A Simple Approximately-Uniform Method for Sampling Ballots in Post-Election Audits,"We present an approximate sampling framework and discuss how risk-limiting
audits can compensate for these approximations, while maintaining their
""risk-limiting"" properties. Our framework is general and can compensate for
counting mistakes made during audits.
  Moreover, we present and analyze a simple approximate sampling
method,""$k$-cut"", for picking a ballot randomly from a stack, without counting.
Our method involves doing $k$ ""cuts"", each involving moving a random portion of
ballots from the top to the bottom of the stack, and then picking the ballot on
top. Unlike conventional methods of picking a ballot at random, $k$-cut does
not require identification numbers on the ballots or counting many ballots per
draw. We analyze how close the distribution of chosen ballots is to the uniform
distribution, and design different mitigation procedures. We show that $k=6$
cuts is enough for an risk-limiting election audit, based on empirical data,
which would provide a significant increase in efficiency.",1811.08811v3,cs.DS,2018-11-21 16:26:33+00:00,"[arxiv.Result.Author('Mayuri Sridhar'), arxiv.Result.Author('Ronald L. Rivest')]",
68,Bernoulli Ballot Polling: A Manifest Improvement for Risk-Limiting Audits,"We present a method and software for ballot-polling risk-limiting audits
(RLAs) based on Bernoulli sampling: ballots are included in the sample with
probability $p$, independently. Bernoulli sampling has several advantages: (1)
it does not require a ballot manifest; (2) it can be conducted independently at
different locations, rather than requiring a central authority to select the
sample from the whole population of cast ballots or requiring stratified
sampling; (3) it can start in polling places on election night, before margins
are known. If the reported margins for the 2016 U.S. Presidential election are
correct, a Bernoulli ballot-polling audit with a risk limit of 5% and a
sampling rate of $p_0 = 1\%$ would have had at least a 99% probability of
confirming the outcome in 42 states. (The other states were more likely to have
needed to examine additional ballots.) Logistical and security advantages that
auditing in the polling place affords may outweigh the cost of examining more
ballots than some other methods might require.",1812.06361v1,stat.AP,2018-12-15 21:57:23+00:00,"[arxiv.Result.Author('Kellie Ottoboni'), arxiv.Result.Author('Matthew Bernhard'), arxiv.Result.Author('J. Alex Halderman'), arxiv.Result.Author('Ronald L. Rivest'), arxiv.Result.Author('Philip B. Stark')]",
69,"Symmetric Dyck tilings, ballot tableaux and tree-like tableaux of shifted shapes","Symmetric Dyck tilings and ballot tilings are certain tilings in the region
surrounded by two ballot paths. We study the relations of combinatorial objects
which are bijective to symmetric Dyck tilings such as labeled trees, Hermite
histories, and perfect matchings. We also introduce two operations on labeled
trees for symmetric Dyck tilings: symmetric Dyck tiling strip (symDTS) and
symmetric Dyck tiling ribbon (symDTR). We give two definitions of Hermite
histories for symmetric Dyck tilings, and show that they are equivalent by use
of the correspondence between symDTS operation and an Hermite history. Since
ballot tilings form a subset in the set of symmetric Dyck tilings, we construct
an inclusive map from labeled trees for ballot tilings to labeled trees for
symmetric Dyck tilings. By this inclusive map, the results for symmetric Dyck
tilings can be applied to those of ballot tilings. We introduce and study the
notions of ballot tableaux and tree-like tableaux of shifted shapes, which are
generalizations of Dyck tableaux and tree-like tableaux, respectively. The
correspondence between ballot tableaux and tree-like tableaux of shifted shapes
is given by using the symDTR operation and the structure of labeled trees for
symmetric Dyck tilings.",2011.07296v1,math.CO,2020-11-14 13:15:14+00:00,[arxiv.Result.Author('Keiichi Shigechi')],
70,SOBA: Secrecy-preserving Observable Ballot-level Audit,"SOBA is an approach to election verification that provides observers with
justifiably high confidence that the reported results of an election are
consistent with an audit trail (""ballots""), which can be paper or electronic.
SOBA combines three ideas: (1) publishing cast vote records (CVRs) separately
for each contest, so that anyone can verify that each reported contest outcome
is correct, if the CVRs reflect voters' intentions with sufficient accuracy;
(2) shrouding a mapping between ballots and the CVRs for those ballots to
prevent the loss of privacy that could occur otherwise; (3) assessing the
accuracy with which the CVRs reflect voters' intentions for a collection of
contests while simultaneously assessing the integrity of the shrouded mapping
between ballots and CVRs by comparing randomly selected ballots to the CVRs
that purport to represent them. Step (1) is related to work by the Humboldt
County Election Transparency Project, but publishing CVRs separately for
individual contests rather than images of entire ballots preserves privacy.
Step (2) requires a cryptographic commitment from elections officials.
Observers participate in step (3), which relies on the ""super-simple
simultaneous single-ballot risk-limiting audit."" Step (3) is designed to reveal
relatively few ballots if the shrouded mapping is proper and the CVRs
accurately reflect voter intent. But if the reported outcomes of the contests
differ from the outcomes that a full hand count would show, step (3) is
guaranteed to have a large chance of requiring all the ballots to be counted by
hand, thereby limiting the risk that an incorrect outcome will become official
and final.",1105.5803v2,stat.AP,2011-05-29 17:00:20+00:00,"[arxiv.Result.Author('Josh Benaloh'), arxiv.Result.Author('Douglas Jones'), arxiv.Result.Author('Eric Lazarus'), arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Philip B. Stark')]",
71,"Voter Verification of BMD Ballots Is a Two-Part Question: Can They? Mostly, They Can. Do They? Mostly, They Don't","The question of whether or not voters actually verify ballots produced by
ballot marking devices (BMDs) is presently the subject of some controversy.
Recent studies (e.g., Bernhard, et al. 2020) suggest the verification rate is
low. What is not clear from previous research is whether this is more a result
of voters being unable to do so accurately or whether this is because voters
simply choose not to attempt verification in the first place. In order to
understand this problem, we conducted an experiment in which 108 participants
participated in a mock election where the BMD displayed the voters' true
choices, but then changed a subset of those choices on the printed ballot. The
design of the printed ballot, the length of the ballot, the number of changes
that were made to the ballot, the location of those changes, and the
instructions provided to the voters were manipulated as part of the experiment.
Results indicated that of those voters who chose to examine the printed ballot,
76% detected anomalies, indicating that voters can reliably detect errors on
their ballot if they will simply review it. This suggests that administrative
remedies, rather than attempts to alter fundamental human perceptual
capabilities, could be employed to encourage voters to check their ballots,
which could prove as an effective countermeasure.",2003.04997v1,cs.HC,2020-03-10 21:06:42+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Julie Whitmore')]",
72,Next Steps for the Colorado Risk-Limiting Audit (CORLA) Program,"Colorado conducted risk-limiting tabulation audits (RLAs) across the state in
2017, including both ballot-level comparison audits and ballot-polling audits.
Those audits only covered contests restricted to a single county; methods to
efficiently audit contests that cross county boundaries and combine ballot
polling and ballot-level comparisons have not been available.
  Colorado's current audit software (RLATool) needs to be improved to audit
these contests that cross county lines and to audit small contests efficiently.
  This paper addresses these needs. It presents extremely simple but
inefficient methods, more efficient methods that combine ballot polling and
ballot-level comparisons using stratified samples, and methods that combine
ballot-level comparison and variable-size batch comparison audits in a way that
does not require stratified sampling.
  We conclude with some recommendations, and illustrate our recommended method
using examples that compare them to existing approaches. Exemplar open-source
code and interactive Jupyter notebooks are provided that implement the methods
and allow further exploration.",1803.00698v1,stat.AP,2018-03-02 03:46:37+00:00,"[arxiv.Result.Author('Mark Lindeman'), arxiv.Result.Author('Neal McBurnett'), arxiv.Result.Author('Kellie Ottoboni'), arxiv.Result.Author('Philip B. Stark')]",
73,RAIRE: Risk-Limiting Audits for IRV Elections,"Risk-limiting post election audits guarantee a high probability of correcting
incorrect election results, independent of why the result was incorrect.
Ballot-polling audits select ballots at random and interpret those ballots as
evidence for and against the reported result, continuing this process until
either they support the recorded result, or they fall back to a full manual
recount. For elections with digitised scanning and counting of ballots, a
comparison audit compares randomly selected digital ballots with their paper
versions. Discrepancies are referred to as errors, and are used to build
evidence against or in support of the recorded result. Risk-limiting audits for
first-past-the-post elections are well understood, and used in some US
elections. We define a number of approaches to ballot-polling and comparison
risk-limiting audits for Instant Runoff Voting (IRV) elections. We show that
for almost all real elections we found, we can perform a risk-limiting audit by
looking at only a small fraction of the total ballots (assuming no errors were
made in the tallying and distribution of votes).",1903.08804v2,cs.DS,2019-03-20 06:19:10+00:00,"[arxiv.Result.Author('Michelle Blom'), arxiv.Result.Author('Peter J. Stuckey'), arxiv.Result.Author('Vanessa Teague')]",
74,"A decomposition of ballot permutations, pattern avoidance and Gessel walks","A permutation whose any prefix has no more descents than ascents is called a
ballot permutation. In this paper, we present a decomposition of ballot
permutations that enables us to construct a bijection between ballot
permutations and odd order permutations, which proves a set-valued extension of
a conjecture due to Spiro using the statistic of peak values. This bijection
also preserves the neighbors of the largest letter in permutations and thus
resolves a refinement of Spiro' s conjecture proposed by Wang and Zhang. Our
decomposition can be extended to well-labelled positive paths, a class of
generalized ballot permutations arising from polytope theory, that were
enumerated by Bernardi, Duplantier and Nadeau. We will also investigate the
enumerative aspect of ballot permutations avoiding a single pattern of length 3
and establish a connection between 213-avoiding ballot permutations and Gessel
walks.",2103.04599v1,math.CO,2021-03-08 08:37:08+00:00,"[arxiv.Result.Author('Zhicong Lin'), arxiv.Result.Author('David G. L. Wang'), arxiv.Result.Author('Tongyuan Zhao')]",
75,Ballot Length in Instant Runoff Voting,"Instant runoff voting (IRV) is an increasingly-popular alternative to
traditional plurality voting in which voters submit rankings over the
candidates rather than single votes. In practice, elections using IRV often
restrict the ballot length, the number of candidates a voter is allowed to rank
on their ballot. We theoretically and empirically analyze how ballot length can
influence the outcome of an election, given fixed voter preferences. We show
that there exist preference profiles over $k$ candidates such that up to $k-1$
different candidates win at different ballot lengths. We derive exact lower
bounds on the number of voters required for such profiles and provide a
construction matching the lower bound for unrestricted voter preferences.
Additionally, we characterize which sequences of winners are possible over
ballot lengths and provide explicit profile constructions achieving any
feasible winner sequence. We also examine how classic preference restrictions
influence our results--for instance, single-peakedness makes $k-1$ different
winners impossible but still allows at least $\Omega(\sqrt k)$. Finally, we
analyze a collection of 168 real-world elections, where we truncate rankings to
simulate shorter ballots. We find that shorter ballots could have changed the
outcome in one quarter of these elections. Our results highlight ballot length
as a consequential degree of freedom in the design of IRV elections.",2207.08958v3,cs.MA,2022-07-18 22:01:13+00:00,"[arxiv.Result.Author('Kiran Tomlinson'), arxiv.Result.Author('Johan Ugander'), arxiv.Result.Author('Jon Kleinberg')]",
76,A modular eballot system - V0.6,"We consider a reasonably simple voting system which can be implemented for
web-based ballots. Simplicity, modularity and the requirement of compatibility
with current web browsers leads to a system which satisfies a set of security
requirements for a ballot system which is not complete but sufficient in many
cases. Due to weak-eligibility and vote-selling, this system cannot be used for
political or similar ballots.",cs/0611066v2,cs.CR,2006-11-15 09:33:58+00:00,[arxiv.Result.Author('Andrea Pasquinucci')],
77,A quantum secret ballot,"The paper concerns the protection of the secrecy of ballots, so that the
identity of the voters cannot be matched with their vote. To achieve this we
use an entangled quantum state to represent the ballots. Each ballot includes
the identity of the voter, explicitly marked on the ""envelope"" containing it.
Measuring the content of the envelope yields a random number which reveals no
information about the vote. However, the outcome of the elections can be
unambiguously decided after adding the random numbers from all envelopes. We
consider a few versions of the protocol and their complexity of implementation.",quant-ph/0602087v2,quant-ph,2006-02-09 21:03:35+00:00,"[arxiv.Result.Author('Shahar Dolev'), arxiv.Result.Author('Itamar Pitowsky'), arxiv.Result.Author('Boaz Tamir')]",
78,Ballot Paths Avoiding Depth Zero Patterns,"In a paper by Sapounakis, Tasoulas, and Tsikouras \cite{stt}, the authors
count the number of occurrences of patterns of length four in Dyck paths. In
this paper we specify in one direction and generalize in another. We only count
ballot paths that avoid a given pattern, where a ballot path stays weakly above
the diagonal $y=x$, starts at the origin, and takes steps from the set
$\{\uparrow ,\to \}=\{u,r\}$. A pattern is a finite string made from the same
step set; it is also a path. Notice that a ballot path ending at a point along
the diagonal is a Dyck path.",1004.2710v1,math.CO,2010-04-15 20:23:45+00:00,"[arxiv.Result.Author('Heinrich Niederhausen'), arxiv.Result.Author('Shaun Sullivan')]","Journal OF Combinatorial Mathematics and Combinatorial Computing,
  August 2010"
79,Exploiting re-voting in the Helios election system,"Election systems must ensure that representatives are chosen by voters.
Moreover, each voter should have equal influence. Traditionally, this has been
achieved by permitting voters to cast at most one ballot. More recently, this
has been achieved by tallying the last ballot cast by each voter. We show this
is not achieved by the Helios election system, because an adversary can cause a
ballot other than a voter's last to be tallied. Moreover, we show how the
adversary can choose the contents of such a ballot, thus the adversary can
unduly influence the selection of representatives.",1612.04099v3,cs.CR,2016-12-13 11:07:22+00:00,"[arxiv.Result.Author('Maxime Meyer'), arxiv.Result.Author('Ben Smyth')]",
80,$Laoco\ddot{o}n$: Scalable and Portable Receipt-free E-voting Protocol without Untappable Channels,"Vote-buying and voter-coercion are the impending threats when deploying
remote online voting into large scale elections. With a policy of carrot and
stick, it will encourage voters to deviate from honest voting strategy and
spoil the democratic election. To deal with this problem, many voting protocols
proposed their solutions with the notion of receipt-freeness. However, existing
receipt-free voting protocols either rely on some impractical assumptions as
untappable communication channel, or are burden with heavy voter-side
computation and quadratic tallying complexity. In this paper, we present
$Laoco\ddot{o}n$, a brand new cryptographic voting protocol which is practical
and light-weight to be deployed in large scale online elections. By taking
advantage of proxy re-encryption, our protocol can defend vote-buying attacks.
Furthermore, we introduce a new property, candidate-adaptiveness, in electronic
voting which refers to as every candidate knows the real-time vote number
towards himself, while he knows nothing about others, nor he buys votes. We
prove the correctness of our protocol and evaluate the performance with
experimental results. Finally we advance some open problems which will be coped
in our future work.",1905.05562v1,cs.CR,2019-05-14 12:48:08+00:00,"[arxiv.Result.Author('Shufan Zhang'), arxiv.Result.Author('Hu Xiong')]",
81,An Overview of End-to-End Verifiable Voting Systems,"Advances in E2E verifiable voting have the potential to fundamentally restore
trust in elections and democratic processes in society. In this chapter, we
provide a comprehensive introduction to the field. We trace the evolution of
privacy and verifiability properties in the research literature and describe
the operations of current state-of-the-art E2E voting systems. We also discuss
outstanding challenges to the deployment of E2E voting systems, including
technical, legal, and usability constraints.
  Our intention, in writing this chapter, has been to make the innovations in
this domain accessible to a wider audience. We have therefore eschewed
description of complex cryptographic mechanisms and instead attempt to
communicate the fundamental intuition behind the design of E2E voting systems.
We hope our work serves as a useful resource and assists in the future
development of E2E voting.",1605.08554v1,cs.CR,2016-05-27 09:25:01+00:00,"[arxiv.Result.Author('Syed Taha Ali'), arxiv.Result.Author('Judy Murray')]",
82,Representative Proxy Voting,"We study a model of proxy voting where the candidates, voters, and proxies
are all located on the real line, and instead of voting directly, each voter
delegates its vote to the closest proxy. The goal is to find a set of proxies
that is $\theta$-representative, which entails that for any voter located
anywhere on the line, its favorite candidate is within a distance $\theta$ of
the favorite candidate of its closest proxy. This property guarantees a strong
form of representation as the set of voters is not required to be fixed in
advance, or even be finite. We show that for candidates located on a line, an
optimal proxy arrangement can be computed in polynomial time. Moreover, we
provide upper and lower bounds on the number of proxies required to form a
$\theta$-representative set, thus showing that a relatively small number of
proxies is enough to capture the preferences of any set of voters. An
additional beneficial property of a $\theta$-representative proxy arrangement
is that for strict-Condorcet voting rules, the outcome of proxy voting is
similarly close to the outcome of direct voting.",2012.06747v1,cs.GT,2020-12-12 07:17:01+00:00,"[arxiv.Result.Author('Elliot Anshelevich'), arxiv.Result.Author('Zack Fitzsimmons'), arxiv.Result.Author('Rohit Vaish'), arxiv.Result.Author('Lirong Xia')]",
